epoch,train_loss,train_acc,val_loss,val_acc
1,0.084913,73.17,0.043595,87.83
2,0.016646,92.67,0.059575,85.71
3,0.015505,93.43,0.052376,91.53
4,0.013969,95.80,0.078973,87.30
5,0.017677,94.18,0.103077,87.83
6,0.013109,96.23,0.128329,86.77
7,0.033063,89.01,0.085705,91.53
8,0.032740,88.15,0.141129,85.19
9,0.038919,86.85,0.133792,69.84
10,0.031209,88.90,0.065247,85.71
11,0.047230,83.84,0.672428,50.26
12,0.048754,80.17,0.214226,84.66
13,0.037416,84.81,0.099852,80.95
14,0.032474,86.85,0.120234,73.54
15,0.041602,84.38,0.172013,61.90
16,0.033202,88.58,0.074463,84.13
17,0.028699,89.12,0.123195,88.89
18,0.017844,93.32,0.079732,82.54
19,0.019054,91.70,0.157028,69.31
20,0.033070,86.42,0.076396,78.84
21,0.023624,91.16,0.080372,89.95
22,0.032066,88.25,0.114234,89.95
23,0.044087,86.31,0.047697,89.95
24,0.041657,83.62,0.139193,80.42
25,0.022970,90.19,0.058058,88.36
26,0.010828,94.94,0.068618,87.83
27,0.012713,94.29,0.057125,87.83
28,0.010553,95.91,0.095325,85.71
29,0.011444,95.15,0.057416,89.42
30,0.012154,94.29,0.063136,91.53
31,0.007731,96.23,0.043100,92.59
32,0.010297,95.37,0.088787,79.89
33,0.005482,97.52,0.059426,93.12
34,0.008201,96.55,0.081228,86.77
35,0.007594,96.55,0.075332,89.42
36,0.007821,96.55,0.048062,93.12
37,0.005891,97.09,0.042667,92.06
38,0.006697,96.98,0.067922,91.53
39,0.006670,97.09,0.060788,91.01
40,0.006158,97.95,0.055948,90.48
41,0.002473,99.14,0.056326,93.12
42,0.003190,98.60,0.058053,90.48
43,0.006089,97.52,0.045020,89.95
44,0.003875,98.06,0.050997,91.53
45,0.003758,98.38,0.057076,90.48
46,0.002001,98.92,0.050580,92.59
47,0.002700,99.03,0.054585,92.59
48,0.002129,99.35,0.059121,91.01
49,0.000917,99.68,0.063016,92.06
