epoch,train_loss,train_acc,val_loss,val_acc
1,0.057055,74.21,0.038294,81.82
2,0.036575,82.94,0.032632,84.71
3,0.033083,84.38,0.027952,83.88
4,0.027188,85.91,0.033305,81.20
5,0.034002,83.58,0.037554,81.82
6,0.032524,84.64,0.043397,80.79
7,0.029120,86.28,0.042393,82.23
8,0.031403,85.81,0.039991,80.99
9,0.038425,84.53,0.048926,75.41
10,0.034538,83.42,0.046179,80.79
11,0.035448,85.12,0.048607,76.03
12,0.034130,84.69,0.043792,77.89
13,0.042449,81.51,0.046615,80.99
14,0.035575,84.00,0.042256,84.30
15,0.031187,85.01,0.052193,76.24
16,0.032832,85.28,0.046586,80.58
17,0.035899,82.68,0.041324,81.40
18,0.046222,78.65,0.050830,77.69
19,0.038967,81.94,0.072805,77.07
20,0.037463,83.32,0.046697,83.06
21,0.034173,85.33,0.045413,76.86
22,0.027873,86.07,0.043198,79.96
23,0.035921,84.53,0.040910,82.64
24,0.034265,84.80,0.043489,78.72
25,0.027724,86.60,0.034709,83.26
26,0.026716,87.61,0.038939,82.23
27,0.028707,85.33,0.044117,80.58
28,0.027149,87.76,0.053578,76.24
29,0.031546,84.96,0.043058,78.93
30,0.025952,87.34,0.041871,81.82
31,0.021106,89.78,0.048213,81.20
32,0.024472,88.24,0.038571,83.26
33,0.023185,89.35,0.040717,81.20
34,0.025668,88.45,0.039922,83.68
35,0.024386,87.39,0.036829,84.09
36,0.019012,89.78,0.049460,81.40
37,0.020653,89.67,0.039932,81.61
38,0.020889,89.83,0.071195,77.89
39,0.022620,89.67,0.037226,82.64
40,0.018392,91.05,0.037076,82.23
41,0.017443,90.89,0.049455,83.06
42,0.012688,92.85,0.053927,84.30
43,0.014005,92.27,0.039727,82.85
44,0.016878,91.31,0.045688,84.50
45,0.015748,92.32,0.045703,82.23
46,0.012646,93.38,0.044481,84.09
47,0.012703,93.49,0.060309,81.20
48,0.012637,93.64,0.045718,84.30
49,0.009129,95.82,0.054638,82.85
50,0.009383,94.76,0.052575,83.26
51,0.007577,96.08,0.053361,84.50
52,0.006777,96.50,0.058824,86.16
53,0.006857,96.08,0.057309,84.92
54,0.007835,96.72,0.054566,83.47
55,0.005792,97.51,0.058110,83.68
56,0.006180,97.51,0.066459,83.26
57,0.004292,98.25,0.069206,82.64
58,0.004728,97.51,0.062040,83.47
59,0.003725,98.31,0.067438,80.79
60,0.002927,98.57,0.071872,84.30
61,0.004505,97.78,0.068708,83.26
62,0.003065,98.73,0.064379,82.85
63,0.003491,98.31,0.065759,82.64
64,0.002501,98.83,0.069581,83.06
65,0.002220,98.52,0.070451,83.06
66,0.001559,99.15,0.069391,83.26
67,0.002415,98.62,0.081762,82.02
68,0.001367,99.36,0.077542,82.85
69,0.001278,99.26,0.077412,83.68
70,0.001587,99.21,0.074675,83.68
71,0.001704,99.10,0.073859,83.88
72,0.001762,99.05,0.078775,83.26
73,0.001646,99.15,0.079149,83.47
74,0.001263,99.21,0.075485,83.68
75,0.001405,99.36,0.074938,83.47
