epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.9576,1.75472,4.03101,1.76913,0.8618,0.85591,0.90905,0.61853,1.21744,1.16394,1.11989,0.09005,5e-05,5e-05
2,67.0787,1.05848,0.93919,1.15842,0.97041,0.64306,0.90461,0.44106,1.99428,1.65829,1.8254,0.079104,0.000103961,0.000103961
3,110.843,1.17976,0.74881,1.1737,0.93595,0.85958,0.95741,0.60286,1.49217,0.90756,1.41839,0.0681568,0.000156832,0.000156832
4,160.24,1.0312,0.75778,1.11579,0.87903,0.85294,0.91678,0.60745,1.21427,0.88411,1.19685,0.0572086,0.000208615,0.000208615
5,196.767,0.98064,0.83911,1.08792,0.80097,0.67647,0.74648,0.47938,1.30374,1.64996,1.30725,0.0462593,0.000259308,0.000259308
6,231.978,0.96537,0.664,1.06392,0.81005,0.87799,0.89015,0.6332,1.0404,0.84006,1.11775,0.0353089,0.000308913,0.000308913
7,277.633,0.92843,0.69808,1.06751,0.91636,0.85926,0.89871,0.62036,1.03902,0.71868,1.13231,0.0243574,0.000357428,0.000357428
8,311.579,0.93725,0.69852,1.07105,0.91415,0.9396,0.96035,0.73291,0.84482,0.61039,1.02288,0.0134049,0.000404855,0.000404855
9,344.15,0.88517,0.67693,1.04112,0.89702,0.94118,0.9357,0.70173,0.92597,0.67288,1.05425,0.00245119,0.000451192,0.000451192
10,386.089,0.88548,0.6863,1.05071,0.84252,0.83926,0.91445,0.64451,0.94767,0.87908,1.06925,0.00045545,0.00045545,0.00045545
11,419.331,0.94376,0.69114,1.07067,0.8944,0.92157,0.95126,0.70253,0.96611,0.59875,1.0438,0.0004505,0.0004505,0.0004505
12,452.672,0.95644,0.6493,1.08769,0.9167,0.93137,0.95015,0.73144,0.84315,0.55995,0.99917,0.00044555,0.00044555,0.00044555
13,498.956,0.9153,0.68267,1.07254,0.89681,0.91176,0.93919,0.70227,0.91879,0.58396,1.01151,0.0004406,0.0004406,0.0004406
14,532.815,0.92693,0.61893,1.0474,0.87886,0.92468,0.91761,0.73796,0.76865,0.78072,0.96365,0.00043565,0.00043565,0.00043565
15,571.611,0.85061,0.66437,1.02458,0.79383,1,0.92824,0.69207,0.96077,1.28209,1.04424,0.0004307,0.0004307,0.0004307
16,620.122,0.88348,0.78926,1.03725,0.71067,0.86693,0.85347,0.6459,0.88903,1.81811,1.01576,0.00042575,0.00042575,0.00042575
17,657.243,0.83018,0.61462,1.0101,0.84472,0.96078,0.95505,0.7543,0.81945,0.81075,0.98397,0.0004208,0.0004208,0.0004208
18,702.962,0.84069,0.59795,1.02924,0.87072,0.94118,0.95518,0.71942,0.89918,0.80874,1.02133,0.00041585,0.00041585,0.00041585
19,752.899,0.80989,0.56141,1.00529,0.85163,0.95667,0.94632,0.72405,0.8725,0.98825,1.00252,0.0004109,0.0004109,0.0004109
20,789.33,0.83424,0.56567,1.02168,0.88624,0.96078,0.95523,0.73117,0.85233,0.63279,1.04416,0.00040595,0.00040595,0.00040595
21,836.295,0.83677,0.58019,1.00084,0.91711,0.94118,0.95493,0.73793,0.82145,0.49339,0.98291,0.000401,0.000401,0.000401
22,888.389,0.80461,0.56546,0.99588,0.86361,0.93137,0.92831,0.72254,0.82574,0.62779,0.97152,0.00039605,0.00039605,0.00039605
23,925.776,0.79445,0.59435,0.98908,0.86938,0.95098,0.9289,0.73789,0.79843,0.49468,0.97666,0.0003911,0.0003911,0.0003911
24,973.441,0.8359,0.55183,1.0016,0.87952,0.93137,0.95088,0.7495,0.84244,0.53865,0.99915,0.00038615,0.00038615,0.00038615
25,1024.57,0.79399,0.52683,0.97077,0.92113,0.98039,0.96934,0.79236,0.72516,0.48047,0.93627,0.0003812,0.0003812,0.0003812
26,1061.18,0.77305,0.51124,0.9848,0.93249,0.94792,0.97195,0.78305,0.75456,0.58742,0.94441,0.00037625,0.00037625,0.00037625
27,1108.84,0.81537,0.55638,1.01333,0.91557,0.89216,0.94777,0.69055,0.97472,1.10637,1.03802,0.0003713,0.0003713,0.0003713
28,1162.52,0.79742,0.50155,0.98889,0.87409,0.9529,0.96366,0.78458,0.75884,0.45268,0.94261,0.00036635,0.00036635,0.00036635
29,1200.23,0.79541,0.56034,0.99935,0.91997,0.92157,0.96028,0.73154,0.95171,0.50987,1.02327,0.0003614,0.0003614,0.0003614
30,1248.36,0.77677,0.49262,0.98575,0.88314,0.97059,0.9593,0.76831,0.79525,0.463,0.95986,0.00035645,0.00035645,0.00035645
31,1302.3,0.77428,0.51103,0.98928,0.88563,0.93137,0.95543,0.6905,1.0277,0.57664,1.06089,0.0003515,0.0003515,0.0003515
32,1340.99,0.79142,0.49524,0.99345,0.89287,0.92157,0.95543,0.75128,0.83238,0.49341,0.97204,0.00034655,0.00034655,0.00034655
33,1393.3,0.80238,0.52132,0.98222,0.87289,0.94259,0.93462,0.66268,1.08986,0.66922,1.08475,0.0003416,0.0003416,0.0003416
34,1448.85,0.76415,0.48068,0.97885,0.88554,0.92157,0.92452,0.73804,0.83074,0.49423,0.97101,0.00033665,0.00033665,0.00033665
35,1488.89,0.78357,0.4774,0.9717,0.91141,0.90775,0.93154,0.66154,1.1103,0.56209,1.10964,0.0003317,0.0003317,0.0003317
36,1539.35,0.77812,0.46397,0.97944,0.90222,0.93137,0.9407,0.72734,0.9418,0.50347,1.01882,0.00032675,0.00032675,0.00032675
37,1593.14,0.79494,0.5128,0.98422,0.88189,0.95098,0.93467,0.65903,1.1297,0.54878,1.10477,0.0003218,0.0003218,0.0003218
38,1633.72,0.75984,0.47206,0.97842,0.92443,0.95942,0.95246,0.76493,0.80532,0.43281,0.95884,0.00031685,0.00031685,0.00031685
39,1684.51,0.77227,0.48721,0.97302,0.9149,0.94868,0.94822,0.7334,0.90883,0.49048,1.00411,0.0003119,0.0003119,0.0003119
40,1740.67,0.77733,0.46542,0.99175,0.8769,0.97773,0.95818,0.79909,0.75942,0.42711,0.93778,0.00030695,0.00030695,0.00030695
41,1781.18,0.76595,0.44048,0.97156,0.85408,0.9902,0.96146,0.75397,0.83679,0.46048,0.97948,0.000302,0.000302,0.000302
42,1832.88,0.77322,0.45427,0.96849,0.89418,0.91128,0.95316,0.78985,0.71615,0.49269,0.92372,0.00029705,0.00029705,0.00029705
43,1889.19,0.75367,0.42991,0.96336,0.8747,0.95813,0.96205,0.77131,0.77176,0.45289,0.94493,0.0002921,0.0002921,0.0002921
44,1931.76,0.76838,0.45462,0.97629,0.8719,0.96078,0.94917,0.7741,0.77379,0.48728,0.94855,0.00028715,0.00028715,0.00028715
45,1982.36,0.72545,0.43341,0.95703,0.88077,0.94118,0.95312,0.76241,0.85429,0.49917,0.98403,0.0002822,0.0002822,0.0002822
46,2038.99,0.68656,0.3889,0.93379,0.89716,0.94085,0.96381,0.77389,0.82398,0.44751,0.97121,0.00027725,0.00027725,0.00027725
47,2080.01,0.72065,0.41164,0.95521,0.91534,0.91176,0.96038,0.71632,1.04791,0.49404,1.07546,0.0002723,0.0002723,0.0002723
48,2130.42,0.72585,0.46805,0.95079,0.91555,0.94118,0.96177,0.70625,1.08273,0.49141,1.08377,0.00026735,0.00026735,0.00026735
49,2186.29,0.73865,0.39997,0.95687,0.90516,0.95098,0.9577,0.74315,0.9491,0.49064,1.02466,0.0002624,0.0002624,0.0002624
50,2228.98,0.72898,0.44163,0.9562,0.8876,0.94118,0.96235,0.72561,0.96729,0.47219,1.03065,0.00025745,0.00025745,0.00025745
51,2279.17,0.70838,0.40573,0.95098,0.89699,0.95098,0.96829,0.76294,0.8513,0.45085,0.97753,0.0002525,0.0002525,0.0002525
52,2336.1,0.7087,0.39454,0.96013,0.8967,0.94118,0.96908,0.73851,0.95507,0.4852,1.02404,0.00024755,0.00024755,0.00024755
