epoch,train_loss,train_acc,val_loss,val_acc
1,0.049942,79.05,0.039567,82.19
2,0.033922,83.28,0.034062,85.27
3,0.029400,86.40,0.040503,82.53
4,0.032805,83.85,0.038147,81.85
5,0.033439,84.20,0.054806,80.31
6,0.030544,85.24,0.059186,79.97
7,0.038426,83.51,0.065808,77.57
8,0.039854,82.18,0.067740,84.93
9,0.033270,84.26,0.044190,79.45
10,0.037654,82.47,0.075820,81.16
11,0.039423,81.89,0.050397,78.08
12,0.039227,82.06,0.064204,76.37
13,0.034279,84.09,0.070625,72.60
14,0.038658,82.29,0.034854,82.71
15,0.035031,83.74,0.212257,73.63
16,0.042067,81.77,0.153592,45.72
17,0.058463,79.63,2.722977,51.20
18,0.049581,80.03,0.160161,59.59
19,0.060596,76.10,0.550564,71.92
20,0.083849,75.75,0.307463,55.14
21,0.065342,72.86,1.597209,70.38
22,0.078638,69.33,0.172285,35.27
23,0.125307,52.78,nan,31.16
24,0.073321,68.40,0.075406,67.29
25,0.054892,76.68,0.276746,64.38
26,0.083023,74.94,0.111606,62.50
27,0.051686,78.36,0.063416,72.77
28,0.056646,76.04,0.226403,70.03
29,0.051358,75.93,0.217432,61.13
30,0.049844,76.56,0.045836,79.11
31,0.046027,78.53,0.081633,69.52
32,0.045499,78.70,0.051041,76.88
33,0.042303,79.57,0.049166,79.11
34,0.039732,79.57,0.052870,79.79
35,0.038874,80.50,0.047193,80.65
36,0.034217,81.83,0.049609,79.62
37,0.037447,81.31,0.081053,65.07
38,0.035514,80.67,0.044015,81.34
39,0.040053,81.48,0.116194,59.25
40,0.038809,80.15,0.052585,80.31
41,0.034658,81.66,0.057699,77.05
42,0.032790,83.45,0.042988,83.56
43,0.033795,83.45,0.054460,76.37
44,0.033479,83.45,0.041286,83.90
45,0.034327,83.62,0.048915,82.88
46,0.033166,83.80,0.055991,75.86
47,0.033663,81.54,0.040821,83.05
48,0.034369,82.12,0.039525,82.88
49,0.029147,84.72,0.043114,84.59
50,0.030535,84.61,0.041894,82.71
51,0.029647,85.24,0.048385,81.51
52,0.033138,82.00,0.064998,70.55
53,0.029534,85.19,0.048983,81.51
54,0.028923,86.17,0.047976,83.90
55,0.029678,84.32,0.046602,82.71
56,0.031006,84.90,0.043940,84.76
57,0.032001,82.70,0.050294,82.19
58,0.029518,85.24,0.043798,83.39
59,0.027605,85.47,0.045350,84.25
60,0.027370,86.81,0.041681,84.93
61,0.028810,84.90,0.044700,82.02
62,0.026372,86.23,0.043056,85.27
63,0.026678,85.42,0.041418,83.73
64,0.027517,86.17,0.045634,85.27
65,0.026932,86.23,0.043226,85.45
66,0.029198,86.23,0.041930,84.76
67,0.025477,86.69,0.041686,86.64
68,0.028882,84.43,0.043479,83.90
69,0.025837,86.40,0.041733,86.64
70,0.024313,86.69,0.041443,86.47
71,0.026296,86.75,0.041274,86.30
72,0.024121,87.15,0.041008,86.64
73,0.026831,86.69,0.041342,86.64
74,0.024248,87.56,0.041632,86.82
75,0.024179,86.75,0.041522,86.30
