epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,575.315,0,1,1,0,0.000654762,0.000654762,0.000654762
2,1047.54,0,1,1,0,0.0011579,0.0011579,0.0011579
3,1481.23,0,1,1,0,0.00149604,0.00149604,0.00149604
4,1877.4,0,1,1,0,0.0012575,0.0012575,0.0012575
5,2175.76,0,1,1,0,0.00101,0.00101,0.00101
6,2482.08,0,1,1,0,0.0007625,0.0007625,0.0007625
7,2929.57,0,1,1,0,0.000515,0.000515,0.000515
8,3368.83,0,1,1,0,0.0002675,0.0002675,0.0002675
