epoch,train_loss,train_acc,val_loss,val_acc
1,0.303027,77.02,0.334527,66.67
2,0.235563,82.06,0.907108,72.57
3,0.332424,72.88,1.369170,89.97
4,0.473978,64.21,0.259980,81.71
5,0.251109,77.32,0.142533,94.10
6,0.208354,79.64,0.186599,87.32
7,0.154269,84.68,0.188623,90.27
8,0.121877,87.70,0.201936,84.37
9,0.079582,92.94,0.185854,91.15
10,0.078169,90.12,0.201913,82.30
11,0.059829,93.55,0.168711,91.45
12,0.039553,96.47,0.158627,92.04
13,0.039820,95.46,0.170801,92.33
