epoch,train_loss,train_acc,val_loss,val_acc
1,0.141062,76.08,0.119182,86.57
2,0.010250,97.24,0.077133,95.76
3,0.002736,99.16,0.056172,95.76
4,0.003731,98.56,0.076547,96.11
5,0.005500,97.96,0.065382,91.52
6,0.016579,96.51,0.074175,93.64
7,0.009514,98.20,0.121789,93.99
8,0.031513,94.59,0.114643,87.99
9,0.030319,93.27,0.395001,75.97
10,0.045387,88.94,0.971526,67.49
11,0.036491,90.38,0.282434,90.11
12,0.044384,88.10,0.757955,74.20
13,0.056593,88.70,0.078194,85.87
14,0.085324,82.21,10.806299,8.48
15,0.035595,88.22,0.612576,79.15
16,0.082013,84.25,25.820739,55.83
17,0.048610,86.78,0.612239,15.55
18,0.054538,84.74,0.229192,92.58
19,0.040016,90.26,0.057586,88.34
20,0.021700,94.59,0.303702,77.03
21,0.038036,91.35,0.097862,91.52
22,0.022143,91.83,0.075036,92.58
23,0.030142,90.50,0.210493,90.46
24,0.035362,91.71,0.441483,84.81
25,0.032019,91.59,0.261016,72.08
26,0.024513,93.27,0.041961,91.17
27,0.015365,93.87,0.116288,86.22
28,0.015338,95.31,0.069231,90.46
29,0.008448,97.12,0.040329,95.76
30,0.008661,97.36,0.140233,90.11
31,0.018446,95.31,0.070282,90.46
32,0.008316,96.15,0.041565,91.87
33,0.004793,98.44,0.031484,97.17
34,0.007138,97.60,0.018624,97.88
35,0.004893,98.56,0.036156,96.11
36,0.003317,99.04,0.043032,93.99
37,0.006370,98.20,0.055220,94.70
38,0.006460,98.20,0.036288,97.53
39,0.007832,98.08,0.038047,96.47
40,0.004913,98.44,0.034387,95.41
41,0.009105,97.60,0.040315,96.11
42,0.004668,98.32,0.046452,95.76
43,0.005830,97.96,0.048433,93.64
44,0.002710,99.28,0.065524,93.64
45,0.001311,99.76,0.052414,95.05
46,0.003619,99.16,0.090072,93.64
