epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.61167,4.95159,7.76012,2.61777,0.46217,0.39305,0.36157,0.13333,4.96383,4.27075,2.44687,0.08209,9e-05,9e-05
2,12.6552,4.11907,3.14219,2.1833,0.61756,0.62299,0.59214,0.21878,4.24842,2.97248,2.21918,0.0631813,0.000181337,0.000181337
3,18.5635,3.6303,2.76129,1.99708,0.69493,0.5969,0.66453,0.31428,3.61314,2.30219,2.03919,0.0442689,0.000268912,0.000268912
4,24.5285,3.52004,2.86327,1.98424,0.71919,0.71217,0.73507,0.2699,4.27502,2.51406,2.28202,0.0253527,0.000352725,0.000352725
5,30.5306,3.82185,3.06277,2.09972,0.7787,0.74328,0.73663,0.26168,4.51087,4.84666,2.57174,0.00643278,0.000432776,0.000432776
6,36.4498,3.43018,2.64426,1.97739,0.68627,0.72193,0.73765,0.32904,3.80864,2.42737,2.18701,0.0004505,0.0004505,0.0004505
7,42.3975,3.54852,2.66531,1.97953,0.72772,0.67174,0.73397,0.29759,3.91957,2.74973,2.1533,0.0004406,0.0004406,0.0004406
8,48.3503,3.34707,2.52219,2.00043,0.70507,0.74147,0.75619,0.30957,3.95728,3.76863,2.13153,0.0004307,0.0004307,0.0004307
9,54.3472,3.31572,2.6067,1.97902,0.72832,0.71678,0.72834,0.33847,3.68058,2.45709,2.04599,0.0004208,0.0004208,0.0004208
10,60.323,3.25464,2.30251,1.93919,0.7946,0.76543,0.79047,0.37988,3.50657,2.21185,2.02083,0.0004109,0.0004109,0.0004109
11,66.3418,3.32626,2.03143,1.88693,0.80665,0.78084,0.81185,0.39878,3.48608,2.19492,2.02984,0.000401,0.000401,0.000401
12,72.4955,3.05382,1.93528,1.88966,0.75936,0.79311,0.81306,0.40114,3.82681,2.47852,2.21206,0.0003911,0.0003911,0.0003911
13,78.5199,3.10379,1.84005,1.88904,0.78926,0.80109,0.83684,0.41243,3.5955,1.98025,2.0494,0.0003812,0.0003812,0.0003812
14,84.5299,3.11247,1.955,1.88973,0.79763,0.8431,0.8532,0.38166,3.54944,1.78059,1.9933,0.0003713,0.0003713,0.0003713
15,90.5984,3.29139,1.90335,1.94058,0.7993,0.78342,0.83216,0.35897,4.00163,2.061,2.18076,0.0003614,0.0003614,0.0003614
16,96.4788,3.1487,1.82131,1.90794,0.8472,0.83019,0.88317,0.45381,3.46608,1.91072,2.02932,0.0003515,0.0003515,0.0003515
17,102.517,3.15907,1.89903,1.86969,0.76351,0.84598,0.86324,0.42391,3.66023,1.88681,2.03465,0.0003416,0.0003416,0.0003416
18,108.46,2.98831,1.69397,1.85801,0.79593,0.80481,0.85539,0.35645,3.95214,1.91882,2.09268,0.0003317,0.0003317,0.0003317
19,114.459,3.05904,1.67269,1.8778,0.80643,0.8369,0.84139,0.37162,3.71637,1.88031,2.01986,0.0003218,0.0003218,0.0003218
20,120.416,3.06189,1.66844,1.88384,0.82631,0.81818,0.84939,0.40053,3.72346,2.25967,2.08988,0.0003119,0.0003119,0.0003119
21,126.421,3.0005,1.78279,1.85579,0.83077,0.81551,0.85432,0.38985,3.83287,2.16921,2.1214,0.000302,0.000302,0.000302
22,132.453,3.05105,1.79885,1.82255,0.81966,0.81423,0.84308,0.40186,3.65948,1.93581,2.05218,0.0002921,0.0002921,0.0002921
23,138.153,2.76549,1.57301,1.84301,0.81163,0.84759,0.86224,0.4489,3.36297,1.61754,1.97735,0.0002822,0.0002822,0.0002822
24,143.947,2.88611,1.62987,1.82525,0.85399,0.81324,0.86585,0.38946,3.76783,1.76463,2.05256,0.0002723,0.0002723,0.0002723
25,150.107,2.86044,1.49742,1.82956,0.84077,0.86124,0.88252,0.41182,3.4842,1.8009,1.96265,0.0002624,0.0002624,0.0002624
26,156.15,2.87838,1.62591,1.81179,0.83228,0.86364,0.86992,0.41219,3.3463,1.95544,1.93938,0.0002525,0.0002525,0.0002525
27,162.16,2.86544,1.53528,1.78198,0.80071,0.8487,0.85419,0.47307,2.93468,1.74024,1.87485,0.0002426,0.0002426,0.0002426
28,168.407,2.85379,1.52251,1.81365,0.80207,0.82888,0.84742,0.46068,2.94609,1.62704,1.86937,0.0002327,0.0002327,0.0002327
29,174.365,2.62344,1.50197,1.85014,0.82663,0.82353,0.85195,0.45726,2.90558,1.51969,1.86524,0.0002228,0.0002228,0.0002228
30,180.327,2.89063,1.58969,1.83605,0.84935,0.82086,0.85641,0.46383,2.91515,1.46645,1.86492,0.0002129,0.0002129,0.0002129
31,186.36,2.79094,1.44962,1.79946,0.88146,0.85027,0.88103,0.48709,3.18519,1.78605,1.94973,0.000203,0.000203,0.000203
32,192.497,2.81167,1.53596,1.81865,0.87066,0.86096,0.89017,0.49021,3.20846,1.7859,1.97028,0.0001931,0.0001931,0.0001931
