epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.5473,5.65926,10.7997,2.94502,0.00032,0.01347,0.00017,7e-05,5.67946,8.7794,3.16395,0.097015,1.5e-05,1.5e-05
2,15.4399,5.44153,11.2026,2.81755,0.00072,0.0303,0.00059,0.00026,5.69539,9.01482,3.17509,0.0930347,3.46535e-05,3.46535e-05
3,17.3535,4.37186,6.55848,2.37591,0.58878,0.56902,0.56825,0.24573,4.0363,3.04323,1.93577,0.0890539,5.3911e-05,5.3911e-05
4,19.5477,3.62891,3.01049,1.99861,0.69136,0.53549,0.67021,0.28479,3.90172,3.79831,1.90727,0.0850728,7.27725e-05,7.27725e-05
5,21.7411,3.58969,2.45113,2.00802,0.77414,0.59596,0.74536,0.33027,3.87247,3.38559,1.92066,0.0810912,9.1238e-05,9.1238e-05
6,23.9439,3.39499,2.58199,1.95821,0.79002,0.63338,0.76077,0.35408,3.7442,3.44319,1.91984,0.0771093,0.000109308,0.000109308
7,26.2168,3.2752,2.06961,1.93383,0.79217,0.76768,0.82857,0.43575,3.42336,2.44322,1.90575,0.073127,0.000126981,0.000126981
8,28.4432,3.14292,1.92691,1.91801,0.81598,0.63636,0.76052,0.38455,3.55957,3.509,1.89477,0.0691443,0.000144259,0.000144259
9,30.5999,3.16627,1.8655,1.88091,0.7216,0.59596,0.6786,0.36621,3.48193,3.76493,1.84285,0.0651611,0.00016114,0.00016114
10,32.7532,3.35056,1.82376,1.91557,0.82752,0.75758,0.8115,0.41244,3.54785,2.49915,1.84304,0.0611776,0.000177626,0.000177626
11,34.9329,3.32671,1.95511,1.96316,0.84259,0.69697,0.79516,0.47197,3.13383,2.68942,1.81918,0.0571937,0.000193715,0.000193715
12,37.1702,3.11759,1.94823,1.8764,0.81891,0.76431,0.82761,0.43718,3.29383,2.42145,1.85299,0.0532094,0.000209408,0.000209408
13,39.3268,3.00718,2.00235,1.8785,0.81195,0.81413,0.85647,0.44853,3.40418,1.79647,1.8933,0.0492247,0.000224706,0.000224706
14,41.4402,3.16093,1.83063,1.87041,0.85263,0.85711,0.89638,0.50461,3.16676,1.54201,1.81277,0.0452396,0.000239607,0.000239607
15,43.6297,3.11966,1.78592,1.84408,0.81449,0.75391,0.81146,0.41341,3.44798,1.98848,1.86298,0.0412541,0.000254113,0.000254113
16,45.7109,2.9636,2.03874,1.84671,0.64895,0.53529,0.56773,0.19446,4.89936,3.21806,2.12462,0.0372682,0.000268223,0.000268223
17,47.8049,2.88269,2.02936,1.79924,0.11347,0.3064,0.15597,0.04275,6.88409,5.87912,2.50702,0.0332819,0.000281936,0.000281936
18,49.9095,3.04537,1.86194,1.84272,0.1773,0.3367,0.22981,0.08846,6.21445,5.6367,2.3583,0.0292953,0.000295253,0.000295253
19,52.0599,2.85489,1.58559,1.81008,0.2659,0.46465,0.36109,0.13569,5.80564,4.85372,2.25719,0.0253082,0.000308175,0.000308175
20,54.1515,2.96908,1.51577,1.84702,0.14353,0.20539,0.15,0.0632,6.85311,6.23048,2.42193,0.0213207,0.000320701,0.000320701
21,56.2402,2.96165,1.57108,1.81634,0.15849,0.14141,0.13934,0.04814,7.54333,6.85815,2.50415,0.0173328,0.00033283,0.00033283
22,58.3452,2.74673,1.48341,1.79019,0.315,0.21212,0.25536,0.0819,6.95477,6.74863,2.40027,0.0133446,0.000344564,0.000344564
