epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.3187,5.8857,10.0754,2.93723,0,0,0,0,5.60648,8.89104,3.23278,0.095025,2.5e-05,2.5e-05
2,14.318,4.8132,8.06088,2.54845,0.37624,0.46915,0.36962,0.16191,3.76688,6.0705,1.92936,0.0890545,5.44555e-05,5.44555e-05
3,16.6788,3.8002,3.74792,2.04056,0.62473,0.54497,0.62896,0.25374,4.23221,3.45705,1.97408,0.0830833,8.3317e-05,8.3317e-05
4,18.9867,3.40487,2.87089,1.92146,0.68603,0.66667,0.68354,0.21269,4.49859,3.97877,2.17221,0.0771116,0.000111585,0.000111585
5,21.2578,3.40285,2.39765,1.91521,0.79995,0.79365,0.8244,0.34602,3.88953,2.67295,2.07006,0.0711393,0.000139258,0.000139258
6,23.4698,3.3262,2.18174,1.94304,0.6907,0.72075,0.6997,0.17854,5.10436,3.19258,2.45713,0.0651663,0.000166338,0.000166338
7,25.6631,3.63859,2.54698,1.97372,0.83847,0.8254,0.87617,0.45788,3.46827,2.52321,1.97177,0.0591928,0.000192823,0.000192823
8,27.9118,3.45155,2.7162,1.94501,0.85478,0.77249,0.87813,0.40656,3.73533,2.12137,2.00852,0.0532187,0.000218715,0.000218715
9,30.1166,3.36174,2.27229,1.93144,0.80481,0.8254,0.90461,0.38151,3.89304,2.10926,2.07039,0.047244,0.000244012,0.000244012
10,32.2841,3.24248,1.91712,1.86567,0.80768,0.75132,0.83287,0.46019,3.30679,2.21325,1.88103,0.0412687,0.000268715,0.000268715
11,34.5115,3.13103,2.06995,1.87772,0.74004,0.24101,0.29728,0.14513,5.23699,5.9364,3.46582,0.0352928,0.000292825,0.000292825
12,36.7141,3.06563,1.96138,1.88481,0.7094,0.09524,0.13881,0.06519,6.547,6.56342,5.63709,0.0293163,0.00031634,0.00031634
13,38.8953,3.23378,2.45765,1.87048,0.43664,0.0582,0.09091,0.04489,7.7252,6.93961,6.86812,0.0233393,0.000339262,0.000339262
14,41.0799,3.32077,2.02958,1.91012,0.55108,0.02603,0.04247,0.01845,8.83313,7.90947,9.02609,0.0173616,0.000361589,0.000361589
15,43.2629,3.11783,2.06046,1.86519,0.1598,0.00819,0.00787,0.00362,10.141,16.3382,9.32208,0.0113833,0.000383323,0.000383323
16,45.4132,3.14911,2.04722,1.89399,0.27449,0.01058,0.01919,0.01076,9.29233,123.169,11.4506,0.00540446,0.000404463,0.000404463
17,47.6078,3.22229,1.84556,1.87638,0.21294,0.0582,0.03964,0.02375,6.6963,12.801,4.73821,0.0004208,0.0004208,0.0004208
18,49.7604,2.98393,1.72378,1.83879,0.53846,0.20106,0.21302,0.0961,5.38974,4.7168,2.86892,0.00041585,0.00041585,0.00041585
19,51.9346,3.02988,1.73142,1.87773,0.71804,0.48148,0.55656,0.22208,4.5478,3.08924,2.14985,0.0004109,0.0004109,0.0004109
20,54.0954,2.9631,1.58626,1.83911,0.68958,0.55026,0.59952,0.25234,4.34185,3.04089,2.09921,0.00040595,0.00040595,0.00040595
21,56.2453,3.00694,1.81267,1.85803,0.84375,0.59999,0.69169,0.34613,3.80803,2.70032,2.02726,0.000401,0.000401,0.000401
22,58.3809,2.98702,1.66622,1.82443,0.86942,0.68783,0.71197,0.36297,3.79144,2.87193,2.15488,0.00039605,0.00039605,0.00039605
23,60.5674,2.90223,1.66834,1.82172,0.85722,0.66667,0.72897,0.3139,4.03028,2.84289,2.10707,0.0003911,0.0003911,0.0003911
24,62.7596,2.86584,1.52421,1.791,0.84021,0.59259,0.66367,0.32326,3.88276,3.11472,2.11323,0.00038615,0.00038615,0.00038615
25,64.9084,2.8301,1.50871,1.81688,0.78983,0.11111,0.23967,0.13714,5.78283,6.33236,3.23682,0.0003812,0.0003812,0.0003812
26,67.0691,2.882,1.52468,1.84428,0.91226,0.08466,0.17872,0.09062,6.65061,6.90539,3.71552,0.00037625,0.00037625,0.00037625
27,69.2067,2.98243,1.46279,1.84408,1,0.06698,0.11084,0.06073,7.41844,7.18361,4.77976,0.0003713,0.0003713,0.0003713
28,71.333,2.86414,1.46084,1.84722,0.90875,0.1054,0.2002,0.10997,6.37416,6.13194,4.10595,0.00036635,0.00036635,0.00036635
29,73.4665,2.88878,1.43835,1.85904,0.74675,0.20635,0.32729,0.17547,5.20759,5.3611,2.84601,0.0003614,0.0003614,0.0003614
30,75.5873,2.9407,1.48353,1.81627,0.66661,0.48677,0.55555,0.30736,3.74019,3.52588,2.12614,0.00035645,0.00035645,0.00035645
31,77.7031,2.92167,1.60647,1.8276,0.6655,0.63492,0.69516,0.36832,3.52682,2.42633,2.0012,0.0003515,0.0003515,0.0003515
32,79.8298,2.89844,1.57133,1.82386,0.77243,0.64652,0.74057,0.39996,3.44333,2.29682,1.98668,0.00034655,0.00034655,0.00034655
33,81.9626,2.86432,1.52787,1.81155,0.85981,0.74636,0.81514,0.44107,3.33582,1.81882,1.94817,0.0003416,0.0003416,0.0003416
34,84.0877,2.78693,1.43433,1.81086,0.93002,0.75132,0.83537,0.47105,3.26077,1.73051,1.91345,0.00033665,0.00033665,0.00033665
35,86.286,2.80843,1.4588,1.82166,0.86114,0.78748,0.86768,0.52025,3.03131,1.61487,1.84475,0.0003317,0.0003317,0.0003317
36,88.4834,2.89532,1.47865,1.85469,0.93414,0.71429,0.80764,0.46676,3.20607,1.68349,1.89538,0.00032675,0.00032675,0.00032675
37,90.6267,2.79165,1.42306,1.78645,0.86363,0.65608,0.7213,0.33749,3.66653,2.07293,2.00592,0.0003218,0.0003218,0.0003218
38,92.7586,2.85705,1.4573,1.7983,0.81441,0.70899,0.7886,0.35738,3.43255,1.97801,1.88645,0.00031685,0.00031685,0.00031685
39,94.8989,2.7624,1.42872,1.83856,0.85815,0.86772,0.91423,0.50653,2.9897,1.44495,1.81485,0.0003119,0.0003119,0.0003119
40,97.0334,2.68126,1.31909,1.78487,0.93061,0.85185,0.93246,0.55363,2.89252,1.35326,1.79561,0.00030695,0.00030695,0.00030695
41,99.2848,2.77021,1.42705,1.78561,0.92046,0.92063,0.95094,0.57479,2.89508,1.30735,1.79021,0.000302,0.000302,0.000302
42,101.516,2.86209,1.40393,1.79149,0.90982,0.87831,0.92936,0.54174,2.96139,1.52339,1.80416,0.00029705,0.00029705,0.00029705
43,103.648,2.68874,1.37605,1.7915,0.90951,0.86243,0.93258,0.53177,2.97713,1.51199,1.81898,0.0002921,0.0002921,0.0002921
44,105.832,2.70803,1.34342,1.79402,0.90465,0.90476,0.9576,0.55302,2.89465,1.34009,1.80227,0.00028715,0.00028715,0.00028715
45,108.065,2.7199,1.45973,1.78252,0.90934,0.90219,0.9482,0.57039,2.8184,1.28555,1.78857,0.0002822,0.0002822,0.0002822
46,110.223,2.71971,1.2567,1.7739,0.97599,0.86033,0.9384,0.58611,2.83633,1.25144,1.77903,0.00027725,0.00027725,0.00027725
47,112.5,2.5685,1.28824,1.78187,0.93602,0.86243,0.9326,0.58077,2.84728,1.31501,1.78309,0.0002723,0.0002723,0.0002723
48,114.734,2.53347,1.25728,1.76678,0.90876,0.89591,0.94398,0.56763,2.91394,1.23818,1.80491,0.00026735,0.00026735,0.00026735
49,116.869,2.59764,1.18541,1.75929,0.93009,0.91517,0.95376,0.56577,2.92853,1.22489,1.82108,0.0002624,0.0002624,0.0002624
50,119.064,2.55219,1.19427,1.76381,0.93957,0.8836,0.94218,0.55554,2.92462,1.23815,1.82147,0.00025745,0.00025745,0.00025745
51,121.332,2.43883,1.07095,1.73975,0.96481,0.87043,0.95672,0.56597,2.91957,1.27809,1.80749,0.0002525,0.0002525,0.0002525
52,123.562,2.48701,1.14401,1.74013,0.94543,0.88889,0.95443,0.56453,2.88605,1.25774,1.80638,0.00024755,0.00024755,0.00024755
53,125.784,2.49805,1.1364,1.7348,0.95001,0.90493,0.96001,0.54934,3.10349,1.32811,1.86339,0.0002426,0.0002426,0.0002426
54,127.996,2.44802,1.10046,1.74238,0.87066,0.8904,0.93267,0.43809,3.84456,1.52395,2.02367,0.00023765,0.00023765,0.00023765
55,130.196,2.54599,1.16833,1.74315,0.88048,0.85749,0.9145,0.4073,4.12516,1.55766,2.1131,0.0002327,0.0002327,0.0002327
