epoch,train_loss,train_acc,val_loss,val_acc
1,0.176583,45.70,0.177389,26.42
2,0.129594,69.92,0.152228,43.40
3,0.081392,75.78,0.116612,56.60
4,0.046332,83.98,0.125856,52.83
5,0.038952,86.33,0.248322,49.06
6,0.038612,87.50,0.278001,56.60
7,0.026800,90.23,0.143854,66.04
8,0.045572,87.11,0.112254,82.08
9,0.043022,84.38,0.133784,54.72
10,0.039585,86.33,0.177495,51.89
11,0.027190,91.02,1.035174,34.91
12,0.035930,87.89,0.247199,52.83
13,0.083249,78.12,0.303168,30.19
14,0.069131,78.12,0.142842,53.77
15,0.054679,82.42,11.131059,16.04
16,0.064554,79.30,0.105542,70.75
17,0.067538,77.73,0.213926,69.81
18,0.050991,80.47,54.791964,3.77
19,0.068862,76.56,1.885523,27.36
20,0.046321,83.98,0.498792,39.62
21,0.035235,89.06,0.397871,46.23
22,0.038979,87.89,0.670663,43.40
23,0.025154,90.23,0.372938,67.92
24,0.047334,84.77,0.201409,56.60
25,0.041037,83.98,0.049055,79.25
26,0.049638,80.47,0.302129,44.34
27,0.043631,85.16,0.148626,62.26
28,0.045728,81.64,0.127090,61.32
29,0.038440,85.55,0.183276,69.81
30,0.030215,87.11,0.298326,74.53
31,0.021212,89.06,0.054476,83.96
32,0.020600,92.58,0.048783,89.62
33,0.028428,91.80,0.111426,78.30
34,0.029349,87.11,0.122364,83.02
35,0.040291,80.86,0.068290,86.79
36,0.027563,89.06,0.053659,81.13
37,0.017584,95.31,0.055854,78.30
38,0.022839,91.02,0.067141,80.19
39,0.030056,89.45,0.226576,75.47
40,0.020076,91.80,0.136244,76.42
41,0.026448,88.67,0.049530,90.57
42,0.019301,90.23,0.040179,84.91
43,0.009785,96.09,0.068387,76.42
44,0.016333,92.58,0.028605,86.79
45,0.020907,91.80,0.048232,89.62
46,0.016744,91.02,0.052657,84.91
47,0.024668,90.62,0.063788,84.91
48,0.011458,94.92,0.082878,83.96
49,0.017944,91.41,0.074231,80.19
50,0.011585,94.92,0.058510,84.91
51,0.012939,94.14,0.041289,92.45
52,0.004471,98.44,0.059162,90.57
53,0.010311,94.92,0.057195,90.57
54,0.008793,94.14,0.049820,91.51
55,0.006302,97.66,0.044020,90.57
56,0.006230,96.09,0.043390,84.91
57,0.004440,97.66,0.041357,86.79
58,0.004512,96.88,0.038171,89.62
59,0.005742,98.44,0.036183,91.51
60,0.007096,98.05,0.036110,92.45
61,0.002711,98.83,0.038992,92.45
62,0.006630,98.44,0.040003,93.40
63,0.004488,97.66,0.040751,93.40
64,0.002990,99.22,0.041440,91.51
