epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,53.8943,4.82951,7.89392,2.4475,0,0,0,0,6.43572,11.0517,2.79489,0.091045,4.5e-05,4.5e-05
2,97.4138,3.97403,4.62994,2.07045,0,0,0,0,6.55674,9.80093,2.96715,0.0810919,9.1865e-05,9.1865e-05
3,140.693,3.73033,3.66452,2.07737,0,0,0,0,4.41077,8.84915,2.39002,0.0711354,0.00013543,0.00013543
4,183.576,3.65275,3.47339,1.99706,0,0,0,0,3.81357,9.05721,2.22278,0.0611757,0.000175695,0.000175695
5,226.981,3.83582,3.00901,2.06843,0,0,0,0,3.71072,9.37697,2.22005,0.0512127,0.00021266,0.00021266
6,269.747,3.64993,2.91666,1.97357,0,0,0,0,3.80916,9.42537,2.2348,0.0412463,0.000246325,0.000246325
7,312.942,3.51005,2.68989,1.95172,0,0,0,0,3.6151,9.53055,2.16914,0.0312767,0.00027669,0.00027669
8,355.652,3.63158,2.70602,1.93633,0,0,0,0,3.3768,9.118,2.09435,0.0213038,0.000303755,0.000303755
9,398.546,3.40766,2.50219,1.94462,0.79545,0.15909,0.47887,0.27672,3.49746,7.9408,2.12263,0.0113275,0.00032752,0.00032752
10,441.946,3.37584,2.49332,1.91617,0.41795,0.74091,0.57746,0.28974,3.60029,5.95226,2.18458,0.00134798,0.000347985,0.000347985
11,484.379,3.44227,2.53884,1.88866,0.2827,0.91364,0.67123,0.33508,3.6417,5.11896,2.26593,0.000335,0.000335,0.000335
12,527.185,3.42796,2.36397,1.88916,0.18733,0.94091,0.69767,0.35394,3.56454,4.30171,2.24035,0.0003185,0.0003185,0.0003185
13,570.039,3.40278,2.57184,1.93143,0.32912,0.91818,0.71456,0.36326,3.37211,4.02416,2.21533,0.000302,0.000302,0.000302
14,613.112,3.08833,2.45053,1.86655,0.76806,0.51364,0.73101,0.37893,3.51041,3.61547,2.30146,0.0002855,0.0002855,0.0002855
15,656.012,3.14589,2.24966,1.84797,0.86097,0.45038,0.73431,0.38665,3.41466,3.42698,2.25349,0.000269,0.000269,0.000269
16,698.435,3.13815,2.51289,1.86179,0.75069,0.56364,0.71927,0.39238,3.48813,3.1306,2.27433,0.0002525,0.0002525,0.0002525
17,741.131,3.32136,2.52824,1.8979,0.7428,0.60386,0.70767,0.36784,3.67171,2.92786,2.31395,0.000236,0.000236,0.000236
18,783.667,3.1238,2.41241,1.88782,0.74158,0.61308,0.74129,0.41387,3.36377,2.70363,2.18969,0.0002195,0.0002195,0.0002195
19,826.111,3.32077,2.49669,1.9263,0.74662,0.61613,0.7602,0.42123,3.33428,2.6465,2.2275,0.000203,0.000203,0.000203
20,868.847,3.14535,2.43215,1.86577,0.74029,0.66818,0.76151,0.40083,3.55612,2.57449,2.31693,0.0001865,0.0001865,0.0001865
21,911.467,3.15263,2.2177,1.83973,0.72983,0.7,0.76888,0.41012,3.4458,2.54179,2.28134,0.00017,0.00017,0.00017
22,954.129,3.04223,2.89511,1.93012,0.7127,0.6991,0.77899,0.42278,3.23371,2.39369,2.18991,0.0001535,0.0001535,0.0001535
23,996.818,2.93413,2.09891,1.82192,0.72036,0.66818,0.77688,0.42338,3.20111,2.33666,2.16639,0.000137,0.000137,0.000137
24,1039.51,3.03141,2.15165,1.82476,0.74241,0.68122,0.78666,0.42625,3.23579,2.37246,2.17549,0.0001205,0.0001205,0.0001205
25,1082.03,3.04359,1.96825,1.83288,0.77505,0.65909,0.78942,0.43493,3.24075,2.38397,2.15215,0.000104,0.000104,0.000104
26,1124.61,2.86793,1.98975,1.82669,0.73868,0.68098,0.78572,0.43053,3.18278,2.43752,2.12162,8.75e-05,8.75e-05,8.75e-05
27,1166.96,2.87738,2.18464,1.85665,0.72916,0.68636,0.78593,0.43211,3.19715,2.40891,2.12482,7.1e-05,7.1e-05,7.1e-05
28,1210.32,2.96331,2.04989,1.84643,0.72211,0.70455,0.78908,0.42981,3.23952,2.41377,2.14313,5.45e-05,5.45e-05,5.45e-05
29,1252.74,3.00674,2.20369,1.84355,0.72123,0.71818,0.79223,0.4324,3.24168,2.38085,2.14491,3.8e-05,3.8e-05,3.8e-05
30,1294.8,2.87151,2.00035,1.811,0.71306,0.73422,0.7963,0.43794,3.21171,2.33414,2.13342,2.15e-05,2.15e-05,2.15e-05
