epoch,train_loss,train_acc,val_loss,val_acc
1,0.099245,74.64,0.065159,87.28
2,0.013349,95.31,0.040083,92.58
3,0.004522,98.44,0.065936,91.87
4,0.006110,96.75,0.049036,97.88
5,0.006784,96.63,0.049488,93.99
6,0.008289,97.72,0.030734,95.41
7,0.008462,96.63,0.024245,97.53
8,0.011383,96.03,0.060363,89.75
9,0.015863,92.67,0.070445,93.64
10,0.010666,94.95,0.104498,89.05
11,0.019155,93.75,0.072520,75.27
12,0.031030,91.47,0.247045,91.17
13,0.035535,87.86,20.002456,3.89
14,0.037219,81.97,1.023933,77.39
15,0.039542,83.53,0.569611,49.47
16,0.040247,82.81,0.431687,61.84
17,0.045162,81.01,2.261654,91.17
18,0.041455,81.25,0.220565,67.84
19,0.050209,80.05,1.245408,48.06
20,0.055113,77.88,0.107144,84.81
21,0.031505,84.01,0.082490,84.10
22,0.014335,92.31,0.053043,86.57
23,0.015861,91.11,0.053127,87.63
24,0.013685,93.15,0.026743,91.87
25,0.008888,95.67,0.021626,91.87
26,0.016412,92.31,0.150665,85.16
27,0.013387,93.39,0.042788,90.46
28,0.010338,95.31,0.013712,95.76
29,0.015993,94.71,0.079605,91.87
30,0.012769,95.07,0.015253,97.17
31,0.010439,95.07,0.017391,96.11
32,0.009063,95.91,0.021797,94.70
33,0.008611,96.15,0.043519,94.70
34,0.007561,97.24,0.064112,87.28
35,0.011699,95.07,0.044970,95.05
36,0.006284,97.00,0.050232,86.93
37,0.015224,94.59,0.064498,89.75
38,0.009643,96.03,0.035825,90.11
39,0.008033,95.79,0.023377,93.29
40,0.005125,97.12,0.013771,96.47
41,0.003624,98.08,0.012971,97.53
42,0.005797,97.72,0.022743,95.05
43,0.003428,98.08,0.030947,94.35
44,0.003740,98.08,0.012992,96.47
45,0.008541,96.51,0.021825,95.76
46,0.007810,96.63,0.041384,93.29
47,0.005586,97.60,0.035912,91.52
48,0.007784,96.88,0.086692,94.35
49,0.011222,95.91,0.025207,90.81
50,0.004816,98.08,0.011882,97.53
51,0.003270,98.68,0.017893,96.11
52,0.003508,98.56,0.014929,95.41
53,0.001681,99.76,0.016073,95.41
54,0.002288,99.04,0.022556,96.47
55,0.001284,99.52,0.030687,96.82
56,0.001055,99.52,0.029530,96.82
57,0.001184,99.28,0.026409,96.82
58,0.001258,99.40,0.016177,96.82
59,0.000787,99.88,0.017081,96.82
60,0.001895,99.04,0.019149,96.47
61,0.001091,99.16,0.019539,96.47
62,0.000901,99.76,0.015623,96.82
