epoch,train_loss,train_acc,val_loss,val_acc
1,0.024043,89.78,0.001763,99.17
2,0.004130,98.31,0.000694,99.79
3,0.003751,98.52,0.001109,99.79
4,0.001614,99.15,0.000232,100.00
5,0.004450,98.36,0.000179,100.00
6,0.004315,98.31,0.001910,99.79
7,0.003743,98.04,0.002798,98.97
8,0.005864,98.04,0.000226,99.79
9,0.003977,98.73,0.000450,99.79
10,0.009653,97.30,0.000050,100.00
11,0.024515,92.48,0.083840,89.67
12,0.006710,98.20,0.000302,100.00
13,0.003298,98.99,0.000053,100.00
14,0.003195,98.62,0.000001,100.00
15,0.000829,99.79,0.000001,100.00
16,0.002409,99.15,0.000015,100.00
17,0.001399,99.47,0.000050,100.00
18,0.002947,99.31,0.000639,99.59
19,0.009894,97.40,0.003654,99.38
20,0.030273,96.24,0.000049,100.00
21,0.019807,96.77,0.728629,69.42
22,0.040655,93.43,0.045106,97.73
23,0.018242,95.02,0.015042,89.26
24,0.009069,98.04,0.001058,99.38
25,0.002662,99.05,0.000119,99.79
26,0.003471,99.10,0.000053,100.00
27,0.002194,99.36,0.000114,100.00
28,0.000590,99.74,0.000002,100.00
