epoch,train_loss,train_acc,val_loss,val_acc
1,0.054579,76.48,0.042654,83.26
2,0.038198,81.57,0.037448,82.02
3,0.032907,86.02,0.035972,81.82
4,0.034863,83.63,0.047541,83.06
5,0.034136,84.32,0.039151,81.40
6,0.034277,83.69,0.038889,82.23
7,0.039179,84.11,0.115310,56.20
8,0.042168,81.89,0.047333,77.48
9,0.039843,82.36,0.043229,80.99
10,0.039604,83.79,0.067568,77.48
11,0.046079,81.04,0.064821,73.97
12,0.040066,81.73,0.154331,35.54
13,0.050685,79.82,0.039564,82.85
14,0.044971,80.56,0.078637,64.26
15,0.039489,81.14,0.436398,64.05
16,0.038377,81.20,0.056768,67.98
17,0.042038,80.93,0.043903,79.75
18,0.044044,79.61,0.057798,72.31
19,0.041079,80.93,0.068934,58.68
20,0.037014,82.79,0.055907,73.35
21,0.036903,82.26,0.034855,83.26
22,0.031283,83.47,0.038345,79.96
23,0.032489,84.96,0.036632,80.99
24,0.034235,84.16,0.033536,83.26
25,0.032618,84.16,0.035641,81.82
26,0.033404,83.90,0.041262,78.51
27,0.033692,84.48,0.078785,59.09
28,0.031972,83.85,0.036714,82.64
29,0.033359,84.75,0.053527,72.93
30,0.031993,84.64,0.035771,82.64
31,0.032987,83.85,0.035264,83.26
32,0.031270,85.17,0.038148,80.79
33,0.028032,86.39,0.034877,81.20
34,0.028276,85.65,0.031003,84.92
35,0.030355,85.38,0.048798,80.99
36,0.033830,83.63,0.040390,80.99
37,0.026880,86.07,0.065390,70.25
38,0.029878,84.48,0.031034,84.09
39,0.027269,86.86,0.040734,80.99
40,0.027397,86.02,0.035754,82.64
41,0.027824,86.49,0.035988,81.20
42,0.029632,85.65,0.036297,81.61
43,0.025375,87.08,0.039838,82.64
44,0.026870,86.55,0.031582,86.16
45,0.028819,85.75,0.039586,81.82
46,0.026266,86.60,0.039947,81.82
47,0.027295,86.07,0.039938,80.99
48,0.023942,86.97,0.031424,84.09
49,0.022068,87.98,0.033749,82.23
50,0.023128,88.29,0.037754,83.88
51,0.023741,88.45,0.034229,84.50
52,0.019763,90.25,0.033333,84.50
53,0.019119,90.25,0.040660,82.64
54,0.022481,88.61,0.038654,83.26
55,0.021656,89.25,0.034556,83.26
56,0.020294,89.46,0.036157,83.06
57,0.017012,91.00,0.040379,83.06
58,0.018432,90.94,0.035965,84.09
59,0.015648,91.90,0.043948,82.64
60,0.018405,90.73,0.043468,82.02
61,0.013759,92.58,0.041564,83.26
62,0.016876,91.53,0.038206,84.71
63,0.014375,92.96,0.040670,83.06
64,0.014708,92.32,0.042429,83.26
65,0.013665,92.64,0.043847,83.68
66,0.013723,92.69,0.043832,81.82
67,0.013557,92.80,0.042078,84.50
68,0.013284,93.49,0.044528,82.85
69,0.011122,94.39,0.043571,83.26
70,0.011079,94.17,0.044839,82.85
71,0.009608,95.82,0.045425,82.85
72,0.011515,94.49,0.046159,83.06
73,0.010360,94.97,0.046407,82.85
74,0.010672,94.97,0.047067,82.23
75,0.009732,94.17,0.046513,82.85
