epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,62.8515,2.24785,2.9757,1.1456,0.01365,0.78182,0.30449,0.09034,2.71079,5.3254,1.30742,0.09109,9e-05,9e-05
2,103.574,2.11612,1.87989,1.03125,0.43902,0.08182,0.25126,0.11924,2.2446,4.14738,1.33322,0.0811853,0.000185297,0.000185297
3,142.364,1.89377,1.49094,0.98335,0,0,0,0,1.86477,3.9938,1.14986,0.0712756,0.000275645,0.000275645
4,181.372,1.84234,1.35993,0.99445,1,0.01818,0.50908,0.33139,1.71046,3.88616,1.13852,0.061361,0.000361043,0.000361043
5,219.182,1.76814,1.28848,0.97125,0.92958,0.3,0.61361,0.35703,1.79822,3.80343,1.17265,0.0514415,0.00044149,0.00044149
6,257.273,1.89836,1.27903,0.9762,0.46411,0.88182,0.74849,0.40473,1.69874,3.50034,1.1212,0.041517,0.000516987,0.000516987
7,298.07,1.80991,1.27251,0.98744,0.23229,0.90909,0.70681,0.35991,1.67486,3.07093,1.10803,0.0315875,0.000587535,0.000587535
8,335.93,1.90041,1.27485,0.98764,0.10261,0.94545,0.53935,0.2213,1.65745,2.82682,1.0704,0.0216531,0.000653133,0.000653133
9,375.844,1.87735,1.25578,0.97843,0.30966,0.80909,0.51223,0.19269,1.84954,2.36413,1.22048,0.0117138,0.00071378,0.00071378
10,416.916,1.81622,1.2198,0.9949,0.64446,0.42845,0.55901,0.23489,1.65646,2.12685,1.04602,0.00176948,0.000769478,0.000769478
11,455.244,1.737,1.27646,0.96591,0.64344,0.59058,0.65338,0.31149,1.6189,2.03112,1.0395,0.0007525,0.0007525,0.0007525
12,492.675,1.83279,1.21716,0.97215,0.61168,0.65455,0.64264,0.30248,1.72905,1.6323,1.10932,0.00072775,0.00072775,0.00072775
13,530.412,1.76757,1.14746,0.95321,0.5409,0.54624,0.57151,0.23542,1.68632,1.73078,1.07298,0.000703,0.000703,0.000703
14,569.392,1.74008,1.2194,0.94396,0.65354,0.71364,0.68215,0.31201,1.58935,1.37528,1.0956,0.00067825,0.00067825,0.00067825
15,608.307,1.73947,1.13307,0.98413,0.68942,0.74091,0.7301,0.35547,1.56018,1.23102,1.10292,0.0006535,0.0006535,0.0006535
16,659.733,1.77101,1.13397,0.98938,0.79131,0.72391,0.828,0.42888,1.57981,1.15514,1.10484,0.00062875,0.00062875,0.00062875
17,698.16,1.65331,1.10922,0.95878,0.80798,0.78182,0.85405,0.45466,1.64782,1.1043,1.14948,0.000604,0.000604,0.000604
18,735.03,1.66896,1.08142,0.95266,0.83247,0.77727,0.84753,0.44761,1.67147,1.127,1.14756,0.00057925,0.00057925,0.00057925
19,772.179,1.66292,1.09253,0.95789,0.84565,0.79692,0.86305,0.4664,1.67689,1.08956,1.16917,0.0005545,0.0005545,0.0005545
20,809.549,1.6241,1.14705,0.97021,0.79461,0.78636,0.81471,0.44644,1.6422,1.13076,1.2071,0.00052975,0.00052975,0.00052975
21,848.154,1.65571,1.09692,0.95032,0.76919,0.78769,0.80204,0.43353,1.68529,1.12581,1.25542,0.000505,0.000505,0.000505
22,886.948,1.72698,1.07013,0.95192,0.7735,0.85909,0.86156,0.44179,1.61828,1.0138,1.15986,0.00048025,0.00048025,0.00048025
23,925.573,1.60413,1.10466,0.92955,0.7615,0.81818,0.83807,0.46084,1.61246,0.92808,1.1764,0.0004555,0.0004555,0.0004555
24,962.908,1.72315,1.08213,0.94682,0.78305,0.82033,0.85958,0.48414,1.594,0.88812,1.15215,0.00043075,0.00043075,0.00043075
25,1001.27,1.685,1.02954,0.94439,0.82265,0.8434,0.88231,0.49174,1.52089,0.9246,1.12291,0.000406,0.000406,0.000406
26,1039.55,1.60696,1.05273,0.92718,0.83906,0.81364,0.8756,0.51455,1.49181,0.92693,1.17573,0.00038125,0.00038125,0.00038125
27,1076.29,1.63657,1.036,0.94928,0.78792,0.81818,0.85865,0.48772,1.51374,0.91085,1.19031,0.0003565,0.0003565,0.0003565
28,1114.37,1.58826,1.17071,0.97162,0.80154,0.84448,0.86161,0.51272,1.48816,0.87566,1.16281,0.00033175,0.00033175,0.00033175
29,1151.29,1.58651,1.05263,0.97772,0.80663,0.87222,0.87422,0.52506,1.43791,0.86435,1.14426,0.000307,0.000307,0.000307
30,1189.01,1.53843,1.28973,0.94806,0.79743,0.87676,0.88591,0.51196,1.5099,0.91673,1.1319,0.00028225,0.00028225,0.00028225
31,1223.62,1.54628,1.17559,1.0107,0.78995,0.88893,0.88026,0.48488,1.5538,1.01602,1.1443,0.0002575,0.0002575,0.0002575
32,1258.11,1.54257,1.04695,0.94416,0.83664,0.81478,0.86102,0.49318,1.63259,1.03182,1.17534,0.00023275,0.00023275,0.00023275
33,1292.34,1.46944,0.98007,0.92633,0.82795,0.80455,0.86166,0.49462,1.60056,0.99968,1.15433,0.000208,0.000208,0.000208
34,1332.68,1.65152,1.09507,1.08455,0.77389,0.85,0.86385,0.49403,1.59493,0.95804,1.15541,0.00018325,0.00018325,0.00018325
35,1367.32,1.57723,0.98486,0.95572,0.77647,0.85265,0.8706,0.50903,1.58022,0.95175,1.14116,0.0001585,0.0001585,0.0001585
36,1401.61,1.38938,0.89148,0.93039,0.84534,0.85909,0.89598,0.50253,1.5754,0.88333,1.12525,0.00013375,0.00013375,0.00013375
37,1435.79,1.59935,0.99562,0.94419,0.85326,0.85909,0.90381,0.50723,1.55266,0.87262,1.10928,0.000109,0.000109,0.000109
38,1469.98,1.46112,0.92616,0.92248,0.82071,0.83636,0.89597,0.52606,1.52597,0.88306,1.09686,8.425e-05,8.425e-05,8.425e-05
39,1504.57,1.54363,0.92743,0.92767,0.80989,0.84091,0.8931,0.52847,1.52955,0.89684,1.10575,5.95e-05,5.95e-05,5.95e-05
40,1538.95,1.42347,0.8882,0.92802,0.81162,0.82727,0.88848,0.52948,1.52535,0.88397,1.11229,3.475e-05,3.475e-05,3.475e-05
