epoch,train_loss,train_acc,val_loss,val_acc
1,0.122744,62.98,0.127610,52.23
2,0.048215,85.94,0.059104,80.41
3,0.026047,89.66,0.034902,94.85
4,0.015616,92.79,0.048424,86.25
5,0.007522,95.19,0.037381,96.22
6,0.007313,96.27,0.045594,95.19
7,0.010441,96.63,0.047999,91.07
8,0.009037,95.55,0.048075,95.88
9,0.015311,95.19,0.029333,94.85
10,0.018839,91.83,0.059703,94.85
11,0.025333,90.87,0.095638,92.78
12,0.036217,89.06,0.155118,84.19
13,0.037239,85.82,0.159196,86.25
14,0.043176,86.06,0.061849,79.04
15,0.032343,88.46,0.086920,91.41
16,0.034190,89.54,0.087882,84.54
17,0.026843,88.70,0.130266,83.16
18,0.037522,85.94,0.065400,87.97
19,0.038471,87.74,0.189809,67.35
20,0.054795,81.73,0.052281,94.16
21,0.032508,88.22,0.065938,69.76
22,0.035245,85.46,0.055921,83.51
23,0.022510,90.02,0.048871,95.19
24,0.012566,94.11,0.068084,87.97
25,0.006854,95.79,0.060188,86.60
26,0.006689,96.63,0.031977,93.81
27,0.012090,95.55,0.030718,96.56
28,0.005994,97.24,0.037841,94.85
29,0.004267,98.20,0.047721,95.88
30,0.005738,96.63,0.045293,95.88
31,0.020279,94.11,0.034963,95.53
32,0.008872,95.19,0.064535,95.19
33,0.007400,96.51,0.042934,95.88
34,0.005919,96.88,0.039920,95.19
35,0.004708,97.24,0.042522,95.88
36,0.003277,98.08,0.054136,93.81
37,0.003582,98.08,0.070879,90.03
38,0.003883,98.56,0.054146,94.85
39,0.003988,98.32,0.064680,93.81
