epoch,train_loss,train_acc,val_loss,val_acc
1,0.148456,52.56,0.141596,51.14
2,0.067851,77.56,0.056580,80.68
3,0.036153,87.22,0.091792,76.14
4,0.021543,92.05,0.119830,73.86
5,0.022085,89.49,0.077946,85.23
6,0.033255,91.48,0.063667,82.95
7,0.025811,90.62,0.245136,72.73
8,0.040240,86.65,0.156174,75.00
9,0.047521,85.51,1.162377,45.45
10,0.062746,84.38,1.330283,42.05
11,0.047957,82.95,0.635230,51.14
12,0.056327,82.67,0.177362,57.95
13,0.050425,83.24,0.177546,57.95
14,0.055889,83.24,0.928776,45.45
15,0.054492,79.83,0.121723,67.05
16,0.049321,82.95,0.282185,46.59
17,0.049483,83.81,0.698382,53.41
18,0.066103,78.41,0.329897,53.41
19,0.066053,77.84,0.148990,71.59
20,0.049616,80.97,0.085852,81.82
21,0.046149,81.82,0.269219,46.59
22,0.032307,87.22,0.207434,70.45
23,0.059487,82.67,0.102800,82.95
24,0.042836,82.39,0.168832,57.95
25,0.032781,87.22,0.095065,79.55
26,0.031622,89.49,0.110170,80.68
27,0.042766,84.38,0.160093,63.64
28,0.022996,90.91,0.045312,89.77
29,0.032638,87.50,0.042028,87.50
30,0.023400,90.34,0.032856,84.09
31,0.025240,88.92,0.063536,71.59
32,0.031372,85.51,0.047111,84.09
33,0.023677,89.77,0.058010,81.82
34,0.021567,90.62,0.066313,79.55
35,0.019099,90.91,0.074177,86.36
36,0.012946,94.89,0.057499,85.23
37,0.019910,92.33,0.047874,85.23
38,0.012493,95.17,0.050332,89.77
39,0.016269,95.45,0.060559,86.36
40,0.014848,93.18,0.083692,86.36
41,0.015759,93.47,0.080176,79.55
42,0.019305,92.90,0.074916,88.64
43,0.007915,96.02,0.059070,92.05
44,0.011760,96.31,0.058377,90.91
45,0.011771,95.17,0.057736,85.23
46,0.011525,95.17,0.066285,89.77
47,0.012546,94.89,0.062867,90.91
48,0.010100,95.45,0.041252,89.77
49,0.012237,94.60,0.044348,89.77
50,0.008259,96.59,0.047409,92.05
51,0.005281,97.73,0.051336,89.77
52,0.005811,98.30,0.050027,90.91
53,0.002652,99.72,0.055874,90.91
54,0.005728,96.59,0.054407,90.91
55,0.003030,98.30,0.062437,90.91
56,0.003435,98.58,0.056172,89.77
57,0.002935,98.58,0.058527,90.91
58,0.001936,99.72,0.064187,92.05
59,0.002020,98.58,0.063164,90.91
60,0.001954,98.86,0.074691,90.91
