epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.18246,4.95159,7.76012,2.61777,0.46217,0.39305,0.36157,0.13333,4.96383,4.27075,2.44687,0.08209,9e-05,9e-05
2,11.8863,4.12104,3.12825,2.18405,0.60717,0.62834,0.59661,0.22296,4.25189,3.00267,2.22109,0.0631804,0.000180421,0.000180421
3,17.582,3.63974,2.82748,1.99455,0.68585,0.57219,0.63014,0.28863,3.66955,2.40754,2.05032,0.0442661,0.00026614,0.00026614
4,23.231,3.486,3.0753,1.97702,0.71953,0.65775,0.69737,0.27462,4.10329,2.53109,2.23148,0.0253472,0.000347156,0.000347156
5,28.8782,3.56542,3.38883,2.02249,0.72008,0.74284,0.74633,0.28092,4.26654,4.82562,2.4023,0.00642347,0.00042347,0.00042347
6,34.5386,3.37881,3.09767,1.97518,0.76379,0.74355,0.77706,0.34918,3.78979,6.07131,2.21266,0.000438125,0.000438125,0.000438125
7,40.4177,3.52577,2.82878,1.98605,0.74389,0.68342,0.73877,0.28408,4.10901,3.19618,2.20566,0.00042575,0.00042575,0.00042575
8,46.0212,3.36475,2.40618,2.00405,0.75328,0.74599,0.75609,0.30837,4.05751,3.82444,2.16574,0.000413375,0.000413375,0.000413375
9,51.6564,3.25821,2.27029,1.98053,0.77914,0.69786,0.77573,0.38959,3.30741,3.66233,1.98583,0.000401,0.000401,0.000401
10,57.402,3.25356,2.09058,1.93087,0.75553,0.77675,0.81101,0.39303,3.68819,2.20681,2.14779,0.000388625,0.000388625,0.000388625
11,63.1386,3.31638,1.98365,1.87976,0.71198,0.78655,0.79989,0.39568,3.84428,2.21051,2.21157,0.00037625,0.00037625,0.00037625
12,68.8531,3.03918,2.05871,1.87874,0.77136,0.79412,0.82972,0.40993,3.63769,1.94964,2.05866,0.000363875,0.000363875,0.000363875
13,74.4836,3.15447,1.83398,1.89689,0.78928,0.80749,0.82608,0.37879,3.61473,1.9274,2.04995,0.0003515,0.0003515,0.0003515
14,79.9481,3.06528,1.86648,1.88938,0.79959,0.7681,0.82598,0.42599,3.36304,1.99861,2.00781,0.000339125,0.000339125,0.000339125
15,85.6946,3.22997,1.86403,1.95279,0.81314,0.77807,0.82944,0.4114,3.7885,1.97089,2.17715,0.00032675,0.00032675,0.00032675
16,91.5516,3.20138,1.80403,1.9184,0.81844,0.82888,0.85617,0.45541,3.40714,1.84406,2.00311,0.000314375,0.000314375,0.000314375
17,97.3815,3.12146,1.82483,1.86678,0.80619,0.83155,0.85889,0.44798,3.36795,1.59484,1.96322,0.000302,0.000302,0.000302
18,103.01,3.05959,1.70326,1.87428,0.82755,0.85965,0.87292,0.39945,3.66699,1.67934,2.03931,0.000289625,0.000289625,0.000289625
19,108.568,3.09671,1.66478,1.89152,0.83436,0.83957,0.86662,0.37154,3.89238,1.64752,2.14023,0.00027725,0.00027725,0.00027725
20,114.173,3.11788,1.70757,1.89175,0.81983,0.8395,0.86067,0.40711,3.70817,1.88021,2.12136,0.000264875,0.000264875,0.000264875
21,119.638,2.97447,1.74654,1.85085,0.83199,0.8077,0.85366,0.41797,3.69937,1.97707,2.12308,0.0002525,0.0002525,0.0002525
22,125.254,3.06701,1.76563,1.82941,0.80159,0.83155,0.84683,0.38628,3.83298,1.82115,2.1567,0.000240125,0.000240125,0.000240125
23,131.07,2.90469,1.55272,1.869,0.86635,0.82353,0.86798,0.38706,3.7514,1.77151,2.10524,0.00022775,0.00022775,0.00022775
24,136.735,2.84862,1.56134,1.82361,0.82799,0.88235,0.87898,0.41592,3.60074,1.79328,2.04074,0.000215375,0.000215375,0.000215375
25,142.256,2.83822,1.51797,1.82609,0.86466,0.8369,0.88526,0.38765,3.75847,1.69925,2.04995,0.000203,0.000203,0.000203
26,147.868,2.96965,1.51303,1.82588,0.85477,0.84978,0.88609,0.41614,3.56552,1.64561,2.00312,0.000190625,0.000190625,0.000190625
27,153.548,2.89972,1.42649,1.79708,0.82501,0.87701,0.89449,0.50345,3.1209,1.47373,1.91648,0.00017825,0.00017825,0.00017825
28,159.428,2.88386,1.47757,1.82522,0.85258,0.85829,0.90412,0.50863,3.10664,1.47555,1.91159,0.000165875,0.000165875,0.000165875
29,165.026,2.66988,1.38533,1.87632,0.8467,0.85294,0.90125,0.49608,3.14343,1.52846,1.93622,0.0001535,0.0001535,0.0001535
30,170.624,2.87688,1.44075,1.84451,0.83421,0.87449,0.9034,0.49195,3.04975,1.55759,1.90385,0.000141125,0.000141125,0.000141125
31,181.945,2.69158,1.375,1.78319,0.84103,0.85027,0.88484,0.46839,3.26627,1.83985,1.96801,0.00012875,0.00012875,0.00012875
32,187.634,2.59844,1.32037,1.74895,0.84228,0.85676,0.87578,0.45635,3.38882,1.82771,2.02617,0.000116375,0.000116375,0.000116375
33,193.553,2.62728,1.28511,1.78677,0.85951,0.85063,0.88112,0.46676,3.15561,1.57242,1.92624,0.000104,0.000104,0.000104
34,199.194,2.76114,1.47602,1.80076,0.84843,0.85561,0.88131,0.45748,3.19248,1.54832,1.93195,9.1625e-05,9.1625e-05,9.1625e-05
35,205.113,2.64247,1.36322,1.78678,0.80172,0.85561,0.86237,0.4482,3.23377,1.5709,1.94874,7.925e-05,7.925e-05,7.925e-05
36,210.744,2.50067,1.22515,1.77721,0.78634,0.82353,0.84861,0.46186,3.09408,1.59086,1.91511,6.6875e-05,6.6875e-05,6.6875e-05
37,216.52,2.58079,1.26561,1.78639,0.79743,0.82101,0.85112,0.46393,3.0287,1.52165,1.89595,5.45e-05,5.45e-05,5.45e-05
38,222.43,2.63437,1.29004,1.82033,0.80126,0.84084,0.86044,0.48288,2.99451,1.45713,1.88594,4.2125e-05,4.2125e-05,4.2125e-05
39,228.424,2.50282,1.22561,1.77463,0.83791,0.85561,0.88212,0.49355,3.04224,1.48726,1.89448,2.975e-05,2.975e-05,2.975e-05
40,234.186,2.52847,1.27486,1.78684,0.87102,0.84759,0.88615,0.48617,3.08109,1.50337,1.89872,1.7375e-05,1.7375e-05,1.7375e-05
