epoch,train_loss,train_acc,val_loss,val_acc
1,0.109750,66.48,0.098010,59.09
2,0.039758,86.36,0.071948,75.00
3,0.027652,89.77,0.156738,67.05
4,0.026727,89.49,0.118819,78.41
5,0.022276,90.62,0.194248,67.05
6,0.025979,90.62,0.094375,80.68
7,0.036268,88.35,0.224559,65.91
8,0.042459,87.50,1.298202,39.77
9,0.049644,84.38,0.967919,53.41
10,0.053187,80.68,0.288150,47.73
11,0.050137,83.24,0.302871,65.91
12,0.046769,84.66,0.174747,60.23
13,0.053548,76.42,0.578478,53.41
14,0.046991,83.81,1.690508,27.27
15,0.025461,88.35,0.801640,40.91
16,0.050960,84.38,0.221511,69.32
17,0.058974,81.53,1.107780,34.09
18,0.063450,81.82,0.555450,38.64
19,0.062026,80.97,0.258080,55.68
20,0.052819,82.67,14.313362,19.32
21,0.078627,78.69,1.551933,14.77
22,0.051720,80.68,0.316389,55.68
23,0.091791,75.57,0.418030,40.91
24,0.053119,78.98,0.128185,72.73
25,0.042676,86.36,0.155780,81.82
26,0.030214,86.93,0.135651,77.27
27,0.033163,84.66,0.062695,84.09
28,0.031073,88.07,0.080719,84.09
29,0.032022,87.22,0.076267,87.50
30,0.026543,89.20,0.065864,89.77
31,0.017849,92.61,0.055747,92.05
32,0.030742,88.92,0.046269,89.77
33,0.021067,91.19,0.057962,87.50
34,0.012354,94.89,0.030091,88.64
35,0.024831,92.61,0.079848,87.50
36,0.018027,92.05,0.076231,86.36
37,0.020249,91.76,0.067506,84.09
38,0.014329,93.47,0.067188,89.77
39,0.011833,94.32,0.124075,84.09
40,0.010877,94.60,0.064533,88.64
41,0.010050,93.75,0.048771,92.05
42,0.016763,94.60,0.048429,89.77
43,0.014935,92.90,0.074303,85.23
44,0.013996,94.60,0.114274,78.41
45,0.015848,94.89,0.064987,84.09
46,0.007980,95.74,0.079706,87.50
47,0.009327,95.74,0.049914,88.64
48,0.006093,97.73,0.052144,88.64
49,0.006084,97.73,0.066151,87.50
50,0.008300,96.88,0.064137,89.77
