epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,27.8216,0,1,1,0,0.000663333,0.000663333,0.000663333
2,52.0605,0,1,1,0,0.00106666,0.00106666,0.00106666
3,77.9949,0,1,1,0,0.00120599,0.00120599,0.00120599
4,107.067,0,1,1,0,0.000812,0.000812,0.000812
5,149.747,0,1,1,0,0.000416,0.000416,0.000416
