epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.12174,2.70933,4.82383,1.55617,0.00148,0.04638,0.00084,0.0004,2.16987,4.02303,1.33727,0.09602,2e-05,2e-05
2,6.15276,2.42817,4.32824,1.42656,0.47158,0.73043,0.49432,0.20193,1.96404,4.05929,0.97173,0.0910446,4.45545e-05,4.45545e-05
3,9.26924,1.86168,2.81243,1.06057,0.5182,0.55652,0.50471,0.16887,2.01943,1.58211,0.93876,0.0860686,6.8614e-05,6.8614e-05
4,12.1468,1.69662,1.25658,1.01285,0.46306,0.30725,0.3844,0.15859,1.89184,2.39697,0.9585,0.0810922,9.21785e-05,9.21785e-05
5,14.9409,1.56864,1.15132,0.97085,0.51807,0.40818,0.47229,0.17736,1.82053,2.77044,0.91336,0.0761152,0.000115248,0.000115248
6,17.8183,1.61531,1.25098,1.00144,0.65261,0.64348,0.65615,0.32309,1.69612,1.4578,0.94627,0.0711378,0.000137823,0.000137823
7,20.6429,1.63157,1.18472,1.00044,0.60837,0.71014,0.63464,0.28657,1.80852,1.2062,0.95659,0.0661599,0.000159902,0.000159902
8,23.4581,1.53722,1.00874,0.98679,0.47642,0.64092,0.49957,0.1519,1.91071,1.95025,0.99697,0.0611815,0.000181487,0.000181487
9,26.2796,1.5738,0.97963,0.96524,0.49799,0.70145,0.55542,0.22745,1.67465,1.77911,0.93937,0.0562026,0.000202576,0.000202576
10,29.1406,1.71955,1.05161,1.00262,0.51975,0.69565,0.61012,0.24958,1.7437,1.14673,0.93939,0.0512232,0.000223171,0.000223171
11,31.8026,1.50863,1.11568,0.94627,0.5346,0.67589,0.56849,0.26202,1.61555,1.36398,0.9037,0.0462433,0.00024327,0.00024327
12,34.7792,1.47057,1.09244,0.94399,0.54355,0.7559,0.6316,0.27696,1.54419,1.24665,0.89902,0.0412629,0.000262874,0.000262874
13,37.4707,1.47737,1.03321,0.9743,0.70957,0.76483,0.74388,0.35683,1.83126,0.99785,0.99603,0.036282,0.000281984,0.000281984
14,40.3161,1.48148,0.90131,0.96768,0.76321,0.75942,0.79152,0.40481,1.6642,0.96279,0.95724,0.0313006,0.000300598,0.000300598
15,43.144,1.57985,0.93362,0.97211,0.72378,0.76712,0.76066,0.38481,1.62119,1.05795,0.9495,0.0263187,0.000318718,0.000318718
16,45.958,1.437,0.86538,0.96017,0.51858,0.50435,0.54152,0.23368,1.85265,1.64482,0.97533,0.0213363,0.000336343,0.000336343
17,48.6477,1.36956,0.91264,0.97937,0.52183,0.4058,0.44877,0.16893,1.7931,1.87964,0.96356,0.0163535,0.000353472,0.000353472
18,51.3612,1.47094,0.85975,0.94848,0.53194,0.57648,0.58025,0.25421,2.02074,1.38198,1.01035,0.0113701,0.000370106,0.000370106
19,54.2021,1.44395,0.87386,0.94605,0.59633,0.66087,0.64648,0.27349,2.06783,1.52369,1.01694,0.00638625,0.000386246,0.000386246
20,57.1201,1.46551,0.84533,0.94524,0.57932,0.7942,0.69422,0.34577,1.68833,1.14428,0.9259,0.00140189,0.000401891,0.000401891
21,59.9022,1.55161,0.90233,0.96434,0.67685,0.7942,0.77781,0.37442,1.74584,1.27614,0.95135,0.000401,0.000401,0.000401
