epoch,train_loss,train_acc,val_loss,val_acc
1,0.167874,46.09,0.159157,44.34
2,0.070678,79.30,0.147398,45.28
3,0.040898,85.55,0.130482,54.72
4,0.024070,89.06,0.140478,56.60
5,0.030905,88.67,0.206498,59.43
6,0.026556,90.62,0.206018,57.55
7,0.048471,87.11,0.385439,46.23
8,0.036625,84.77,1.800814,17.92
9,0.030543,87.11,0.338826,55.66
10,0.041141,85.16,1.871895,9.43
11,0.046512,81.64,4.650398,13.21
12,0.052039,80.86,1.152049,28.30
13,0.041590,84.77,4.127593,23.58
14,0.055220,79.30,0.557592,48.11
15,0.074560,75.39,2.007253,23.58
16,0.049078,80.47,4.039774,33.02
17,0.068471,75.78,5.357956,16.98
18,0.045377,82.42,2.370430,27.36
19,0.055575,78.91,1.694181,43.40
20,0.057095,76.95,0.915364,42.45
21,0.061376,83.98,3.092974,45.28
22,0.045768,83.20,1.720286,48.11
23,0.047790,85.16,1.907111,33.96
24,0.038196,81.64,1.254144,29.25
25,0.042693,78.12,0.791664,43.40
26,0.059696,81.25,0.873505,20.75
27,0.048217,84.38,0.236333,66.04
28,0.054417,81.25,0.200829,78.30
29,0.042510,83.98,0.074056,76.42
30,0.026628,89.84,0.058582,86.79
31,0.017580,94.14,0.065031,88.68
32,0.022395,90.23,0.064794,82.08
33,0.033892,89.84,0.118496,80.19
34,0.049685,85.16,0.070831,83.02
35,0.032127,88.28,0.156152,56.60
36,0.025604,90.62,0.072204,80.19
37,0.022134,92.97,0.096731,67.92
38,0.019379,91.02,0.160807,69.81
39,0.014506,94.14,0.098164,74.53
40,0.015492,92.97,0.059934,89.62
41,0.021584,92.97,0.048114,84.91
42,0.017104,89.45,0.045446,83.02
43,0.016465,93.75,0.038516,88.68
44,0.014731,94.53,0.025779,94.34
45,0.009703,92.58,0.031469,90.57
46,0.013681,93.36,0.031929,88.68
47,0.011160,94.92,0.033205,92.45
48,0.019518,93.75,0.031684,90.57
49,0.010468,95.31,0.049841,85.85
50,0.008536,96.88,0.062497,79.25
51,0.010878,94.92,0.034603,88.68
52,0.017842,91.80,0.032385,91.51
53,0.006561,97.27,0.034320,91.51
54,0.005761,97.66,0.036329,90.57
55,0.005834,97.27,0.039003,89.62
56,0.009701,96.48,0.036253,90.57
57,0.003977,98.83,0.036524,90.57
