epoch,train_loss,train_acc,val_loss,val_acc
1,0.089058,76.33,0.060604,82.71
2,0.054168,82.58,0.061375,82.19
3,0.045368,85.76,0.071931,79.79
4,0.042274,87.50,0.073451,84.08
5,0.046555,85.30,0.056488,85.10
6,0.047130,85.65,0.066798,81.68
7,0.051372,84.14,0.069405,80.31
8,0.046439,85.07,0.086797,77.57
9,0.050281,84.43,0.070082,81.68
10,0.062786,82.75,0.080497,81.85
11,0.053316,84.72,0.138062,77.91
12,0.059982,83.16,0.120406,72.77
13,0.059894,82.12,0.128759,78.94
14,0.056723,83.10,0.121355,70.89
15,0.068173,81.31,0.075879,80.99
16,0.062035,82.93,0.141691,72.95
17,0.053861,82.70,0.080151,82.53
18,0.065581,81.66,0.104612,74.49
19,0.056272,82.64,0.083273,80.65
20,0.053999,84.61,0.063846,83.05
21,0.054036,83.97,0.067607,84.08
22,0.049018,86.23,0.141683,62.84
23,0.058385,81.89,0.088105,76.88
24,0.050171,86.23,0.136227,75.86
25,0.043185,85.42,0.054495,83.90
26,0.057214,82.00,0.069138,82.02
27,0.044529,85.59,0.086967,75.34
28,0.046332,84.66,0.064086,82.88
29,0.048983,85.30,0.057589,81.34
30,0.041278,85.76,0.071774,82.88
31,0.049673,85.19,0.068869,83.56
32,0.045545,84.84,0.063519,81.68
33,0.041446,86.28,0.060044,84.08
34,0.043595,86.46,0.102518,67.81
35,0.041683,86.05,0.063441,85.27
36,0.039190,87.67,0.070576,84.59
37,0.040858,87.73,0.070688,83.73
38,0.042454,86.52,0.056853,84.59
39,0.041604,86.86,0.068817,77.74
40,0.037105,87.56,0.059904,84.59
41,0.042335,86.46,0.057377,84.59
42,0.034896,87.09,0.063387,79.11
43,0.035725,87.44,0.065547,82.88
44,0.036370,87.44,0.055506,85.79
45,0.038954,88.19,0.063425,84.76
46,0.037999,88.25,0.081820,76.88
47,0.041043,86.46,0.056847,86.82
48,0.036079,88.37,0.057127,85.10
49,0.029085,89.87,0.060124,86.30
50,0.029944,89.35,0.085330,78.25
51,0.035454,88.31,0.060382,85.79
52,0.030516,90.05,0.064903,83.90
53,0.030928,90.05,0.066999,83.56
54,0.028500,90.39,0.068332,82.88
55,0.031688,89.70,0.487871,76.88
56,0.031505,88.89,0.077335,83.39
57,0.027834,90.68,0.070421,85.45
58,0.028017,90.91,0.067984,83.22
59,0.025675,90.91,0.061478,84.76
60,0.025365,90.57,0.070660,83.90
61,0.027983,90.91,0.060849,84.59
62,0.021934,92.01,0.064139,83.05
63,0.021392,92.01,0.066139,84.76
64,0.018582,93.17,0.072490,83.73
65,0.019064,93.63,0.075479,82.88
66,0.026142,91.72,0.067770,83.90
67,0.025212,92.07,0.067370,84.59
68,0.021951,92.71,0.071167,83.22
69,0.019201,93.46,0.069430,84.42
70,0.016272,93.52,0.069831,85.27
71,0.018265,94.04,0.071200,83.56
72,0.020136,93.81,0.072230,83.73
73,0.016565,93.58,0.071243,83.56
74,0.019178,93.69,0.069980,83.73
75,0.016526,94.44,0.073348,84.08
