epoch,train_loss,train_acc,val_loss,val_acc
1,0.129374,63.70,0.091222,85.57
2,0.046254,85.82,0.053873,84.54
3,0.022076,90.38,0.040021,91.07
4,0.011588,94.59,0.034135,92.78
5,0.008788,95.67,0.101380,72.51
6,0.012410,95.67,0.050522,92.78
7,0.017813,94.23,0.053189,95.19
8,0.019234,94.35,0.034757,94.85
9,0.013739,94.47,0.059392,94.50
10,0.027561,92.19,0.467974,35.05
11,0.025274,90.99,0.061194,93.13
12,0.037491,88.82,0.100174,89.69
13,0.031124,91.23,0.106064,89.69
14,0.030735,90.38,0.069237,94.16
15,0.073290,84.13,0.114265,87.29
16,0.049083,85.10,0.051103,91.41
17,0.048514,84.98,2.101036,40.21
18,0.047502,83.53,0.054656,93.81
19,0.035813,86.54,0.076779,85.57
20,0.015993,93.63,0.042609,94.85
21,0.013274,93.99,0.044194,95.88
22,0.014075,93.75,0.042825,96.56
23,0.015596,95.07,0.077694,93.81
24,0.012367,93.99,0.043870,96.22
25,0.015580,93.39,0.050145,95.53
26,0.010056,96.03,0.063908,85.57
27,0.010419,96.63,0.047074,95.53
28,0.010083,95.31,0.056494,91.07
29,0.014569,93.75,0.052590,95.88
30,0.009185,96.15,0.066176,91.75
31,0.008685,96.03,0.062624,87.63
32,0.011006,95.67,0.089437,73.20
33,0.008477,95.55,0.037901,95.53
34,0.005392,97.96,0.045096,95.88
35,0.006255,98.08,0.070480,85.57
36,0.004921,97.36,0.047812,94.85
37,0.003916,98.20,0.053739,90.72
38,0.003669,98.56,0.050416,95.88
39,0.002875,98.44,0.046329,95.88
40,0.004752,97.48,0.052809,94.50
41,0.002814,98.68,0.063027,94.50
42,0.002280,99.04,0.051586,95.53
43,0.005071,98.44,0.057966,92.10
44,0.001987,98.80,0.066242,95.53
45,0.001095,99.64,0.057565,94.50
