epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,132.109,2.70546,4.92352,1.53717,0.00079,0.02674,0.00042,0.0002,2.47915,4.13846,1.51353,0.09602,2e-05,2e-05
2,235.991,2.57106,4.65392,1.42375,0.50679,0.17034,0.2224,0.1092,2.01503,2.39677,1.07212,0.0910446,4.45545e-05,4.45545e-05
3,344.936,1.8679,2.27019,1.03937,0.46302,0.43048,0.43487,0.19435,2.07776,1.54798,1.01246,0.0860686,6.8614e-05,6.8614e-05
4,453.373,1.65534,1.14179,1.00435,0.60644,0.60695,0.62197,0.23699,2.09167,1.61966,1.01214,0.0810922,9.21785e-05,9.21785e-05
5,558.893,1.53496,0.9649,0.98158,0.71176,0.65775,0.71895,0.32685,1.84749,1.28553,0.97353,0.0761152,0.000115248,0.000115248
6,667.812,1.66533,1.16636,0.96834,0.63451,0.64439,0.6739,0.30842,1.94209,1.29142,0.99588,0.0711378,0.000137823,0.000137823
7,776.315,1.71749,1.12221,1.01415,0.59325,0.71756,0.6603,0.25089,1.85022,1.9597,0.97589,0.0661599,0.000159902,0.000159902
8,886.856,1.50142,1.03255,0.94973,0.64328,0.65775,0.65823,0.28913,1.93408,1.54248,1.00304,0.0611815,0.000181487,0.000181487
9,993.775,1.52395,0.979,0.95023,0.64913,0.74599,0.66222,0.31557,1.72118,1.40955,0.97506,0.0562026,0.000202576,0.000202576
10,1101.11,1.5105,0.99285,0.94896,0.61971,0.71458,0.61051,0.22976,1.97633,1.57364,1.02686,0.0512232,0.000223171,0.000223171
11,1209.27,1.45335,0.9226,0.93121,0.68411,0.68717,0.68919,0.23336,2.00966,1.67055,1.04775,0.0462433,0.00024327,0.00024327
12,1315.45,1.49716,0.90903,0.93009,0.74614,0.7623,0.79747,0.3271,1.72906,1.32642,0.97099,0.0412629,0.000262874,0.000262874
13,1426.93,1.40876,0.87262,0.90898,0.61422,0.77479,0.66271,0.24355,1.97368,1.30436,1.02759,0.036282,0.000281984,0.000281984
14,1539.23,1.40693,0.94514,0.92816,0.74899,0.75668,0.78225,0.40155,1.89933,1.13362,1.03816,0.0313006,0.000300598,0.000300598
15,1650.53,1.47349,0.83782,0.93622,0.7108,0.80176,0.76765,0.35856,1.7542,1.12417,0.9802,0.0263187,0.000318718,0.000318718
16,1757.94,1.56431,0.87087,0.98098,0.73884,0.7754,0.74478,0.23738,2.14668,1.33966,1.09186,0.0213363,0.000336343,0.000336343
17,1865.03,1.51753,0.90566,0.96536,0.68188,0.75401,0.7544,0.3422,1.85293,1.05087,0.98009,0.0163535,0.000353472,0.000353472
18,1969.82,1.45458,0.87541,0.94184,0.67899,0.73797,0.74939,0.36993,1.73999,1.28191,0.96393,0.0113701,0.000370106,0.000370106
19,2080.34,1.43089,0.83271,0.93397,0.70153,0.66043,0.72386,0.33824,1.82032,1.24902,0.9846,0.00638625,0.000386246,0.000386246
20,2191.51,1.43097,0.85819,0.9374,0.63962,0.66043,0.67751,0.30164,2.08347,1.2014,1.03411,0.00140189,0.000401891,0.000401891
21,2299.24,1.38151,0.81437,0.92096,0.43343,0.54614,0.42672,0.13038,2.48469,1.55655,1.12372,0.000401,0.000401,0.000401
22,2402.66,1.29858,0.79581,0.905,0.56876,0.70053,0.62127,0.28901,1.83367,2.11106,0.97377,0.00039605,0.00039605,0.00039605
23,2510.98,1.39952,0.80687,0.93907,0.65675,0.77807,0.71454,0.37229,1.64459,1.36178,0.94267,0.0003911,0.0003911,0.0003911
24,2618.99,1.40609,0.75078,0.92081,0.69017,0.80406,0.7601,0.36697,1.60915,1.13869,0.9319,0.00038615,0.00038615,0.00038615
25,2730.3,1.40614,0.77839,0.91863,0.7972,0.85135,0.82512,0.42135,1.63647,0.95371,0.93219,0.0003812,0.0003812,0.0003812
26,2842.3,1.3353,0.73754,0.91397,0.81368,0.81818,0.83205,0.43545,1.71257,0.90819,0.95772,0.00037625,0.00037625,0.00037625
27,2952.08,1.32656,0.77547,0.90618,0.76762,0.73307,0.79488,0.42587,1.73338,0.9947,0.97072,0.0003713,0.0003713,0.0003713
28,3057.24,1.28019,0.74307,0.90092,0.7389,0.78695,0.79087,0.40991,1.64079,0.93976,0.94828,0.00036635,0.00036635,0.00036635
29,3170.74,1.27691,0.73787,0.89264,0.78947,0.8222,0.83639,0.45046,1.65323,0.96744,0.95072,0.0003614,0.0003614,0.0003614
30,3281.08,1.34533,0.76642,0.90868,0.78209,0.81016,0.83095,0.4105,1.65804,0.96574,0.94006,0.00035645,0.00035645,0.00035645
31,3389.56,1.34566,0.75627,0.90793,0.81776,0.82788,0.87178,0.4346,1.67708,0.92004,0.9423,0.0003515,0.0003515,0.0003515
32,3495.39,1.25357,0.70189,0.88792,0.81305,0.83957,0.86042,0.45948,1.60473,0.87078,0.93551,0.00034655,0.00034655,0.00034655
