epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.85756,2.6457,4.83585,1.48621,0.00074,0.04233,0.00041,0.00021,2.11298,4.26155,1.36489,0.095025,2.5e-05,2.5e-05
2,7.23082,2.29893,3.47284,1.26812,0.46808,0.62963,0.46756,0.1496,2.02753,1.50408,0.98326,0.0890545,5.44555e-05,5.44555e-05
3,11.3164,1.75913,1.30606,1.04894,0.62512,0.72347,0.73007,0.36019,1.77919,1.29823,0.984,0.0830833,8.3317e-05,8.3317e-05
4,14.6978,1.61144,1.48572,1.01673,0.5606,0.68178,0.60966,0.22139,1.86706,1.67007,0.99273,0.0771116,0.000111585,0.000111585
5,17.6668,1.61446,1.14155,0.97381,0.61323,0.66667,0.61707,0.2817,1.69369,1.38682,0.95062,0.0711393,0.000139258,0.000139258
6,21.3506,1.56042,1.00457,0.97488,0.60919,0.76702,0.74447,0.35426,1.71957,1.09553,0.98866,0.0651663,0.000166338,0.000166338
7,24.2035,1.62922,0.96394,0.97883,0.53358,0.69841,0.59573,0.24248,1.68186,1.67346,0.96362,0.0591928,0.000192823,0.000192823
8,27.1005,1.66467,0.95815,0.99278,0.63474,0.83069,0.69691,0.25891,1.8261,1.23629,1.00136,0.0532187,0.000218715,0.000218715
9,29.8843,1.4954,0.91806,0.95279,0.61058,0.82958,0.71857,0.25638,1.75207,1.26847,0.97147,0.047244,0.000244012,0.000244012
10,32.6845,1.42943,0.92519,0.93667,0.52715,0.80423,0.69077,0.26941,1.71375,1.48091,0.97089,0.0412687,0.000268715,0.000268715
11,35.5322,1.59646,1.07401,0.99237,0.66971,0.74603,0.76498,0.26992,1.75888,1.51593,0.97785,0.0352928,0.000292825,0.000292825
12,38.3715,1.46681,0.87319,0.94403,0.6695,0.8254,0.7931,0.35555,1.75433,1.09618,0.99314,0.0293163,0.00031634,0.00031634
13,41.2228,1.45677,0.8662,0.93802,0.82897,0.73545,0.81001,0.35473,1.81311,1.10889,0.98801,0.0233393,0.000339262,0.000339262
14,43.9318,1.45466,0.85903,0.95768,0.69287,0.78307,0.73169,0.35532,1.64963,1.13458,0.96769,0.0173616,0.000361589,0.000361589
15,46.7666,1.4589,0.86311,0.93091,0.74848,0.74603,0.76855,0.38968,1.81526,1.01023,1.06087,0.0113833,0.000383323,0.000383323
16,49.8738,1.44603,0.82778,0.92946,0.74798,0.80423,0.77796,0.38854,1.72217,0.96224,1.02019,0.00540446,0.000404463,0.000404463
17,53.5612,1.42347,0.79688,0.92476,0.80392,0.73755,0.81645,0.36652,1.616,1.03281,0.98093,0.0004208,0.0004208,0.0004208
18,56.3784,1.42549,0.83368,0.93302,0.83758,0.81858,0.85912,0.44804,1.63018,0.93452,0.97649,0.00041585,0.00041585,0.00041585
19,59.6599,1.36412,0.80193,0.92181,0.84625,0.87366,0.897,0.3681,1.95037,1.01749,1.06741,0.0004109,0.0004109,0.0004109
20,62.3769,1.41491,0.75469,0.93388,0.78472,0.86243,0.84215,0.3808,1.80751,0.88569,1.06654,0.00040595,0.00040595,0.00040595
21,65.1582,1.43308,0.81285,0.9273,0.87598,0.88889,0.90897,0.45081,1.80593,0.94016,1.03899,0.000401,0.000401,0.000401
22,68.2045,1.37566,0.77845,0.90301,0.88941,0.85109,0.90823,0.34711,2.1437,0.99318,1.10409,0.00039605,0.00039605,0.00039605
23,70.9974,1.45743,0.80542,0.92987,0.9163,0.86881,0.90528,0.31727,2.17383,0.97852,1.10252,0.0003911,0.0003911,0.0003911
24,73.823,1.41176,0.71533,0.93074,0.88003,0.89418,0.90019,0.47531,1.67348,1.02953,0.95211,0.00038615,0.00038615,0.00038615
25,76.9819,1.39676,0.77099,0.91469,0.85748,0.84127,0.89359,0.49049,1.48167,1.01935,0.92306,0.0003812,0.0003812,0.0003812
26,80.1342,1.39333,0.74177,0.9163,0.89976,0.83069,0.91288,0.53197,1.51995,0.98134,0.9248,0.00037625,0.00037625,0.00037625
27,83.2175,1.32873,0.74071,0.89419,0.8831,0.80423,0.87445,0.49645,1.58271,0.90466,0.93674,0.0003713,0.0003713,0.0003713
28,86.783,1.31092,0.73458,0.91476,0.90612,0.84656,0.93384,0.55045,1.49454,0.7837,0.92056,0.00036635,0.00036635,0.00036635
29,90.0628,1.26245,0.68066,0.88524,0.91003,0.86772,0.93041,0.55072,1.52258,0.74277,0.93704,0.0003614,0.0003614,0.0003614
30,93.2373,1.32614,0.72313,0.91276,0.82357,0.88912,0.89676,0.54654,1.50122,0.81976,0.93722,0.00035645,0.00035645,0.00035645
31,95.9933,1.29353,0.69951,0.91081,0.80913,0.80748,0.87165,0.5383,1.45681,0.85099,0.93547,0.0003515,0.0003515,0.0003515
32,98.7808,1.29294,0.71901,0.88254,0.85086,0.81499,0.88025,0.53078,1.47566,0.83815,0.92582,0.00034655,0.00034655,0.00034655
33,101.524,1.36456,0.7434,0.91629,0.90341,0.86243,0.92354,0.58207,1.43524,0.78473,0.9213,0.0003416,0.0003416,0.0003416
34,104.492,1.3002,0.71446,0.91019,0.89216,0.87542,0.9273,0.54419,1.47783,0.81146,0.91814,0.00033665,0.00033665,0.00033665
35,107.197,1.2352,0.73004,0.88532,0.88567,0.81481,0.87381,0.49796,1.59867,0.84312,0.94436,0.0003317,0.0003317,0.0003317
36,109.977,1.26047,0.72601,0.90335,0.92004,0.85185,0.92883,0.51938,1.54674,0.81705,0.92682,0.00032675,0.00032675,0.00032675
37,112.735,1.35161,0.71262,0.89558,0.89902,0.84788,0.90248,0.49243,1.58901,0.80728,0.94202,0.0003218,0.0003218,0.0003218
38,115.486,1.27827,0.72205,0.90378,0.84587,0.80952,0.85434,0.44361,1.71976,0.84765,0.98782,0.00031685,0.00031685,0.00031685
39,118.306,1.28968,0.69909,0.90569,0.86216,0.83598,0.87949,0.46927,1.56142,0.90825,0.9441,0.0003119,0.0003119,0.0003119
40,121.853,1.31371,0.73145,0.89257,0.9105,0.82011,0.88509,0.48336,1.49126,0.92851,0.92883,0.00030695,0.00030695,0.00030695
41,124.545,1.21389,0.68163,0.88152,0.90494,0.85625,0.89825,0.52356,1.4278,0.80814,0.91869,0.000302,0.000302,0.000302
42,127.231,1.17853,0.65445,0.88722,0.92879,0.85714,0.9191,0.57838,1.42445,0.76644,0.9146,0.00029705,0.00029705,0.00029705
43,129.961,1.13236,0.63408,0.86852,0.90481,0.85497,0.91288,0.58156,1.40726,0.77196,0.91721,0.0002921,0.0002921,0.0002921
44,132.719,1.2515,0.65461,0.87882,0.92074,0.8605,0.91895,0.5857,1.35749,0.72685,0.90478,0.00028715,0.00028715,0.00028715
45,135.912,1.22613,0.63417,0.88475,0.92868,0.86243,0.91919,0.57389,1.41364,0.76314,0.91526,0.0002822,0.0002822,0.0002822
46,138.689,1.20833,0.62241,0.8822,0.90411,0.87831,0.91941,0.56931,1.42066,0.8043,0.91154,0.00027725,0.00027725,0.00027725
47,141.57,1.23605,0.6423,0.87482,0.89399,0.84776,0.91012,0.53154,1.46956,0.75306,0.92344,0.0002723,0.0002723,0.0002723
48,144.358,1.16866,0.61748,0.89284,0.88545,0.85887,0.90688,0.50105,1.55394,0.79839,0.93899,0.00026735,0.00026735,0.00026735
49,147.171,1.18274,0.60701,0.88989,0.89677,0.86772,0.91786,0.5494,1.47306,0.76393,0.92106,0.0002624,0.0002624,0.0002624
50,149.973,1.20908,0.62208,0.87641,0.88836,0.87302,0.9282,0.56264,1.47853,0.7601,0.91842,0.00025745,0.00025745,0.00025745
51,153.665,1.22394,0.65015,0.88251,0.90284,0.88502,0.94045,0.56419,1.46473,0.73098,0.91722,0.0002525,0.0002525,0.0002525
52,156.617,1.13737,0.59853,0.87525,0.88321,0.86772,0.92158,0.53506,1.54451,0.75468,0.95042,0.00024755,0.00024755,0.00024755
53,159.451,1.28223,0.63071,0.90522,0.91747,0.85185,0.91655,0.53914,1.56403,0.78053,0.94988,0.0002426,0.0002426,0.0002426
54,162.236,1.15837,0.60684,0.86653,0.87503,0.85207,0.91842,0.5709,1.408,0.75205,0.90568,0.00023765,0.00023765,0.00023765
