epoch,train_loss,train_acc,val_loss,val_acc
1,0.151871,52.84,0.143126,46.59
2,0.076023,76.99,0.058434,82.95
3,0.040070,86.36,0.048622,82.95
4,0.022884,92.33,0.085299,73.86
5,0.025651,91.19,0.050627,85.23
6,0.017103,92.33,0.048024,81.82
7,0.031110,90.34,0.126866,79.55
8,0.036430,87.22,0.083279,76.14
9,0.025766,92.33,0.159544,81.82
10,0.032001,88.92,0.151629,82.95
11,0.067867,77.27,0.138605,81.82
12,0.037322,86.93,0.128868,80.68
13,0.034421,89.49,0.138610,72.73
14,0.040202,85.80,0.137407,65.91
15,0.028048,88.07,0.157427,78.41
16,0.058986,82.67,0.175662,70.45
17,0.038100,88.07,0.119031,81.82
18,0.051323,86.08,0.127443,70.45
19,0.053777,85.51,0.184633,71.59
20,0.052463,81.82,0.254363,64.77
21,0.021903,91.76,0.185350,82.95
22,0.036149,86.36,0.111669,72.73
23,0.066249,80.68,0.211957,61.36
24,0.042771,84.94,0.157901,71.59
25,0.026878,88.64,0.163994,69.32
26,0.039908,88.35,0.079759,82.95
27,0.028051,88.64,0.076147,88.64
28,0.016245,92.61,0.066595,89.77
29,0.024407,92.33,0.083270,81.82
30,0.013633,95.17,0.052749,88.64
31,0.012632,94.32,0.064740,81.82
32,0.006856,97.44,0.051180,88.64
33,0.013222,94.03,0.094204,80.68
34,0.018491,93.18,0.077688,87.50
35,0.013950,96.02,0.074372,88.64
36,0.018599,91.76,0.075848,87.50
37,0.016267,94.32,0.057650,88.64
38,0.012843,95.74,0.051724,86.36
39,0.011675,95.45,0.030045,93.18
40,0.009821,94.89,0.082347,89.77
41,0.003898,98.58,0.062378,89.77
42,0.003452,98.58,0.086248,87.50
43,0.005491,97.73,0.067864,87.50
44,0.008535,96.88,0.107957,85.23
45,0.008130,96.31,0.061825,90.91
46,0.003400,98.58,0.050386,95.45
47,0.001543,99.15,0.060326,93.18
48,0.002109,99.43,0.067312,90.91
49,0.002473,98.58,0.082838,90.91
50,0.003112,98.86,0.072898,90.91
51,0.000919,99.15,0.077454,90.91
52,0.002370,99.43,0.084314,89.77
