epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.45357,1.66802,3.25493,1.30555,0.59647,0.38012,0.47104,0.24945,1.6106,2.03447,1.21281,0.08607,7e-05,7e-05
2,13.9159,1.24126,0.84215,1.05543,0.74072,0.67057,0.77561,0.53952,1.12515,1.16934,1.02192,0.0711436,0.000143565,0.000143565
3,19.4155,1.08176,0.67713,1.02796,0.79516,0.79453,0.85328,0.58755,1.0501,1.12416,1.0046,0.0562156,0.000215644,0.000215644
4,24.6358,1.06203,0.65626,1.03036,0.75214,0.68619,0.77225,0.51593,1.11532,0.93761,1.02712,0.0412862,0.000286239,0.000286239
5,29.7055,1.08585,0.67927,1.04908,0.79735,0.813,0.86696,0.60309,0.97661,0.85148,0.94808,0.0263553,0.000355348,0.000355348
6,34.871,1.08248,0.63893,1.04314,0.87487,0.79727,0.90582,0.64031,0.9291,0.63807,0.96347,0.011423,0.000422973,0.000422973
7,39.9754,0.98639,0.59818,0.99799,0.82983,0.8499,0.90719,0.57191,1.03774,0.91381,0.99225,0.0004703,0.0004703,0.0004703
8,45.1041,0.96392,0.58531,0.99329,0.67117,0.79576,0.76766,0.41994,1.5938,0.93392,1.20955,0.00046535,0.00046535,0.00046535
9,50.3501,0.95366,0.57619,0.98253,0.77696,0.83821,0.86975,0.6186,1.01059,0.82258,1.00266,0.0004604,0.0004604,0.0004604
10,55.5904,0.95935,0.57876,0.96201,0.85012,0.84016,0.9086,0.68507,0.8223,0.92475,0.90681,0.00045545,0.00045545,0.00045545
11,60.7436,0.94619,0.55683,0.9795,0.88985,0.8031,0.90363,0.70019,0.76686,0.62002,0.88714,0.0004505,0.0004505,0.0004505
12,65.9707,0.91037,0.53501,0.96028,0.83305,0.86745,0.89694,0.66089,0.86957,0.68421,0.93629,0.00044555,0.00044555,0.00044555
13,71.0483,0.93899,0.54311,0.98852,0.83918,0.85443,0.91201,0.69585,0.81063,0.59317,0.9068,0.0004406,0.0004406,0.0004406
14,76.1978,0.88346,0.52437,0.95258,0.83695,0.85965,0.91418,0.70883,0.79614,0.57728,0.91025,0.00043565,0.00043565,0.00043565
15,81.3545,0.85686,0.49402,0.948,0.84244,0.81294,0.89264,0.69301,0.78907,0.61508,0.90788,0.0004307,0.0004307,0.0004307
16,86.548,0.85077,0.48832,0.94926,0.87412,0.83921,0.92109,0.73947,0.73749,0.53602,0.88519,0.00042575,0.00042575,0.00042575
17,91.73,0.86448,0.4998,0.94803,0.85243,0.84454,0.91975,0.738,0.73509,0.54891,0.88095,0.0004208,0.0004208,0.0004208
18,96.9646,0.84253,0.52042,0.94798,0.86507,0.82481,0.88754,0.69806,0.7695,0.65036,0.89055,0.00041585,0.00041585,0.00041585
19,102.185,0.8474,0.50412,0.9558,0.83885,0.86355,0.92176,0.73957,0.7395,0.55633,0.88944,0.0004109,0.0004109,0.0004109
20,107.512,0.85233,0.49652,0.94445,0.88484,0.79922,0.89186,0.68206,0.8687,0.64029,0.94627,0.00040595,0.00040595,0.00040595
21,112.639,0.84666,0.50209,0.93483,0.86544,0.79727,0.88894,0.70493,0.77826,0.63279,0.91557,0.000401,0.000401,0.000401
22,117.852,0.83321,0.49779,0.93955,0.85587,0.83342,0.91628,0.73529,0.70133,0.53066,0.86509,0.00039605,0.00039605,0.00039605
23,122.912,0.90717,0.50951,0.96535,0.82955,0.8655,0.9026,0.70613,0.77193,0.63801,0.88965,0.0003911,0.0003911,0.0003911
24,128.037,0.86681,0.50513,0.94571,0.83387,0.861,0.91235,0.71095,0.78645,0.56539,0.89929,0.00038615,0.00038615,0.00038615
25,133.089,0.8372,0.48257,0.93748,0.85079,0.81287,0.91363,0.73369,0.71905,0.55289,0.87789,0.0003812,0.0003812,0.0003812
26,138.271,0.82394,0.46791,0.93497,0.8495,0.83626,0.91461,0.73286,0.71278,0.52088,0.87008,0.00037625,0.00037625,0.00037625
27,143.32,0.80614,0.44987,0.93149,0.82825,0.84795,0.89881,0.73094,0.68877,0.53651,0.85945,0.0003713,0.0003713,0.0003713
28,148.653,0.83015,0.4764,0.94087,0.8965,0.81048,0.92023,0.75293,0.68688,0.51947,0.86523,0.00036635,0.00036635,0.00036635
29,153.775,0.8192,0.45929,0.9306,0.87315,0.81481,0.90989,0.71887,0.8333,0.57777,0.91633,0.0003614,0.0003614,0.0003614
30,158.998,0.81321,0.47447,0.9252,0.83694,0.88049,0.92311,0.67015,0.99152,0.58628,0.94432,0.00035645,0.00035645,0.00035645
31,164.084,0.83809,0.46803,0.94056,0.83264,0.86314,0.91959,0.71641,0.80618,0.50689,0.90495,0.0003515,0.0003515,0.0003515
32,169.224,0.79652,0.44377,0.91643,0.87255,0.80897,0.91607,0.71158,0.74256,0.52172,0.87014,0.00034655,0.00034655,0.00034655
33,174.302,0.81981,0.45103,0.93576,0.85857,0.83626,0.92161,0.72997,0.77243,0.52601,0.88283,0.0003416,0.0003416,0.0003416
34,179.53,0.81635,0.45996,0.92872,0.8712,0.81747,0.91225,0.71996,0.79105,0.52196,0.89861,0.00033665,0.00033665,0.00033665
35,184.634,0.80744,0.45111,0.93615,0.89551,0.80187,0.90563,0.71907,0.7475,0.54666,0.8951,0.0003317,0.0003317,0.0003317
36,189.782,0.75992,0.44174,0.91431,0.86476,0.83821,0.91401,0.70138,0.79647,0.51991,0.90947,0.00032675,0.00032675,0.00032675
37,194.832,0.76846,0.44715,0.91791,0.81794,0.88453,0.91887,0.75022,0.67952,0.49279,0.86623,0.0003218,0.0003218,0.0003218
38,199.927,0.74582,0.44088,0.90135,0.8536,0.84405,0.92131,0.74996,0.70424,0.49341,0.8787,0.00031685,0.00031685,0.00031685
39,205.041,0.75003,0.42247,0.90567,0.86489,0.85185,0.92353,0.74902,0.68823,0.50113,0.86232,0.0003119,0.0003119,0.0003119
40,210.268,0.78356,0.43704,0.92446,0.8562,0.8616,0.92419,0.72811,0.74314,0.52031,0.86628,0.00030695,0.00030695,0.00030695
41,215.499,0.76822,0.43554,0.90715,0.83396,0.8714,0.92749,0.74774,0.69268,0.51261,0.85645,0.000302,0.000302,0.000302
42,220.674,0.77131,0.43263,0.91938,0.87471,0.84016,0.92896,0.71468,0.84574,0.52726,0.90557,0.00029705,0.00029705,0.00029705
43,225.842,0.74795,0.42346,0.91204,0.85578,0.84441,0.91875,0.75002,0.73556,0.54062,0.886,0.0002921,0.0002921,0.0002921
44,231.101,0.74782,0.4377,0.91566,0.92498,0.76608,0.90652,0.73087,0.76342,0.55817,0.88817,0.00028715,0.00028715,0.00028715
