epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.9393,2.87469,5.16156,1.57139,0,0,0,0,2.949,5.99264,1.73871,0.09602,2e-05,2e-05
2,19.9354,2.47034,4.37511,1.38001,0.42678,0.47826,0.45157,0.16658,2.00784,3.28088,0.94379,0.0910446,4.45545e-05,4.45545e-05
3,23.1986,1.81761,2.14756,0.9845,0.56351,0.1942,0.33037,0.12539,2.17965,2.65533,0.99194,0.0860686,6.8614e-05,6.8614e-05
4,26.3348,1.73708,1.3725,0.99813,0.6029,0.29565,0.42024,0.15313,2.27621,2.18628,1.02563,0.0810922,9.21785e-05,9.21785e-05
5,29.7439,1.65702,1.3622,0.97537,0.48218,0.46667,0.42313,0.14195,2.38991,1.70757,1.06043,0.0761152,0.000115248,0.000115248
6,32.8006,1.69113,1.20198,1.00095,0.64637,0.49272,0.53321,0.20727,2.17098,1.77723,1.00541,0.0711378,0.000137823,0.000137823
7,36.1178,1.59663,1.09586,0.99405,0.63537,0.55072,0.60784,0.28733,1.95935,1.43031,0.97306,0.0661599,0.000159902,0.000159902
8,39.4116,1.5439,1.05414,0.98995,0.58166,0.5971,0.59285,0.2482,1.98402,1.58732,0.97775,0.0611815,0.000181487,0.000181487
9,42.4082,1.7006,1.069,0.981,0.56961,0.66087,0.59824,0.29609,1.72315,1.30768,0.91811,0.0562026,0.000202576,0.000202576
10,45.8062,1.73834,1.13028,0.99565,0.6191,0.64058,0.6399,0.32074,1.77726,1.33091,0.95333,0.0512232,0.000223171,0.000223171
11,49.1138,1.55091,0.99828,0.9631,0.76065,0.64348,0.70178,0.36279,1.69398,1.26538,0.95222,0.0462433,0.00024327,0.00024327
12,52.1726,1.41771,0.93862,0.94679,0.67018,0.74203,0.70364,0.33863,1.72092,1.12568,0.94524,0.0412629,0.000262874,0.000262874
13,55.1017,1.47065,0.89681,0.97364,0.77268,0.78818,0.78777,0.42484,1.5978,1.04216,0.93507,0.036282,0.000281984,0.000281984
14,58.2041,1.45676,0.86162,0.95177,0.78533,0.78469,0.8084,0.42009,1.64768,0.97691,0.93976,0.0313006,0.000300598,0.000300598
15,61.0729,1.5568,0.91997,0.96377,0.8352,0.82029,0.83627,0.45609,1.63732,0.92445,0.9481,0.0263187,0.000318718,0.000318718
16,64.5035,1.40537,0.86615,0.94982,0.84771,0.82899,0.845,0.45551,1.58358,1.04603,0.93399,0.0213363,0.000336343,0.000336343
17,67.4847,1.34864,0.88369,0.96133,0.82947,0.80364,0.82999,0.38099,1.80929,1.2409,0.96641,0.0163535,0.000353472,0.000353472
18,70.376,1.52158,0.89113,0.96115,0.79528,0.8087,0.80472,0.41998,1.76542,0.99326,0.99422,0.0113701,0.000370106,0.000370106
19,73.2743,1.40533,0.86767,0.93974,0.81365,0.81449,0.82863,0.4741,1.59407,1.14852,0.94592,0.00638625,0.000386246,0.000386246
20,76.3052,1.42946,0.85921,0.93192,0.78162,0.7913,0.82166,0.45111,1.61828,0.93423,0.92303,0.00140189,0.000401891,0.000401891
21,79.3287,1.52126,0.89171,0.9487,0.84206,0.8058,0.8584,0.45126,1.66827,0.94916,0.92896,0.000401,0.000401,0.000401
22,82.2348,1.40466,0.77588,0.93208,0.79758,0.78807,0.8118,0.43856,1.59602,1.04017,0.91932,0.00039605,0.00039605,0.00039605
23,85.0763,1.32534,0.74438,0.94586,0.77857,0.87646,0.84252,0.46472,1.58959,0.91452,0.9242,0.0003911,0.0003911,0.0003911
24,87.9414,1.39852,0.80244,0.91438,0.81268,0.83768,0.84268,0.48451,1.49747,0.95116,0.89211,0.00038615,0.00038615,0.00038615
25,91.0716,1.31366,0.82034,0.90685,0.79458,0.8087,0.84997,0.47291,1.58551,0.88937,0.9047,0.0003812,0.0003812,0.0003812
26,94.0037,1.37388,0.77527,0.9357,0.8556,0.8087,0.86762,0.45921,1.64719,1.06042,0.91229,0.00037625,0.00037625,0.00037625
27,96.9692,1.31924,0.78619,0.93162,0.8321,0.85217,0.84863,0.4645,1.58421,0.98365,0.90221,0.0003713,0.0003713,0.0003713
28,99.884,1.31073,0.75687,0.92212,0.74083,0.84348,0.79432,0.44865,1.46458,0.94455,0.88401,0.00036635,0.00036635,0.00036635
29,102.836,1.38406,0.82349,0.93342,0.75895,0.82029,0.79261,0.44338,1.50952,1.01644,0.88482,0.0003614,0.0003614,0.0003614
30,105.839,1.36342,0.76666,0.92296,0.79809,0.83768,0.83984,0.47392,1.49492,0.82592,0.88087,0.00035645,0.00035645,0.00035645
31,108.816,1.35297,0.75954,0.90247,0.82677,0.77391,0.84441,0.43764,1.62293,0.9568,0.88965,0.0003515,0.0003515,0.0003515
32,111.791,1.36284,0.72499,0.93075,0.76871,0.80924,0.84115,0.47752,1.50012,1.10318,0.87291,0.00034655,0.00034655,0.00034655
33,114.639,1.42063,0.80696,0.92762,0.73444,0.80165,0.80855,0.43037,1.50386,1.13821,0.87143,0.0003416,0.0003416,0.0003416
34,117.551,1.36665,0.77318,0.9083,0.78338,0.82899,0.83354,0.46942,1.37931,0.84751,0.85965,0.00033665,0.00033665,0.00033665
35,120.394,1.27899,0.74814,0.91651,0.81071,0.86898,0.87418,0.51085,1.3769,0.82695,0.86165,0.0003317,0.0003317,0.0003317
36,123.47,1.26854,0.69594,0.89672,0.82654,0.83768,0.864,0.49783,1.39395,0.78068,0.87028,0.00032675,0.00032675,0.00032675
37,126.4,1.31218,0.74266,0.92046,0.79411,0.82727,0.83161,0.46046,1.4619,0.86494,0.88286,0.0003218,0.0003218,0.0003218
38,129.387,1.31558,0.72813,0.92618,0.84765,0.82899,0.86085,0.49432,1.43647,0.80513,0.88112,0.00031685,0.00031685,0.00031685
39,132.561,1.22966,0.67456,0.89133,0.81848,0.90181,0.88588,0.53238,1.35274,0.77178,0.87062,0.0003119,0.0003119,0.0003119
40,135.585,1.27145,0.70596,0.90041,0.85735,0.83618,0.87906,0.5192,1.3581,0.75549,0.87126,0.00030695,0.00030695,0.00030695
41,138.446,1.17125,0.64461,0.8898,0.83931,0.86293,0.87863,0.53648,1.32419,0.74847,0.86988,0.000302,0.000302,0.000302
42,141.485,1.20167,0.66109,0.90401,0.83908,0.86377,0.88089,0.52933,1.37451,0.69871,0.87633,0.00029705,0.00029705,0.00029705
43,144.448,1.31308,0.70518,0.91326,0.83229,0.87745,0.87479,0.52062,1.39026,0.7413,0.87435,0.0002921,0.0002921,0.0002921
44,147.296,1.31099,0.72282,0.89825,0.82181,0.87826,0.87845,0.52286,1.40978,0.78767,0.88314,0.00028715,0.00028715,0.00028715
45,150.361,1.22418,0.67097,0.88665,0.83882,0.89003,0.89089,0.54075,1.34616,0.71874,0.86477,0.0002822,0.0002822,0.0002822
46,153.53,1.31251,0.66351,0.90166,0.83246,0.88116,0.90004,0.56538,1.36021,0.71943,0.8665,0.00027725,0.00027725,0.00027725
47,156.613,1.17136,0.655,0.87819,0.84251,0.88388,0.90352,0.56582,1.34772,0.73904,0.8619,0.0002723,0.0002723,0.0002723
48,159.605,1.16863,0.62937,0.88037,0.82968,0.90364,0.90394,0.58335,1.29841,0.69567,0.86136,0.00026735,0.00026735,0.00026735
49,162.721,1.18782,0.67157,0.89549,0.83471,0.90751,0.90469,0.56587,1.35621,0.69975,0.86902,0.0002624,0.0002624,0.0002624
50,165.693,1.21278,0.64503,0.88057,0.85528,0.87365,0.90129,0.55943,1.3633,0.7394,0.86758,0.00025745,0.00025745,0.00025745
51,168.529,1.16837,0.61155,0.86457,0.84808,0.87826,0.89981,0.57161,1.31366,0.7005,0.8662,0.0002525,0.0002525,0.0002525
52,171.521,1.2041,0.61142,0.89257,0.81194,0.88406,0.88909,0.52899,1.38547,0.71189,0.876,0.00024755,0.00024755,0.00024755
53,174.527,1.19444,0.61496,0.87692,0.81976,0.8701,0.87839,0.52278,1.40361,0.7242,0.87329,0.0002426,0.0002426,0.0002426
54,177.494,1.17989,0.58904,0.87649,0.84777,0.87826,0.90268,0.57043,1.33543,0.74861,0.87293,0.00023765,0.00023765,0.00023765
55,180.332,1.16402,0.59003,0.86741,0.86788,0.86377,0.90967,0.5814,1.32038,0.69776,0.87469,0.0002327,0.0002327,0.0002327
56,183.221,1.10003,0.57654,0.85802,0.88423,0.86377,0.90134,0.5857,1.32659,0.68013,0.87626,0.00022775,0.00022775,0.00022775
57,186.146,1.10979,0.58042,0.87857,0.88143,0.86193,0.89915,0.58642,1.2989,0.68507,0.87202,0.0002228,0.0002228,0.0002228
58,189.192,1.16814,0.63264,0.87129,0.88386,0.85507,0.90516,0.56548,1.35392,0.68392,0.87885,0.00021785,0.00021785,0.00021785
59,191.983,1.11117,0.56306,0.87081,0.90547,0.86377,0.91753,0.56869,1.33248,0.64924,0.8663,0.0002129,0.0002129,0.0002129
60,194.94,1.12412,0.57066,0.85908,0.90895,0.86814,0.91936,0.59768,1.26747,0.62679,0.85717,0.00020795,0.00020795,0.00020795
61,197.882,1.17148,0.61483,0.88051,0.89786,0.85507,0.91552,0.6065,1.26995,0.64548,0.85392,0.000203,0.000203,0.000203
62,200.925,1.12295,0.55721,0.86179,0.85865,0.88037,0.90908,0.57969,1.29464,0.65247,0.8592,0.00019805,0.00019805,0.00019805
63,203.716,1.17253,0.61809,0.87721,0.86,0.88696,0.90914,0.58056,1.29603,0.63682,0.86186,0.0001931,0.0001931,0.0001931
64,206.742,1.20349,0.60322,0.88034,0.86793,0.89529,0.91228,0.57437,1.33502,0.64399,0.87136,0.00018815,0.00018815,0.00018815
65,209.69,1.18797,0.60256,0.86931,0.88507,0.85217,0.90917,0.58183,1.30787,0.6409,0.86923,0.0001832,0.0001832,0.0001832
66,211.85,1.06424,0.54397,0.85653,0.84088,0.87307,0.91032,0.56404,1.33414,0.65984,0.8753,0.00017825,0.00017825,0.00017825
67,213.941,1.10829,0.56245,0.87394,0.83416,0.88406,0.91487,0.58267,1.31708,0.64015,0.86957,0.0001733,0.0001733,0.0001733
68,216.048,1.21807,0.62032,0.90385,0.90063,0.84069,0.92001,0.57944,1.34991,0.65522,0.87352,0.00016835,0.00016835,0.00016835
69,218.144,1.13557,0.55571,0.86239,0.87262,0.88116,0.92217,0.58853,1.33654,0.64908,0.87336,0.0001634,0.0001634,0.0001634
70,220.688,1.09786,0.55716,0.85039,0.84872,0.91014,0.91891,0.60311,1.28343,0.62887,0.86482,0.00015845,0.00015845,0.00015845
71,223.62,1.16438,0.55647,0.88025,0.85148,0.91399,0.91318,0.59347,1.32345,0.63823,0.87048,0.0001535,0.0001535,0.0001535
72,226.57,1.09868,0.5341,0.87346,0.86993,0.89177,0.91915,0.57701,1.38286,0.63399,0.87583,0.00014855,0.00014855,0.00014855
73,229.902,1.04847,0.52664,0.86704,0.85725,0.90511,0.92413,0.58734,1.35236,0.62424,0.86576,0.0001436,0.0001436,0.0001436
