epoch,train_loss,train_acc,val_loss,val_acc
1,0.205591,63.22,0.210053,52.23
2,0.074879,86.54,0.098727,78.69
3,0.039463,90.50,0.060212,94.50
4,0.024222,92.67,0.086503,83.51
5,0.011143,95.43,0.068000,96.22
6,0.013624,96.39,0.082411,95.19
7,0.017975,96.15,0.087939,90.72
8,0.012516,96.63,0.085606,94.85
9,0.020246,94.95,0.073438,94.16
10,0.053944,88.94,0.110311,92.78
11,0.042546,88.94,0.153415,92.78
12,0.044925,90.02,0.192144,69.07
13,0.057948,86.30,0.162060,93.13
14,0.063176,86.18,0.130120,93.81
15,0.068635,86.06,0.140088,92.10
16,0.076688,81.73,0.163326,93.47
17,0.027774,90.75,0.133916,92.10
18,0.063325,85.34,0.171981,84.88
19,0.057008,88.46,0.577356,39.18
20,0.122981,82.69,0.290477,82.13
21,0.061220,83.53,0.146662,75.26
22,0.055053,87.98,0.176575,90.38
23,0.066283,86.30,0.111001,94.85
24,0.035232,90.50,0.081924,94.50
25,0.021666,93.27,0.129422,95.19
26,0.026623,92.91,0.096485,81.10
27,0.027708,92.67,0.100753,94.85
28,0.010913,96.15,0.094619,95.53
29,0.010374,96.51,0.107959,94.85
30,0.010560,97.24,0.110784,92.10
31,0.014758,96.15,0.142888,92.44
32,0.011350,96.88,0.118660,94.50
33,0.015295,96.63,0.105290,93.47
34,0.010532,96.39,0.105510,95.53
35,0.014003,96.03,0.372167,79.04
36,0.014510,96.15,0.093524,94.16
37,0.014318,95.55,0.076663,95.88
38,0.007998,97.36,0.103652,95.88
39,0.011587,96.27,0.118648,94.50
40,0.004828,97.60,0.089450,95.19
41,0.006634,97.84,0.111662,94.16
42,0.005504,98.56,0.100196,95.19
43,0.003045,98.80,0.119620,95.19
44,0.000893,99.88,0.117146,95.19
45,0.004003,98.80,0.120531,95.53
46,0.003223,98.92,0.119608,95.19
47,0.003428,98.44,0.124994,91.75
48,0.001361,99.40,0.140919,95.19
49,0.001307,99.52,0.142425,94.50
