epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,66.7208,2.33713,3.38578,1.16616,0.01656,0.73684,0.02044,0.00842,1.88317,3.39685,0.92254,0.000648649,0.000648649,0.000648649
2,114.484,1.95002,2.35764,1.026,0.0186,0.82775,0.20301,0.08398,1.97061,2.84469,0.96003,0.00105488,0.00105488,0.00105488
3,160.385,1.88346,2.02523,0.99339,0.73447,0.27793,0.5598,0.23724,1.82288,2.35212,0.941,0.00119712,0.00119712,0.00119712
4,206.408,1.90832,1.86781,0.99613,0.70055,0.71641,0.76035,0.34321,1.7654,1.67083,0.94811,0.000812,0.000812,0.000812
5,264.77,1.82642,1.77058,0.98253,0.68476,0.7691,0.80112,0.38065,1.70189,1.45671,0.93924,0.000416,0.000416,0.000416
