epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.00921,2.69685,4.80404,1.53409,0.00087,0.06286,0.00056,0.00029,1.81339,4.32261,1.2412,0.095025,2.5e-05,2.5e-05
2,5.99964,2.11769,3.18165,1.19862,0.29586,0.55429,0.28331,0.08971,2.11652,1.75253,1.05806,0.0890545,5.44555e-05,5.44555e-05
3,8.89109,1.98091,1.66593,1.07869,0.44103,0.61143,0.4814,0.16732,2.15378,1.85931,1.06288,0.0830833,8.3317e-05,8.3317e-05
4,11.6671,1.8188,1.2784,1.02908,0.47546,0.49714,0.45103,0.14628,2.09791,1.8718,0.9865,0.0771116,0.000111585,0.000111585
5,14.314,1.63113,1.10594,0.98889,0.63077,0.7712,0.68731,0.3213,1.81593,1.32055,1.03759,0.0711393,0.000139258,0.000139258
6,17.006,1.57727,1.03212,0.98469,0.58199,0.49143,0.52688,0.23038,1.92847,1.96609,1.05231,0.0651663,0.000166338,0.000166338
7,19.5649,1.58183,1.04559,0.97432,0.49082,0.67429,0.60151,0.22725,1.76528,1.34331,0.97661,0.0591928,0.000192823,0.000192823
8,22.1296,1.57881,1.11049,0.9872,0.54652,0.60604,0.5511,0.24787,1.76011,1.39525,0.98641,0.0532187,0.000218715,0.000218715
9,24.7769,1.60623,1.27127,0.98919,0.56181,0.74728,0.64087,0.32194,1.70942,1.43657,0.9903,0.047244,0.000244012,0.000244012
10,27.4371,1.52732,1.08975,0.98073,0.42858,0.65574,0.50501,0.1714,2.03963,2.46753,1.06698,0.0412687,0.000268715,0.000268715
11,30.1871,1.63607,1.00194,1.0013,0.5471,0.49143,0.4729,0.17087,1.90227,2.41991,1.01291,0.0352928,0.000292825,0.000292825
12,32.8132,1.52116,0.97898,0.95363,0.57388,0.65714,0.62027,0.24855,1.76844,2.26312,0.99019,0.0293163,0.00031634,0.00031634
13,35.6845,1.53369,0.98995,0.96396,0.42902,0.70286,0.42272,0.15064,2.006,2.78551,1.10428,0.0233393,0.000339262,0.000339262
14,38.2454,1.61719,1.04943,0.97049,0.75837,0.74286,0.75292,0.32866,1.82956,1.22269,1.0416,0.0173616,0.000361589,0.000361589
15,40.8637,1.57206,1.01913,0.98107,0.78552,0.78857,0.76737,0.3307,1.86887,1.62761,1.06314,0.0113833,0.000383323,0.000383323
16,43.6862,1.5556,0.95376,0.96638,0.67152,0.8,0.78062,0.32892,1.79099,1.17015,1.01369,0.00540446,0.000404463,0.000404463
