epoch,train_loss,train_acc,val_loss,val_acc
1,0.154482,53.41,0.131072,67.05
2,0.077686,80.68,0.074428,72.73
3,0.046769,82.95,0.050130,82.95
4,0.025994,91.19,0.044299,81.82
5,0.021691,92.61,0.048184,86.36
6,0.023295,92.05,0.098484,85.23
7,0.024134,88.92,0.041180,90.91
8,0.024465,92.05,0.035133,89.77
9,0.040608,86.08,0.086866,81.82
10,0.022489,91.48,0.089485,80.68
11,0.031309,90.06,0.221131,82.95
12,0.045392,84.94,0.343896,73.86
13,0.038052,89.49,0.178577,73.86
14,0.031116,90.91,0.603660,69.32
15,0.057849,82.39,0.172933,78.41
16,0.053660,82.95,0.157426,69.32
17,0.061423,81.53,0.205379,70.45
18,0.057228,79.83,0.261882,64.77
19,0.067382,84.09,0.485076,31.82
20,0.050495,85.51,1.663660,52.27
21,0.034426,90.34,0.154567,71.59
22,0.060208,80.11,0.101240,73.86
23,0.041939,85.51,0.081422,82.95
24,0.045413,85.80,0.074554,71.59
25,0.044734,85.23,0.068004,87.50
26,0.031797,90.34,0.138160,75.00
27,0.029025,88.92,0.126611,77.27
28,0.023856,91.48,0.062793,87.50
29,0.022198,89.77,0.104702,77.27
30,0.028307,91.48,0.086975,81.82
31,0.023665,92.05,0.084078,87.50
32,0.015982,93.75,0.075600,86.36
33,0.019920,92.05,0.084606,77.27
34,0.023371,92.05,0.066695,85.23
35,0.009817,95.74,0.091241,85.23
36,0.010496,95.17,0.079402,82.95
37,0.009055,95.45,0.104865,85.23
38,0.015048,91.76,0.088624,86.36
39,0.010152,95.74,0.103064,76.14
40,0.012774,95.17,0.072890,87.50
41,0.003056,98.58,0.062139,80.68
42,0.005516,98.58,0.053756,87.50
43,0.001105,99.43,0.065446,88.64
44,0.004036,97.44,0.076391,88.64
45,0.003326,99.15,0.064546,89.77
46,0.001435,99.43,0.069991,89.77
47,0.001790,98.58,0.089380,89.77
48,0.000755,99.72,0.069907,90.91
49,0.001598,99.15,0.052501,92.05
50,0.001610,99.15,0.075404,90.91
51,0.004760,98.58,0.075287,89.77
52,0.002171,99.43,0.079056,89.77
53,0.001722,99.72,0.075553,89.77
54,0.001227,99.72,0.083672,87.50
55,0.000400,100.00,0.092733,87.50
56,0.000948,99.15,0.097260,87.50
57,0.000939,99.43,0.088687,86.36
58,0.000565,99.72,0.079422,87.50
59,0.000404,100.00,0.078629,87.50
60,0.000786,99.72,0.084993,87.50
61,0.000224,100.00,0.086806,86.36
