epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,73.0928,5.79737,11.2775,3.52731,0,0,0,0,5.93265,8.6494,3.52299,0.00016,0.00016,0.00016
1,48.9377,5.79737,11.2775,3.52731,0,0,0,0,5.93265,8.6494,3.52299,0.00016,0.00016,0.00016
