epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.2265,1.73212,3.49536,1.45604,0.83539,0.24561,0.48967,0.3201,1.23221,2.21912,1.05665,0.08607,7e-05,7e-05
2,49.1853,1.26042,0.80475,1.10877,0.81257,0.75212,0.83619,0.4423,1.52358,0.93803,1.16461,0.0711436,0.000143565,0.000143565
3,56.6763,1.10856,0.66541,1.04071,0.49857,0.59649,0.43721,0.19329,1.91849,1.40189,1.47292,0.0562156,0.000215644,0.000215644
4,63.5073,1.0556,0.62028,1.03533,0.75289,0.74464,0.76535,0.40915,1.43478,1.21814,1.21384,0.0412862,0.000286239,0.000286239
5,70.2714,1.0855,0.6188,1.0523,0.80228,0.846,0.88347,0.57464,1.13515,0.672,1.06224,0.0263553,0.000355348,0.000355348
6,77.1966,1.01194,0.57385,1.02331,0.77875,0.64717,0.74004,0.37829,1.67721,1.12303,1.19934,0.011423,0.000422973,0.000422973
7,84.0047,1.02236,0.65632,1.01725,0.85026,0.76413,0.84935,0.57626,1.13593,1.18204,1.01223,0.0004703,0.0004703,0.0004703
8,90.8731,1.01288,0.64561,1.01482,0.85024,0.69591,0.83688,0.53779,1.22275,0.81393,1.06923,0.00046535,0.00046535,0.00046535
9,97.6989,0.9812,0.61107,0.99404,0.80161,0.84211,0.8825,0.61887,1.0201,0.7102,0.99811,0.0004604,0.0004604,0.0004604
10,104.7,0.96843,0.57043,0.96784,0.85364,0.84405,0.91044,0.65925,0.89271,0.6747,0.92615,0.00045545,0.00045545,0.00045545
11,111.698,0.92142,0.5305,0.96899,0.57947,0.62183,0.63072,0.31596,1.58813,1.19404,1.16965,0.0004505,0.0004505,0.0004505
12,118.506,0.99269,0.54246,0.99418,0.58209,0.30409,0.42421,0.21927,1.87152,4.49002,1.40245,0.00044555,0.00044555,0.00044555
13,125.348,1.02757,0.55861,1.01841,0.8249,0.79532,0.87743,0.63165,1.05316,0.7747,0.99398,0.0004406,0.0004406,0.0004406
14,132.196,0.98542,0.544,0.99801,0.82936,0.81676,0.89329,0.66477,0.97063,0.65166,0.97225,0.00043565,0.00043565,0.00043565
15,139.241,0.90888,0.50298,0.97151,0.78126,0.78674,0.84615,0.5767,1.13152,0.95409,1.01792,0.0004307,0.0004307,0.0004307
16,146.268,0.88804,0.49564,0.96927,0.84898,0.83041,0.90741,0.6686,0.92034,0.59339,0.93571,0.00042575,0.00042575,0.00042575
17,153.224,0.87906,0.50005,0.96268,0.83454,0.84555,0.90738,0.70108,0.79897,0.58329,0.90317,0.0004208,0.0004208,0.0004208
18,160.177,0.87104,0.52019,0.96511,0.82054,0.82846,0.905,0.68941,0.79275,0.55515,0.8885,0.00041585,0.00041585,0.00041585
19,166.999,0.86911,0.50382,0.96742,0.83381,0.8313,0.90997,0.71793,0.77454,0.57865,0.8925,0.0004109,0.0004109,0.0004109
20,173.951,0.86518,0.48729,0.95359,0.85255,0.84211,0.91463,0.70187,0.80934,0.52011,0.90026,0.00040595,0.00040595,0.00040595
21,180.899,0.85585,0.48132,0.94343,0.79576,0.86745,0.91215,0.69581,0.77626,0.58775,0.8935,0.000401,0.000401,0.000401
22,187.721,0.90439,0.49055,0.97235,0.83605,0.86355,0.92306,0.74768,0.72063,0.51004,0.87536,0.00039605,0.00039605,0.00039605
23,194.582,0.89657,0.49406,0.96853,0.81537,0.8577,0.92142,0.70077,0.79898,0.57869,0.89226,0.0003911,0.0003911,0.0003911
24,201.415,0.87006,0.50413,0.9512,0.86806,0.84642,0.92731,0.73305,0.7457,0.49409,0.875,0.00038615,0.00038615,0.00038615
25,208.268,0.84494,0.4747,0.94962,0.83947,0.83236,0.91252,0.72733,0.70072,0.50405,0.87015,0.0003812,0.0003812,0.0003812
26,215.165,0.83795,0.4615,0.94165,0.86881,0.852,0.92418,0.75391,0.69434,0.46961,0.86776,0.00037625,0.00037625,0.00037625
27,222.146,0.85111,0.45489,0.9482,0.86478,0.83526,0.90871,0.70621,0.79172,0.51649,0.8822,0.0003713,0.0003713,0.0003713
28,229.082,0.88269,0.48439,0.96387,0.83899,0.84795,0.90216,0.70568,0.86688,0.55699,0.93281,0.00036635,0.00036635,0.00036635
29,235.936,0.89355,0.4704,0.96325,0.83788,0.83622,0.89975,0.71255,0.82381,0.63365,0.93427,0.0003614,0.0003614,0.0003614
30,242.809,0.92797,0.49557,0.96808,0.82421,0.86355,0.91472,0.67396,0.94382,0.55252,0.93965,0.00035645,0.00035645,0.00035645
31,249.646,0.90052,0.46699,0.96493,0.84475,0.86974,0.92586,0.71517,0.77337,0.47976,0.89027,0.0003515,0.0003515,0.0003515
32,256.59,0.85144,0.44039,0.93677,0.89321,0.82846,0.92458,0.73543,0.73933,0.46387,0.88522,0.00034655,0.00034655,0.00034655
33,263.464,0.87176,0.44305,0.96193,0.85372,0.8655,0.92391,0.72857,0.71013,0.46565,0.88668,0.0003416,0.0003416,0.0003416
34,270.328,0.84265,0.44646,0.94658,0.86676,0.85575,0.92421,0.71036,0.77519,0.48347,0.88457,0.00033665,0.00033665,0.00033665
35,277.223,0.85801,0.458,0.95863,0.86969,0.846,0.92256,0.73976,0.72929,0.46684,0.88661,0.0003317,0.0003317,0.0003317
36,284.179,0.7982,0.44434,0.93027,0.86656,0.84211,0.91612,0.71163,0.77375,0.51116,0.90161,0.00032675,0.00032675,0.00032675
37,291.032,0.79855,0.4408,0.92857,0.85808,0.82066,0.91084,0.7385,0.69072,0.46436,0.86951,0.0003218,0.0003218,0.0003218
38,298.04,0.79142,0.44296,0.92196,0.83563,0.87206,0.92365,0.73523,0.71484,0.4939,0.88081,0.00031685,0.00031685,0.00031685
39,304.933,0.77153,0.41859,0.91604,0.87007,0.8615,0.9243,0.73607,0.69676,0.49481,0.87589,0.0003119,0.0003119,0.0003119
40,311.875,0.78491,0.43963,0.92797,0.84821,0.84967,0.92031,0.73593,0.73549,0.4791,0.89281,0.00030695,0.00030695,0.00030695
41,318.842,0.78358,0.44671,0.92086,0.83319,0.87627,0.92149,0.74554,0.6762,0.49479,0.8578,0.000302,0.000302,0.000302
42,325.74,0.77805,0.42533,0.93018,0.87929,0.83777,0.92246,0.7466,0.67212,0.45121,0.86433,0.00029705,0.00029705,0.00029705
43,332.632,0.75379,0.41433,0.91728,0.8782,0.84405,0.9254,0.74178,0.69276,0.45653,0.875,0.0002921,0.0002921,0.0002921
44,339.53,0.76755,0.42515,0.92316,0.86691,0.846,0.92474,0.75119,0.70219,0.4636,0.87987,0.00028715,0.00028715,0.00028715
45,346.33,0.78203,0.43431,0.92322,0.86674,0.8538,0.92433,0.7579,0.69731,0.44572,0.87432,0.0002822,0.0002822,0.0002822
46,353.284,0.78289,0.43367,0.92106,0.87551,0.82066,0.9182,0.74038,0.71016,0.46381,0.88621,0.00027725,0.00027725,0.00027725
47,360.32,0.75114,0.41616,0.91523,0.85134,0.8694,0.92416,0.75886,0.68162,0.47348,0.86416,0.0002723,0.0002723,0.0002723
48,367.29,0.75003,0.39394,0.90919,0.87257,0.86761,0.93026,0.76403,0.63614,0.42415,0.84887,0.00026735,0.00026735,0.00026735
49,374.322,0.76435,0.41067,0.91209,0.83768,0.89279,0.92917,0.75526,0.67481,0.4406,0.85971,0.0002624,0.0002624,0.0002624
50,381.246,0.74279,0.41156,0.90824,0.86528,0.79532,0.89159,0.71985,0.74559,0.53597,0.89633,0.00025745,0.00025745,0.00025745
51,388.215,0.73791,0.39874,0.91788,0.88342,0.82717,0.92486,0.75336,0.69456,0.46258,0.87409,0.0002525,0.0002525,0.0002525
52,395.135,0.70967,0.38275,0.89431,0.87971,0.85534,0.92963,0.75533,0.69891,0.44191,0.86274,0.00024755,0.00024755,0.00024755
53,401.967,0.72099,0.39213,0.91172,0.85958,0.8694,0.92675,0.74751,0.69861,0.45945,0.86692,0.0002426,0.0002426,0.0002426
54,408.853,0.72928,0.39466,0.90344,0.88799,0.84211,0.92806,0.76991,0.66033,0.43135,0.87477,0.00023765,0.00023765,0.00023765
55,415.828,0.73002,0.39223,0.90799,0.87258,0.85436,0.92463,0.76887,0.67269,0.43574,0.87867,0.0002327,0.0002327,0.0002327
56,422.637,0.7045,0.38796,0.89497,0.88377,0.84485,0.92472,0.76289,0.66955,0.44254,0.86063,0.00022775,0.00022775,0.00022775
57,429.428,0.69501,0.37373,0.89557,0.84593,0.8616,0.92094,0.75769,0.66313,0.44792,0.85746,0.0002228,0.0002228,0.0002228
58,436.235,0.72844,0.40338,0.90213,0.84015,0.88107,0.92649,0.75999,0.64701,0.459,0.85576,0.00021785,0.00021785,0.00021785
59,443.044,0.71353,0.38893,0.89868,0.85944,0.87008,0.93403,0.7696,0.64774,0.43109,0.85298,0.0002129,0.0002129,0.0002129
60,449.871,0.73376,0.38404,0.9139,0.84561,0.8616,0.92546,0.76205,0.65711,0.44173,0.85516,0.00020795,0.00020795,0.00020795
61,456.66,0.72435,0.38522,0.90718,0.8712,0.84383,0.92952,0.75335,0.69853,0.44842,0.87162,0.000203,0.000203,0.000203
62,463.462,0.72126,0.38109,0.89903,0.86657,0.8538,0.93403,0.76899,0.64804,0.4409,0.85745,0.00019805,0.00019805,0.00019805
63,470.511,0.67448,0.35652,0.89349,0.88173,0.83041,0.92911,0.76804,0.64561,0.43669,0.85364,0.0001931,0.0001931,0.0001931
64,477.369,0.68008,0.3565,0.88289,0.8782,0.84211,0.93459,0.77539,0.63161,0.41589,0.84968,0.00018815,0.00018815,0.00018815
65,484.35,0.67872,0.36117,0.89003,0.86619,0.85965,0.93017,0.77541,0.63974,0.42781,0.85167,0.0001832,0.0001832,0.0001832
