epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.0354,1.37963,3.18371,2.18143,0.00346,1,0.28157,0.19894,1.01392,3.91947,2.63318,0.0002125,0.0002125,0.0002125
2,59.7182,0.54297,2.77906,1.31427,0.00399,1,0.42614,0.27889,0.60677,3.81143,1.18771,0.000423062,0.000423062,0.000423062
3,88.3062,0.43189,2.39005,1.17819,0.00417,1,0.48364,0.36607,0.71948,3.8316,1.16928,0.000618775,0.000618775,0.000618775
4,117.943,0.36322,2.0366,1.09291,0.65093,0.2875,0.5905,0.43542,1.07586,4.0458,1.14612,0.000799638,0.000799638,0.000799638
5,147.368,0.37558,1.69675,1.06389,0.43041,0.5468,0.44379,0.13028,2.71766,4.74831,2.45306,0.00096565,0.00096565,0.00096565
6,175.945,0.3552,1.47955,1.04741,0.4119,0.50585,0.58978,0.53229,0.50672,2.9214,0.81863,0.00104375,0.00104375,0.00104375
7,204.153,0.34109,1.35082,1.02061,0.78505,0.93496,0.89732,0.7552,0.69758,2.60068,1.17767,0.0010025,0.0010025,0.0010025
8,232.331,0.30634,1.19181,1.02281,0.83669,0.87862,0.95705,0.82035,0.75212,2.51481,1.64137,0.00096125,0.00096125,0.00096125
9,259.732,0.27165,1.13878,1.00944,0.91916,0.89797,0.995,0.92969,0.40615,1.75347,0.72277,0.00092,0.00092,0.00092
10,287.458,0.27972,1.14324,1.01558,0.82715,0.9371,0.9574,0.82451,0.52808,2.24862,0.97881,0.00087875,0.00087875,0.00087875
11,315.132,0.28113,1.1358,1.01345,0.91704,0.96146,0.995,0.94922,0.38247,1.6268,0.58274,0.0008375,0.0008375,0.0008375
12,342.977,0.23248,1.08675,0.99092,0.88279,0.94295,0.98667,0.88826,0.41864,1.6901,0.60258,0.00079625,0.00079625,0.00079625
13,371.798,0.24055,1.02102,0.98447,0.87097,0.88788,0.90143,0.77338,0.52011,1.96881,0.75142,0.000755,0.000755,0.000755
14,400.914,0.24605,0.95288,0.98433,0.88678,0.90823,0.97417,0.93286,0.33749,1.42614,0.49093,0.00071375,0.00071375,0.00071375
15,429.328,0.25706,0.92281,0.98779,0.93101,0.93509,0.9825,0.90339,0.4361,1.48903,0.60652,0.0006725,0.0006725,0.0006725
16,459.318,0.2412,0.87562,0.97101,0.86799,0.92341,0.995,0.97147,0.31246,1.34592,0.50354,0.00063125,0.00063125,0.00063125
17,487.134,0.22046,0.8578,0.97023,0.70499,0.87367,0.97625,0.9251,0.39232,1.59706,0.59286,0.00059,0.00059,0.00059
18,515.88,0.20168,0.78495,0.93494,0.92296,0.89361,0.95229,0.8798,0.46817,1.56094,0.65049,0.00054875,0.00054875,0.00054875
19,543.549,0.18821,0.77325,0.94904,0.93231,0.91722,0.98667,0.95591,0.32016,1.40584,0.49364,0.0005075,0.0005075,0.0005075
20,570.732,0.19574,0.81938,0.97289,0.97194,1,0.995,0.98518,0.23805,1.02084,0.38947,0.00046625,0.00046625,0.00046625
21,596.821,0.20851,1.72506,1.0471,0.97584,0.96006,0.995,0.96608,0.29794,1.13227,0.46085,0.000425,0.000425,0.000425
22,622.615,0.15243,1.43439,0.98685,0.97639,0.95956,0.995,0.9613,0.28445,1.1521,0.43294,0.00038375,0.00038375,0.00038375
23,647.96,0.13403,1.42767,0.97416,0.95173,0.95299,0.995,0.995,0.26465,1.20412,0.39283,0.0003425,0.0003425,0.0003425
24,672.65,0.12007,1.27188,0.96168,0.87347,0.94991,0.99023,0.99023,0.2723,1.34376,0.37663,0.00030125,0.00030125,0.00030125
25,699.806,0.10718,1.24997,0.92959,0.9561,0.89769,0.995,0.995,0.25822,1.22265,0.35462,0.00026,0.00026,0.00026
26,726.774,0.09864,1.35679,0.93053,0.97427,0.95274,0.995,0.995,0.23408,1.0857,0.32994,0.00021875,0.00021875,0.00021875
27,753.15,0.11619,1.16052,0.93635,0.97697,0.95334,0.995,0.995,0.22742,1.04449,0.32255,0.0001775,0.0001775,0.0001775
28,779.166,0.08342,1.12573,0.93766,0.96932,0.98516,0.995,0.995,0.22231,0.99742,0.31756,0.00013625,0.00013625,0.00013625
29,805.496,0.08124,1.16046,0.94705,0.98096,0.99409,0.995,0.995,0.22974,0.97995,0.32892,9.5e-05,9.5e-05,9.5e-05
30,831.5,0.077,1.05451,0.94587,0.98279,1,0.995,0.995,0.22452,0.98279,0.32542,5.375e-05,5.375e-05,5.375e-05
