epoch,train_loss,train_acc,val_loss,val_acc
1,0.155334,51.14,0.139175,45.45
2,0.079052,75.57,0.057550,82.95
3,0.049898,83.24,0.042929,86.36
4,0.020493,92.33,0.045097,87.50
5,0.029238,90.34,0.076499,85.23
6,0.027758,91.19,0.077297,82.95
7,0.024482,92.05,0.103367,82.95
8,0.027366,90.91,0.200543,73.86
9,0.035067,86.65,0.111881,82.95
10,0.035520,89.20,0.132093,79.55
11,0.040079,89.20,0.157383,77.27
12,0.035956,88.92,0.213403,55.68
13,0.043547,86.65,0.101924,75.00
14,0.035570,88.64,0.163201,65.91
15,0.037399,88.07,0.069506,81.82
16,0.033748,88.35,0.098099,80.68
17,0.019818,94.03,0.227569,61.36
18,0.035942,90.62,0.085498,76.14
19,0.041397,84.94,0.142517,72.73
20,0.043550,84.94,0.166515,81.82
21,0.036679,86.36,0.105996,78.41
22,0.028575,90.62,0.083962,69.32
23,0.036130,88.64,0.102269,78.41
24,0.030264,88.92,0.114858,82.95
25,0.020060,90.91,0.109255,88.64
26,0.020253,92.05,0.132440,84.09
27,0.024846,89.49,0.247079,63.64
28,0.016583,92.05,0.103477,81.82
29,0.034756,86.93,0.106852,81.82
30,0.058838,82.39,0.527837,77.27
31,0.038541,87.22,0.107690,71.59
32,0.022919,92.33,0.054342,87.50
33,0.023727,91.48,0.055233,84.09
34,0.015664,93.47,0.063722,80.68
35,0.027387,92.33,0.062602,81.82
36,0.021371,92.05,0.065873,85.23
37,0.017506,94.32,0.043123,88.64
38,0.011855,95.17,0.041541,87.50
39,0.011349,95.74,0.076418,85.23
40,0.009291,96.88,0.053905,86.36
41,0.008155,97.16,0.041465,89.77
42,0.009154,96.59,0.047935,86.36
43,0.003595,97.73,0.056524,84.09
44,0.006904,96.88,0.085921,87.50
45,0.004162,98.30,0.059290,87.50
46,0.006376,97.44,0.052847,90.91
47,0.005123,98.01,0.060842,89.77
48,0.003431,98.58,0.067939,89.77
49,0.002326,99.15,0.070553,89.77
50,0.002316,99.15,0.067209,89.77
51,0.001389,98.86,0.059037,92.05
52,0.001261,99.72,0.062865,90.91
53,0.002726,98.86,0.071354,90.91
54,0.001299,99.15,0.073044,90.91
55,0.001647,99.15,0.066077,89.77
56,0.002501,98.86,0.068507,92.05
