epoch,train_loss,train_acc,val_loss,val_acc
1,0.096877,70.58,0.046365,82.01
2,0.024634,90.41,0.056374,78.84
3,0.010028,96.12,0.037416,89.42
4,0.010565,96.34,0.068476,80.42
5,0.014211,94.72,0.057572,86.24
6,0.021737,92.89,0.066706,75.13
7,0.022836,91.92,0.209088,43.92
8,0.021798,92.67,0.071878,87.83
9,0.024365,91.81,0.108780,84.13
10,0.031840,88.69,0.057325,89.95
11,0.039803,84.81,0.122545,78.31
12,0.045253,86.64,0.065549,82.01
13,0.025192,90.19,0.066327,91.01
14,0.029994,90.84,0.126657,67.20
15,0.038218,86.96,0.076160,91.53
16,0.042980,87.61,0.053788,89.95
17,0.039715,86.42,0.078107,69.84
18,0.025427,91.38,0.041977,94.18
19,0.047053,84.70,0.101900,80.95
20,0.054895,85.13,0.111153,79.89
21,0.036650,85.88,0.108780,78.84
22,0.023453,91.49,0.074323,90.48
23,0.021464,91.81,0.070058,86.77
24,0.012497,94.50,0.056994,91.01
25,0.013948,94.72,0.109066,65.61
26,0.006184,97.52,0.059892,91.01
27,0.009813,95.58,0.058103,92.59
28,0.017804,94.40,0.076549,88.89
29,0.006923,96.88,0.081432,89.42
30,0.005451,97.41,0.070463,91.01
31,0.003875,97.95,0.082326,88.89
32,0.007853,95.91,0.094623,92.06
33,0.016670,94.72,0.065372,91.53
34,0.010377,95.91,0.068345,87.83
