epoch,train_loss,train_acc,val_loss,val_acc
1,0.084092,71.51,0.020012,96.81
2,0.019683,92.31,0.004836,98.84
3,0.008232,96.63,0.003432,99.13
4,0.005961,96.63,0.002218,99.42
5,0.007765,97.12,0.001908,99.13
6,0.008009,96.27,0.005176,98.55
7,0.011960,94.47,0.022937,93.62
8,0.015208,94.59,0.003058,98.84
9,0.021871,93.87,0.189233,61.16
10,0.031106,91.11,0.014814,94.49
11,0.033292,87.98,0.034539,94.78
12,0.029131,90.87,0.037289,96.23
13,0.068162,79.93,0.010904,95.07
14,0.025201,90.62,0.030354,85.22
15,0.023442,92.67,0.003773,98.55
16,0.024824,90.38,0.066465,84.06
17,0.015625,93.75,0.004512,98.55
18,0.014371,94.71,0.080030,80.00
19,0.027878,89.78,0.013515,97.10
20,0.017010,93.03,0.005902,98.26
21,0.028596,92.19,0.022102,93.91
22,0.020955,91.35,0.032689,95.94
23,0.014080,95.19,0.010742,95.65
24,0.008196,96.75,0.003645,99.13
25,0.007336,96.63,0.006221,98.84
26,0.012372,95.31,0.012990,98.26
27,0.011675,96.15,0.004769,98.84
28,0.005445,98.44,0.003647,98.84
29,0.003844,98.68,0.003367,99.13
30,0.008351,97.12,0.003116,99.13
31,0.002539,99.16,0.005441,98.84
32,0.001868,99.28,0.006280,99.42
33,0.002065,99.16,0.006713,99.13
34,0.004531,98.68,0.009747,98.26
35,0.003112,98.44,0.003949,98.55
36,0.005222,96.88,0.014137,97.97
37,0.004005,98.20,0.023488,97.97
38,0.003020,98.56,0.004370,99.42
39,0.003381,98.68,0.005086,98.55
40,0.000917,99.40,0.005589,99.13
41,0.000656,99.52,0.006146,99.13
42,0.000316,99.88,0.004758,99.42
43,0.000244,99.88,0.004683,99.42
