epoch,train_loss,train_acc,val_loss,val_acc
1,0.099924,73.09,0.077857,75.68
2,0.057506,82.93,0.062478,79.11
3,0.050021,83.56,0.060563,81.68
4,0.047949,85.01,0.060020,84.25
5,0.040973,86.75,0.061244,83.22
6,0.045101,85.65,0.081098,82.71
7,0.046717,86.75,0.095632,83.39
8,0.046121,85.94,0.093729,77.23
9,0.041694,88.25,0.082044,82.02
10,0.050544,84.90,0.091456,70.55
11,0.056419,84.38,0.100961,80.14
12,0.053933,84.66,0.144176,65.75
13,0.046321,84.61,0.064961,83.73
14,0.056165,83.80,0.497915,80.99
15,0.058052,82.52,1.673308,77.57
16,0.059084,82.12,0.074139,82.36
17,0.045790,85.24,0.071202,81.68
18,0.055500,82.12,0.086715,81.16
19,0.048390,85.19,0.068769,81.51
20,0.048950,85.24,0.070060,85.10
21,0.048516,84.49,0.084814,76.54
22,0.059217,84.32,0.117161,75.34
23,0.053873,85.53,0.110151,80.65
24,0.054249,84.49,0.063297,83.39
25,0.041923,86.05,0.071580,78.60
26,0.043019,86.52,0.182119,69.86
27,0.038564,86.75,0.072542,76.03
28,0.037140,87.62,0.078684,79.97
29,0.036334,89.29,0.065656,86.13
30,0.036745,88.31,0.053980,83.22
31,0.029414,89.47,0.074813,83.56
32,0.035725,89.00,0.066623,79.79
33,0.039555,87.09,0.085712,76.71
34,0.033918,89.06,0.066669,85.10
35,0.034124,87.96,0.129850,78.60
36,0.027979,89.76,0.071683,82.53
37,0.030700,90.05,0.061802,83.90
38,0.027141,90.68,0.114131,77.74
39,0.029085,90.86,0.068908,83.39
40,0.023741,91.84,0.094251,81.85
41,0.024224,91.78,0.103556,83.05
42,0.023367,92.30,0.079350,83.56
43,0.019083,93.00,0.085531,83.56
44,0.018080,93.46,0.075715,82.53
45,0.022136,92.65,0.094855,73.46
46,0.023139,90.97,0.078231,82.19
47,0.014688,94.56,0.091595,83.90
48,0.012406,95.78,0.103677,83.56
49,0.011606,96.41,0.110233,84.08
50,0.015582,95.02,0.107906,83.22
51,0.012069,95.37,0.092356,85.10
52,0.011823,95.89,0.084653,82.71
53,0.008827,96.76,0.095237,85.10
54,0.006783,97.45,0.102999,82.36
55,0.006063,97.86,0.102445,82.53
56,0.008452,97.05,0.112743,80.99
57,0.005953,97.97,0.097921,83.05
58,0.005386,97.92,0.109221,83.56
59,0.003239,99.02,0.109024,83.05
60,0.004049,98.55,0.113058,83.22
61,0.007093,97.92,0.105116,84.08
62,0.003744,98.61,0.112680,82.88
63,0.003686,98.61,0.109472,83.39
64,0.002294,99.19,0.114637,83.90
65,0.002890,98.84,0.116391,83.56
66,0.001976,99.42,0.119217,82.71
67,0.002423,99.31,0.119414,82.53
68,0.002605,99.36,0.119461,83.05
69,0.001923,99.31,0.121459,83.39
70,0.003192,98.84,0.117100,83.05
71,0.002866,99.07,0.121666,83.56
72,0.002092,99.31,0.118967,83.39
73,0.001975,99.36,0.122048,83.73
74,0.002036,99.36,0.119181,83.39
75,0.003069,98.67,0.122236,83.73
