epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,50.7766,2.28749,3.16855,1.16239,0.01349,0.77273,0.09402,0.04054,2.82367,5.5935,1.38893,0.09109,9e-05,9e-05
2,86.3933,2.11773,2.00196,1.04375,0.02339,0.44545,0.02581,0.01077,2.8431,4.37849,1.46027,0.0811858,0.00018582,0.00018582
3,121.485,1.918,1.58308,0.9994,0,0,0,0,2.14493,4.12577,1.32231,0.0712772,0.00027724,0.00027724
4,158.393,1.94154,1.44838,1.0151,1,0.00455,0.50226,0.45203,1.96648,4.03078,1.26268,0.0613643,0.00036426,0.00036426
5,192.164,1.8395,1.39362,0.99277,0.83333,0.11364,0.46878,0.22187,1.71807,3.95923,1.09424,0.0514469,0.00044688,0.00044688
6,231.988,1.86621,1.33128,0.97221,0.53311,0.73182,0.65883,0.34389,1.4506,3.61105,1.00321,0.0415251,0.0005251,0.0005251
7,266.563,1.9307,1.35555,1.01275,0.34729,0.90455,0.67774,0.3154,1.54775,3.24314,1.00006,0.0315989,0.00059892,0.00059892
8,301.588,1.89943,1.33651,0.98513,0.14019,0.95455,0.56387,0.22549,1.65273,2.76753,1.00582,0.0216683,0.00066834,0.00066834
9,335.178,1.86831,1.27533,0.98015,0.66343,0.5555,0.66185,0.28126,1.60076,2.11713,1.01722,0.0117334,0.00073336,0.00073336
10,367.558,1.77803,1.2685,0.97817,0.38798,0.4668,0.41203,0.17802,1.57214,1.88276,1.01615,0.00179398,0.00079398,0.00079398
11,399.351,1.74014,1.29807,0.95868,0.54567,0.66603,0.59544,0.26096,1.63714,1.70352,1.06804,0.00078,0.00078,0.00078
12,431.814,1.86166,1.25134,0.97829,0.58149,0.7,0.65,0.28364,1.76429,1.59242,1.13267,0.000758,0.000758,0.000758
13,465.033,1.71751,1.19442,0.94435,0.66885,0.71364,0.69618,0.28475,1.65011,1.53637,1.05997,0.000736,0.000736,0.000736
14,497.174,1.68574,1.21364,0.94364,0.78446,0.81364,0.80091,0.39585,1.57515,1.30974,1.05849,0.000714,0.000714,0.000714
15,531.489,1.75486,1.16434,0.9896,0.70805,0.79091,0.75036,0.36832,1.5672,1.28852,1.04764,0.000692,0.000692,0.000692
16,564.003,1.74759,1.19531,0.98973,0.642,0.75,0.67428,0.31057,1.58705,1.32127,1.06402,0.00067,0.00067,0.00067
17,597.975,1.64306,1.15697,0.95043,0.72265,0.78182,0.76461,0.38665,1.62747,1.21432,1.11822,0.000648,0.000648,0.000648
18,630.726,1.68492,1.11785,0.9559,0.75257,0.73636,0.79253,0.38423,1.60706,1.16611,1.09632,0.000626,0.000626,0.000626
19,663.423,1.68778,1.13159,0.95442,0.78156,0.74813,0.81999,0.41414,1.5793,1.15753,1.07775,0.000604,0.000604,0.000604
1,47.6027,2.28749,3.16855,1.16239,0.01349,0.77273,0.09402,0.04054,2.82367,5.5935,1.38893,0.09109,9e-05,9e-05
