epoch,train_loss,train_acc,val_loss,val_acc
1,0.061108,79.31,0.049245,87.30
2,0.015155,93.75,0.041041,87.30
3,0.010785,95.37,0.057931,87.30
4,0.021297,92.67,0.094907,85.71
5,0.026261,89.98,0.094708,89.42
6,0.029229,89.98,0.129523,82.54
7,0.039281,84.91,0.220675,69.84
8,0.036922,86.75,0.117745,74.60
9,0.027386,89.22,0.065239,86.77
10,0.036288,85.67,0.438219,53.44
11,0.028916,86.96,0.175292,82.01
12,0.067557,79.96,0.325215,42.33
13,0.050055,82.22,0.116097,81.48
14,0.059638,80.39,0.118696,77.25
15,0.031585,86.75,0.091464,83.07
16,0.024917,88.47,0.130565,58.73
17,0.047123,85.02,0.884306,59.26
18,0.053691,83.30,0.280324,70.90
19,0.038583,86.10,0.100366,67.72
20,0.097783,74.14,0.593807,23.81
21,0.049179,83.51,0.063475,85.19
22,0.111122,68.32,0.267221,71.96
23,0.068378,76.29,0.102828,61.38
24,0.051660,82.97,0.137286,59.79
25,0.041154,86.31,0.083151,89.42
26,0.025084,90.09,0.056795,84.66
27,0.029195,89.01,0.046152,92.06
28,0.030745,88.36,0.043256,90.48
29,0.016750,91.38,0.057802,89.95
30,0.021484,92.46,0.057334,89.95
31,0.009210,95.91,0.081489,91.01
32,0.015197,94.18,0.066016,86.24
33,0.016177,92.46,0.055643,92.06
34,0.013102,94.29,0.075500,88.36
35,0.007470,95.69,0.061281,92.06
36,0.008499,96.12,0.054071,92.59
37,0.007190,96.01,0.067085,89.42
38,0.008586,96.55,0.052297,91.53
39,0.006973,96.55,0.055512,91.01
40,0.009755,95.37,0.076039,91.01
41,0.008930,96.01,0.083214,89.95
