epoch,train_loss,train_acc,val_loss,val_acc
1,0.161623,75.36,0.192506,73.50
2,0.028893,93.99,0.071764,92.58
3,0.011224,95.67,0.026575,95.05
4,0.004214,98.92,0.041504,96.11
5,0.001985,99.40,0.064259,90.81
6,0.004478,99.28,0.075465,90.81
7,0.014803,97.60,0.074003,91.52
8,0.022128,95.31,0.184376,88.34
9,0.013989,96.27,0.215316,87.63
10,0.019629,96.51,0.120808,97.17
11,0.029197,95.31,0.117187,91.52
12,0.036588,92.67,1.363287,67.84
13,0.026438,93.03,0.363642,74.91
14,0.034480,92.91,0.326378,85.87
15,0.056310,89.18,0.470950,80.57
16,0.039260,92.31,1.386305,64.31
17,0.026530,91.47,0.950688,68.20
18,0.040831,90.50,3.036850,69.26
19,0.041819,95.55,0.206581,86.93
20,0.044291,93.75,0.124283,91.52
21,0.050635,91.35,0.640267,73.85
22,0.065631,88.34,0.450049,69.61
23,0.041248,90.75,0.242376,78.80
24,0.030707,92.79,0.109149,89.40
25,0.032841,94.83,0.222235,77.39
26,0.022570,95.79,0.068078,96.11
27,0.023134,94.83,0.160442,88.69
28,0.010585,97.12,0.068264,95.05
29,0.006924,98.20,0.120268,92.58
30,0.010409,98.80,0.121895,92.93
31,0.013528,96.63,0.119210,96.11
32,0.010726,98.56,0.108735,92.58
33,0.010382,98.44,0.082226,91.52
34,0.001907,99.40,0.045679,97.88
35,0.004815,99.04,0.039079,96.11
36,0.002412,99.04,0.055480,96.82
37,0.002100,99.52,0.060937,97.17
38,0.014211,97.48,0.098336,93.99
39,0.012065,96.88,0.080686,95.41
40,0.008782,97.96,0.058012,96.47
41,0.003041,98.68,0.049498,96.11
42,0.001442,99.64,0.056990,94.70
43,0.002422,99.40,0.086443,96.82
44,0.002954,99.52,0.058057,95.05
45,0.000858,99.88,0.112236,91.87
46,0.000687,99.64,0.081679,94.35
47,0.000239,99.88,0.085127,94.35
