epoch,train_loss,train_acc,val_loss,val_acc
1,0.101230,67.46,0.087037,75.13
2,0.031703,89.22,0.055871,80.42
3,0.010025,96.23,0.047091,84.13
4,0.008898,96.01,0.042793,92.06
5,0.011567,95.37,0.042732,89.95
6,0.014095,95.26,0.118415,71.43
7,0.018790,93.21,0.069997,86.24
8,0.017127,93.86,0.086480,81.48
9,0.044936,87.61,0.050630,89.42
10,0.024496,91.70,0.316908,51.32
11,0.027960,90.84,0.065462,90.48
12,0.026369,93.00,0.138681,57.14
13,0.017510,93.10,0.083123,86.77
14,0.037580,88.15,0.132827,51.85
15,0.041498,86.85,0.127664,80.42
16,0.036808,87.72,0.059022,92.06
17,0.026990,91.92,0.082503,86.77
18,0.021006,92.67,0.049823,86.77
19,0.017429,93.97,0.052893,89.95
20,0.010895,95.15,0.078803,85.71
21,0.017368,94.40,0.087256,72.49
22,0.009092,96.77,0.085068,82.54
23,0.018457,93.75,0.143784,50.26
24,0.015574,92.89,0.091462,89.42
25,0.011891,95.91,0.097845,84.66
26,0.021330,93.75,0.091847,84.13
27,0.010780,96.01,0.081320,88.89
28,0.014845,94.50,0.068838,90.48
29,0.010374,96.23,0.069498,91.53
30,0.006174,97.31,0.097259,90.48
31,0.007076,96.01,0.116421,87.30
32,0.009991,96.44,0.115466,84.66
33,0.018016,94.07,0.241620,46.56
34,0.015522,95.37,0.094423,89.95
35,0.005549,97.20,0.083684,89.42
36,0.005038,98.28,0.071337,91.01
37,0.006049,96.98,0.082045,88.89
