epoch,train_loss,train_acc,val_loss,val_acc
1,0.093751,71.27,0.077889,95.65
2,0.015005,95.07,0.013034,99.13
3,0.006021,97.72,0.008030,98.55
4,0.003972,98.32,0.009323,98.84
5,0.011583,95.67,0.005388,98.55
6,0.005728,97.48,0.004573,98.55
7,0.008246,96.75,0.012859,97.97
8,0.028560,90.87,0.018337,97.39
9,0.016881,94.95,0.049982,86.38
10,0.024602,92.79,0.036655,88.70
11,0.021950,93.51,0.004894,99.42
12,0.029341,89.54,0.065987,84.35
13,0.023911,91.47,0.007538,98.55
14,0.025791,91.23,0.028320,90.43
15,0.029766,91.23,0.187400,72.75
16,0.018374,93.51,0.018223,96.23
17,0.012647,94.83,0.003987,98.84
18,0.018705,93.87,0.256817,82.90
19,0.035319,88.46,0.028558,93.04
20,0.017577,94.83,0.058337,95.94
21,0.020794,91.47,0.001426,99.71
22,0.036695,90.38,0.022298,89.28
23,0.021684,91.83,0.013880,98.26
24,0.015474,93.15,0.006682,97.68
25,0.008911,96.88,0.001244,99.42
26,0.002769,98.80,0.000650,99.71
27,0.017836,94.35,0.016061,92.17
28,0.013936,93.63,0.007676,96.52
29,0.008611,96.15,0.006668,98.84
30,0.002925,98.56,0.012657,97.97
31,0.003351,98.68,0.005350,99.42
32,0.005763,97.72,0.008769,98.26
33,0.008798,96.75,0.011804,97.97
34,0.005693,96.88,0.006252,98.26
35,0.004367,98.32,0.007509,99.13
36,0.002709,99.04,0.008718,98.84
37,0.002603,99.04,0.009268,95.94
38,0.008347,97.48,0.012367,97.97
