epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.76631,2.93809,6.51024,1.55736,0.00167,0.07778,0.00157,0.00016,2.73721,5.62114,1.78858,0.095025,2.5e-05,2.5e-05
2,11.2635,2.71658,5.62829,1.47862,0.56697,0.10739,0.05729,0.02393,2.01394,3.11856,1.01571,0.0890545,5.44555e-05,5.44555e-05
3,16.3101,1.87464,2.34201,1.01692,0.68919,0.17469,0.16305,0.07781,2.21909,2.11426,1.08157,0.0830833,8.3317e-05,8.3317e-05
4,21.2565,1.78006,1.62885,0.98054,0.89245,0.15373,0.21409,0.08627,2.11465,2.06557,1.06911,0.0771116,0.000111585,0.000111585
5,26.2411,1.66297,1.49805,0.95973,0.3107,0.35697,0.33905,0.17636,1.87195,1.90511,1.00908,0.0711393,0.000139258,0.000139258
6,31.0768,1.60123,1.38206,0.95243,0.31574,0.42186,0.39436,0.18687,1.97954,2.22157,1.04246,0.0651663,0.000166338,0.000166338
7,35.7682,1.6172,1.27213,0.96371,0.38915,0.31148,0.36681,0.18927,1.87304,1.76549,1.02546,0.0591928,0.000192823,0.000192823
8,40.4926,1.54132,1.16953,0.95166,0.3778,0.46247,0.37884,0.19942,1.82233,1.41305,1.00471,0.0532187,0.000218715,0.000218715
9,46.7492,1.49918,1.12507,0.93133,0.51652,0.3901,0.3716,0.18819,1.86601,1.69267,1.0043,0.047244,0.000244012,0.000244012
10,52.574,1.44808,1.0428,0.92403,0.41289,0.5467,0.51868,0.29546,1.66431,1.32658,0.95213,0.0412687,0.000268715,0.000268715
11,58.4783,1.43748,1.07899,0.93494,0.59707,0.55639,0.57081,0.34843,1.58038,1.43557,0.92934,0.0352928,0.000292825,0.000292825
12,63.7312,1.44819,1.01141,0.93397,0.60893,0.39285,0.48357,0.28979,1.58386,1.30525,0.95943,0.0293163,0.00031634,0.00031634
13,68.5412,1.44967,1.02289,0.92383,0.55489,0.46408,0.52366,0.30771,1.62613,1.41293,0.94287,0.0233393,0.000339262,0.000339262
14,73.8142,1.49304,1.05474,0.93005,0.39396,0.4225,0.50728,0.30669,1.62434,1.282,0.92518,0.0173616,0.000361589,0.000361589
15,79.1986,1.51377,1.04858,0.94497,0.60194,0.41194,0.52727,0.31444,1.63221,1.31878,0.94291,0.0113833,0.000383323,0.000383323
16,84.4941,1.56964,1.05758,0.959,0.65104,0.42455,0.55894,0.31414,1.55958,1.31037,0.92235,0.00540446,0.000404463,0.000404463
17,89.202,1.50368,0.98676,0.92738,0.74344,0.46414,0.56102,0.32964,1.50085,1.30497,0.90745,0.0004208,0.0004208,0.0004208
18,93.7918,1.40433,0.94698,0.91659,0.73814,0.49545,0.5986,0.35748,1.61462,1.24949,0.94442,0.00041585,0.00041585,0.00041585
19,98.4769,1.44174,0.95825,0.92876,0.62721,0.44778,0.51843,0.28093,1.76628,1.25305,0.97879,0.0004109,0.0004109,0.0004109
20,103.529,1.38584,0.88213,0.91725,0.58177,0.4671,0.51452,0.2685,1.62217,1.17713,0.96353,0.00040595,0.00040595,0.00040595
21,108.088,1.48226,1.0209,0.93422,0.642,0.56691,0.54076,0.274,1.69334,1.17162,0.98636,0.000401,0.000401,0.000401
22,113.13,1.34056,0.94215,0.90296,0.75232,0.56492,0.58159,0.29586,1.83715,1.36376,1.00625,0.00039605,0.00039605,0.00039605
23,118.179,1.34768,0.90806,0.91133,0.66149,0.57641,0.63717,0.37635,1.76331,1.31092,0.99888,0.0003911,0.0003911,0.0003911
24,123.359,1.32312,0.84412,0.899,0.43606,0.68934,0.54914,0.33843,1.66045,1.28399,0.98942,0.00038615,0.00038615,0.00038615
25,128.567,1.34197,0.86999,0.91163,0.54598,0.60077,0.58957,0.37546,1.72629,1.24058,1.00063,0.0003812,0.0003812,0.0003812
26,133.817,1.31861,0.84839,0.91097,0.54523,0.60151,0.57383,0.36991,1.62565,1.20397,0.97188,0.00037625,0.00037625,0.00037625
27,138.48,1.2867,0.8359,0.8971,0.66175,0.47135,0.60513,0.411,1.49871,1.06819,0.938,0.0003713,0.0003713,0.0003713
28,143.209,1.2874,0.85918,0.90413,0.73973,0.4358,0.49746,0.29895,1.52868,1.14592,0.94733,0.00036635,0.00036635,0.00036635
29,148.584,1.32789,0.83343,0.91614,0.6319,0.40019,0.45618,0.27273,1.48072,1.13584,0.93793,0.0003614,0.0003614,0.0003614
30,153.227,1.33749,0.81519,0.90329,0.4761,0.61636,0.53447,0.35898,1.53393,1.08612,0.94096,0.00035645,0.00035645,0.00035645
31,158.321,1.30528,0.81649,0.89649,0.45385,0.57555,0.56135,0.39076,1.52247,1.21714,0.91427,0.0003515,0.0003515,0.0003515
32,163.295,1.21794,0.82706,0.89186,0.51813,0.61331,0.59038,0.40995,1.45788,1.20378,0.90048,0.00034655,0.00034655,0.00034655
33,169.016,1.17701,0.75753,0.87799,0.7762,0.52523,0.5852,0.40951,1.41692,1.10392,0.90315,0.0003416,0.0003416,0.0003416
34,174.815,1.27536,0.78081,0.89917,0.75716,0.51966,0.60003,0.26261,1.89951,1.2483,1.0205,0.00033665,0.00033665,0.00033665
35,180.277,1.20674,0.75868,0.87987,0.76564,0.56602,0.66183,0.32882,1.92412,1.22557,1.00096,0.0003317,0.0003317,0.0003317
36,185.208,1.27817,0.75612,0.90336,0.71566,0.50434,0.6572,0.3971,1.7772,1.13498,0.95413,0.00032675,0.00032675,0.00032675
37,190.482,1.20971,0.73402,0.87794,0.54513,0.54049,0.62353,0.38971,1.60648,1.07976,0.91767,0.0003218,0.0003218,0.0003218
38,196.072,1.25371,0.73354,0.88671,0.522,0.54506,0.59245,0.36625,1.64685,1.06397,0.92677,0.00031685,0.00031685,0.00031685
39,201.048,1.25322,0.73456,0.90376,0.39084,0.65738,0.61271,0.41463,1.4495,0.98881,0.90684,0.0003119,0.0003119,0.0003119
40,206.37,1.2343,0.71691,0.87691,0.55912,0.55384,0.60602,0.41369,1.49672,1.00352,0.92184,0.00030695,0.00030695,0.00030695
41,211.569,1.27725,0.72875,0.88387,0.66175,0.59398,0.61276,0.3712,1.74795,1.0795,0.96086,0.000302,0.000302,0.000302
42,217.161,1.33715,0.74642,0.89511,0.56263,0.56689,0.60315,0.38393,1.66011,1.00058,0.95412,0.00029705,0.00029705,0.00029705
43,221.738,1.28649,0.78843,0.89823,0.46649,0.60463,0.61134,0.40097,1.53191,1.00273,0.93361,0.0002921,0.0002921,0.0002921
44,226.851,1.34893,0.76467,0.91039,0.5852,0.49348,0.60893,0.37226,1.69676,1.1938,0.96529,0.00028715,0.00028715,0.00028715
45,231.42,1.25448,0.76429,0.89117,0.63886,0.60728,0.59594,0.34628,1.82872,1.23277,0.99077,0.0002822,0.0002822,0.0002822
46,236.608,1.22906,0.70216,0.87872,0.77443,0.62447,0.63427,0.36789,1.61555,1.13977,0.94384,0.00027725,0.00027725,0.00027725
47,241.866,1.17963,0.73795,0.8864,0.72189,0.62167,0.61708,0.37343,1.50686,1.07491,0.92004,0.0002723,0.0002723,0.0002723
48,246.566,1.19405,0.73122,0.88609,0.53816,0.60272,0.59657,0.33418,1.63514,1.05753,0.9438,0.00026735,0.00026735,0.00026735
49,252.08,1.21704,0.70288,0.87994,0.63263,0.6048,0.61627,0.3557,1.63456,1.03942,0.95108,0.0002624,0.0002624,0.0002624
50,257.245,1.14484,0.69964,0.8768,0.56616,0.63186,0.62429,0.36911,1.61046,1.10158,0.93868,0.00025745,0.00025745,0.00025745
51,262.757,1.14671,0.64768,0.86994,0.56458,0.61701,0.62735,0.36317,1.75064,1.19129,0.95618,0.0002525,0.0002525,0.0002525
