epoch,train_loss,train_acc,val_loss,val_acc
1,0.163258,70.19,0.280689,40.28
2,0.034616,92.91,0.159258,76.68
3,0.016190,95.19,0.082639,95.76
4,0.008069,97.24,0.054526,95.41
5,0.006231,98.56,0.070482,95.76
6,0.009186,98.08,0.054951,93.99
7,0.009432,97.24,0.049945,96.47
8,0.006821,98.80,0.067814,92.93
9,0.009045,97.84,0.042735,87.99
10,0.027403,95.31,0.224118,84.81
11,0.039402,93.63,0.166073,88.34
12,0.033835,94.11,0.242092,89.75
13,0.029102,94.11,0.415326,63.25
14,0.022037,94.59,4.734634,40.99
15,0.022175,94.83,2.981683,64.31
16,0.028443,94.59,0.388695,86.93
17,0.059480,91.11,0.722075,55.83
18,0.063930,88.58,0.424140,85.51
19,0.031356,93.27,2.132709,28.98
20,0.045953,91.95,1.866442,23.67
21,0.032843,90.62,0.094609,96.11
22,0.032179,91.59,1.757800,18.02
23,0.027317,90.99,0.070858,90.11
24,0.007962,97.00,0.073078,96.47
25,0.010374,97.72,0.072125,97.17
26,0.013863,96.75,0.065165,96.47
27,0.002551,99.04,0.072852,97.88
28,0.011479,98.08,0.087111,97.88
29,0.005959,98.20,0.071038,96.82
30,0.003575,99.40,0.063506,97.17
31,0.005410,98.92,0.069318,97.17
32,0.003340,98.92,0.077822,98.23
33,0.001990,99.52,0.051869,98.23
34,0.002933,99.28,0.073861,98.59
35,0.005628,99.52,0.060880,97.88
36,0.002282,98.92,0.087536,98.23
37,0.001729,99.76,0.090514,97.88
38,0.003095,99.76,0.087046,97.53
39,0.001935,99.76,0.196122,87.99
40,0.007764,98.80,0.082584,98.23
41,0.003952,99.04,0.075518,97.53
42,0.002117,99.28,0.055068,97.88
43,0.000614,99.76,0.076208,97.17
44,0.000846,99.88,0.082865,97.88
45,0.000974,99.76,0.079310,97.53
46,0.000306,100.00,0.076625,97.53
