epoch,train_loss,train_acc,val_loss,val_acc
1,0.092924,72.84,0.081433,71.96
2,0.030518,87.82,0.059049,86.24
3,0.018184,92.13,0.046246,90.48
4,0.009664,95.69,0.058808,89.95
5,0.013264,95.47,0.059732,91.01
6,0.017942,94.07,0.083350,91.53
7,0.014417,94.61,0.055208,87.83
8,0.020931,93.32,0.174858,77.25
9,0.034495,87.61,0.158483,88.36
10,0.036908,87.50,0.148701,66.67
11,0.043076,85.02,0.160069,89.42
12,0.035557,87.72,0.118620,82.01
13,0.031506,90.41,0.204741,83.07
14,0.048546,86.10,0.055519,88.36
15,0.024001,91.59,0.141734,66.67
16,0.025371,91.16,0.078856,90.48
17,0.015983,93.32,0.102137,75.13
18,0.010552,95.04,0.063766,90.48
19,0.010251,94.94,0.082240,88.89
20,0.004572,97.84,0.142625,77.78
21,0.019292,93.32,0.077401,84.66
22,0.015567,93.53,0.113993,89.95
23,0.014469,94.72,0.075978,89.95
24,0.016116,94.40,0.103663,86.24
25,0.015641,94.18,0.102422,88.89
26,0.013094,93.86,0.092010,91.53
27,0.017934,93.32,0.070440,88.36
28,0.007146,97.20,0.102509,80.42
29,0.007283,97.09,0.087770,90.48
30,0.003865,97.95,0.094602,92.06
31,0.002807,98.71,0.092058,88.89
32,0.008961,97.09,0.076014,91.53
33,0.008029,96.44,0.078156,91.01
34,0.004217,97.74,0.112895,92.06
