epoch,train_loss,train_acc,val_loss,val_acc
1,0.096927,71.34,0.067079,69.84
2,0.026916,90.52,0.079352,65.08
3,0.009065,96.44,0.061117,79.37
4,0.013375,95.47,0.043563,89.95
5,0.017162,94.29,0.055386,91.53
6,0.017964,94.40,0.065896,85.71
7,0.021797,93.21,0.060444,85.71
8,0.025325,90.30,0.070455,91.01
9,0.038172,89.12,0.092431,80.95
10,0.034243,88.25,0.133573,73.02
11,0.026236,91.38,0.483815,76.72
12,0.044542,87.93,0.088569,90.48
13,0.044625,87.28,0.093140,78.31
14,0.043572,87.93,1.041356,49.74
15,0.054709,82.65,0.150675,55.56
16,0.044556,85.13,0.042326,87.83
17,0.037229,86.85,0.077589,80.95
18,0.023400,92.35,0.076518,87.30
19,0.019803,92.56,0.540007,70.37
20,0.014078,93.75,0.045534,91.01
21,0.017251,93.32,0.059354,86.77
22,0.029651,89.98,0.138075,71.43
23,0.010321,96.12,0.100495,84.66
24,0.023145,91.81,0.087278,87.83
25,0.010544,95.80,0.086576,89.42
26,0.014273,95.04,0.080294,92.59
27,0.021390,92.56,0.076365,79.37
28,0.009231,96.23,0.061443,88.36
29,0.005050,97.74,0.085590,89.95
30,0.002661,98.92,0.082533,89.95
31,0.003463,98.49,0.090872,86.77
32,0.009217,96.01,0.060353,92.06
33,0.008564,96.77,0.100238,88.89
34,0.009950,95.80,0.057346,90.48
35,0.005574,97.84,0.072106,87.83
