epoch,train_loss,train_acc,val_loss,val_acc
1,0.059518,72.86,0.049952,77.74
2,0.038007,82.52,0.044368,82.36
3,0.030844,84.38,0.041462,80.31
4,0.027450,86.34,0.038955,82.19
5,0.024874,88.31,0.044379,82.19
6,0.028132,86.98,0.064571,78.77
7,0.030735,86.28,0.048672,84.42
8,0.027551,87.79,0.050320,81.85
9,0.032871,84.78,0.061756,75.34
10,0.034959,83.22,0.043260,82.71
11,0.033597,86.28,0.046306,81.85
12,0.036678,82.93,0.042062,80.14
13,0.035676,84.90,0.059354,80.48
14,0.034569,84.32,0.043641,81.16
15,0.034695,84.14,0.058409,81.34
16,0.034499,83.68,0.054274,78.60
17,0.031352,84.84,0.072649,79.45
18,0.029518,86.86,0.046064,81.85
19,0.033486,85.36,0.039342,83.22
20,0.030394,87.33,0.050036,76.20
21,0.032603,85.01,0.051734,80.82
22,0.032385,83.91,0.047067,83.39
23,0.029406,84.49,0.033100,84.08
24,0.025817,87.38,0.043244,82.53
25,0.023595,88.72,0.044409,81.51
26,0.024609,87.38,0.063407,81.16
27,0.026206,87.79,0.057992,74.83
28,0.023699,89.12,0.036682,82.36
29,0.019885,89.99,0.042649,84.59
30,0.019817,89.70,0.054007,82.71
31,0.024833,88.14,0.045834,83.56
32,0.018786,90.86,0.047167,83.05
33,0.016293,91.72,0.051848,83.22
34,0.021037,89.00,0.050538,83.73
35,0.017468,91.72,0.053017,81.51
36,0.018982,91.90,0.057805,81.16
37,0.016252,91.78,0.055881,84.08
38,0.012566,93.34,0.043297,84.42
39,0.018703,91.20,0.050623,83.39
40,0.014838,93.17,0.049657,82.53
41,0.013594,93.29,0.050277,83.56
42,0.012161,93.69,0.045891,83.39
43,0.015582,93.06,0.089049,72.60
44,0.012692,94.56,0.058174,83.56
45,0.008315,95.83,0.055255,83.56
46,0.011225,94.27,0.061117,80.31
47,0.010753,94.79,0.048084,83.73
48,0.006571,96.70,0.055363,86.13
49,0.008322,96.24,0.064243,86.13
50,0.005607,96.93,0.052585,84.42
51,0.005788,97.16,0.056797,83.90
52,0.005382,97.63,0.061604,83.22
53,0.005859,97.28,0.061619,84.42
54,0.003984,97.74,0.064023,83.73
55,0.002388,98.84,0.072588,84.76
56,0.003791,98.09,0.069016,83.73
57,0.003749,98.50,0.067545,84.59
58,0.003960,98.09,0.067316,83.22
59,0.002602,98.90,0.069090,84.93
60,0.002709,98.78,0.071571,83.90
61,0.002631,98.78,0.075751,83.56
62,0.001863,99.07,0.077829,83.90
63,0.001403,99.36,0.079983,83.39
64,0.002305,98.90,0.078068,83.22
65,0.002491,98.73,0.075867,83.90
66,0.001630,99.02,0.073454,83.39
67,0.002176,99.02,0.075200,83.73
68,0.001200,99.31,0.075902,84.25
69,0.001115,99.54,0.074995,84.08
70,0.001214,99.48,0.075331,83.56
71,0.001169,99.54,0.078799,84.42
72,0.000883,99.65,0.079730,84.42
73,0.001657,99.13,0.076203,84.08
74,0.001065,99.42,0.076753,84.08
75,0.001491,99.25,0.075956,83.56
