epoch,train_loss,train_acc,val_loss,val_acc
1,0.050439,78.76,0.030994,83.47
2,0.033945,83.95,0.046789,78.10
3,0.035565,84.32,0.068652,64.05
4,0.032540,85.28,0.046051,77.07
5,0.035933,84.59,0.033175,83.68
6,0.035029,82.79,0.051965,79.75
7,0.041514,81.89,0.041715,83.06
8,0.036387,83.37,0.040501,80.17
9,0.044262,80.46,0.039529,82.64
10,0.039694,80.99,0.049337,81.82
11,0.044991,79.71,0.077780,62.81
12,0.040392,81.25,0.041470,82.85
13,0.042901,80.72,0.041095,79.55
14,0.042454,81.78,0.038168,84.92
15,0.039069,82.15,0.038892,82.44
16,0.038631,80.83,0.049669,83.26
17,0.041914,81.36,0.091017,64.26
18,0.039367,82.73,0.117446,59.71
19,0.036699,83.63,0.037985,81.61
20,0.043645,79.82,0.135384,63.64
21,0.043275,79.66,0.049792,82.23
22,0.038415,81.73,0.044839,76.86
23,0.043781,82.89,0.044342,80.79
24,0.039517,81.67,0.059550,76.03
25,0.033216,83.90,0.058215,74.38
26,0.033817,84.27,0.029269,84.71
27,0.033306,84.06,0.036774,80.37
28,0.042747,82.63,0.077287,60.95
29,0.034866,82.84,0.039665,82.85
30,0.035170,83.00,0.047716,79.13
31,0.031935,84.75,0.035435,83.47
32,0.033163,83.90,0.036712,81.20
33,0.030995,85.96,0.033346,85.95
34,0.032762,85.22,0.033721,85.95
35,0.032025,84.96,0.033804,83.26
36,0.032853,84.64,0.034459,81.40
37,0.029705,84.11,0.032531,82.85
38,0.029794,86.18,0.040423,80.58
39,0.032939,84.00,0.031316,84.92
40,0.030171,85.65,0.045058,83.06
41,0.024675,87.50,0.035978,82.64
42,0.029151,85.75,0.030279,85.12
43,0.029617,85.59,0.030778,84.92
44,0.024655,87.08,0.027129,85.74
45,0.025346,86.81,0.034436,84.30
46,0.027492,86.92,0.034573,84.71
47,0.029221,86.02,0.038497,84.71
48,0.028337,85.33,0.035287,83.26
49,0.025880,86.23,0.039615,83.26
50,0.031064,83.74,0.035303,83.88
51,0.023469,88.08,0.036465,82.64
52,0.024657,86.86,0.033451,84.09
53,0.024200,86.55,0.038036,84.30
54,0.023692,88.88,0.033197,84.50
55,0.021848,88.29,0.038982,83.68
56,0.023401,87.92,0.032248,85.33
57,0.021784,88.61,0.034369,84.09
58,0.022044,89.94,0.035431,84.30
59,0.019701,89.78,0.034532,83.68
60,0.019784,90.41,0.034412,85.95
61,0.018134,90.20,0.036194,84.30
62,0.017400,90.73,0.036891,83.88
63,0.016809,90.78,0.035792,85.54
64,0.018408,90.15,0.035158,85.95
65,0.017863,89.78,0.036258,86.16
66,0.017807,90.89,0.034812,85.33
67,0.018484,91.00,0.037734,84.30
68,0.015477,92.43,0.037228,84.71
69,0.015250,91.95,0.037037,85.74
70,0.016179,91.37,0.037388,85.33
71,0.014305,92.58,0.036533,85.12
72,0.014063,92.16,0.037466,85.12
73,0.016495,92.00,0.037152,85.33
74,0.013837,92.48,0.036799,85.12
75,0.016523,91.63,0.038268,84.92
