epoch,train_loss,train_acc,val_loss,val_acc
1,0.302640,45.31,0.307574,25.47
2,0.216721,69.53,0.268079,39.62
3,0.140265,76.17,0.213561,54.72
4,0.074036,83.98,0.211460,52.83
5,0.070773,83.20,0.254124,65.09
6,0.058972,86.33,0.271914,74.53
7,0.061766,89.84,0.237523,59.43
8,0.058177,85.94,0.365470,71.70
9,0.050918,87.50,0.200170,82.08
10,0.049292,90.23,1.085677,49.06
11,0.102006,85.16,1.189607,38.68
12,0.090449,82.03,2.680293,33.96
13,0.114969,82.42,0.749394,30.19
14,0.096780,78.52,2.275340,32.08
15,0.089931,84.77,7.398099,30.19
16,0.088252,80.47,1.010622,37.74
17,0.085259,83.59,0.887631,39.62
18,0.064464,82.81,0.998583,44.34
19,0.081779,84.38,1.962898,46.23
20,0.082324,80.47,0.236823,69.81
21,0.077093,82.03,0.441079,64.15
22,0.064672,81.64,0.122573,81.13
23,0.062059,83.20,0.516966,63.21
24,0.077441,81.64,1.425714,39.62
25,0.045627,87.11,1.654542,41.51
26,0.101319,78.52,0.317852,66.04
27,0.106993,78.91,13.641022,22.64
28,0.125283,74.22,14.511921,30.19
29,0.097182,78.52,3.917932,31.13
30,0.086118,80.08,0.620672,50.00
31,0.049942,87.11,0.199221,66.04
32,0.063747,87.89,0.085308,83.02
33,0.044976,88.67,0.147233,80.19
34,0.060081,85.94,0.086223,84.91
35,0.051734,84.38,0.085774,82.08
36,0.066206,86.72,0.157244,67.92
37,0.042378,89.06,0.075407,83.02
38,0.044744,90.23,0.097395,88.68
39,0.068743,85.94,0.084307,84.91
40,0.063993,87.11,0.081344,83.02
41,0.055001,85.94,0.094900,77.36
42,0.045052,90.23,0.826238,45.28
43,0.030100,91.02,0.578567,52.83
44,0.041354,91.02,0.393809,52.83
45,0.035494,92.19,0.114624,82.08
46,0.042464,90.62,0.195975,68.87
47,0.042587,89.06,0.214138,75.47
48,0.023195,93.36,0.140635,78.30
49,0.019707,94.53,0.080033,78.30
50,0.017609,94.92,0.063013,85.85
51,0.027112,92.97,0.053632,92.45
52,0.013442,96.09,0.061865,94.34
53,0.023263,92.58,0.064046,93.40
54,0.026251,91.02,0.061382,92.45
55,0.014928,94.92,0.050696,95.28
56,0.014667,94.92,0.054638,94.34
57,0.008293,96.48,0.069492,90.57
58,0.018352,96.48,0.081553,88.68
59,0.012786,97.27,0.074318,89.62
60,0.019257,95.31,0.065139,89.62
61,0.006567,98.05,0.061864,88.68
62,0.013642,97.66,0.060177,88.68
63,0.012058,96.88,0.061747,90.57
64,0.006973,98.05,0.059139,91.51
65,0.007350,98.05,0.056308,89.62
66,0.006711,97.66,0.055343,89.62
67,0.007088,97.66,0.055633,89.62
