epoch,train_loss,train_acc,val_loss,val_acc
1,0.151272,52.56,0.167341,43.18
2,0.085466,75.00,0.095624,67.05
3,0.039332,87.50,0.042934,82.95
4,0.022956,88.92,0.043572,89.77
5,0.023890,92.05,0.052811,85.23
6,0.030457,92.61,0.079664,80.68
7,0.035660,89.49,0.055873,82.95
8,0.026295,90.62,0.093555,82.95
9,0.021889,92.33,0.088805,86.36
10,0.033850,90.62,0.091507,78.41
11,0.040463,88.35,0.097277,81.82
12,0.037337,86.93,0.144066,77.27
13,0.039285,90.91,0.170912,86.36
14,0.055871,84.09,0.527282,54.55
15,0.048448,84.09,0.350697,64.77
16,0.043074,86.36,0.128454,77.27
17,0.045602,87.22,0.270564,61.36
18,0.050571,81.82,0.302925,52.27
19,0.057112,82.67,0.245617,61.36
20,0.041674,86.08,0.132949,76.14
21,0.032770,87.78,0.069215,84.09
22,0.038594,86.93,0.083106,72.73
23,0.026376,90.62,0.076497,85.23
24,0.028792,89.77,0.112836,85.23
25,0.034173,88.64,0.049751,79.55
26,0.026413,91.76,0.135269,73.86
27,0.032777,88.64,0.060039,88.64
28,0.021388,92.05,0.079735,87.50
29,0.030665,89.20,0.177398,69.32
30,0.026911,89.77,0.088688,86.36
31,0.016101,95.45,0.049334,86.36
32,0.009438,95.45,0.083427,88.64
33,0.022870,93.47,0.098135,84.09
34,0.019296,92.33,0.074458,85.23
35,0.012772,95.74,0.038982,88.64
36,0.031209,91.76,0.121476,73.86
37,0.021346,91.19,0.063561,88.64
38,0.014357,94.03,0.124314,89.77
39,0.003291,98.58,0.086581,87.50
40,0.013293,96.88,0.085997,89.77
41,0.005391,97.16,0.082406,88.64
42,0.010780,96.31,0.069986,88.64
43,0.010224,97.16,0.101883,86.36
44,0.004405,97.73,0.102728,84.09
45,0.001822,99.43,0.114452,85.23
46,0.003339,98.30,0.108854,87.50
47,0.003370,98.30,0.127247,87.50
48,0.003251,98.30,0.077053,87.50
49,0.005450,98.30,0.112138,88.64
50,0.002845,98.58,0.117733,87.50
