epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.47874,1.80697,4.20234,1.80008,0.47607,0.52577,0.52079,0.3878,1.10668,2.81431,1.09539,0.091045,4.5e-05,4.5e-05
2,7.25837,1.08122,1.06707,1.16361,0.81102,0.7079,0.8122,0.51527,1.57709,1.63532,1.37273,0.0810941,9.40595e-05,9.40595e-05
3,10.7097,1.04181,0.8706,1.12372,0.85185,0.47423,0.67222,0.45011,1.46673,4.02546,1.33583,0.0711421,0.000142129,0.000142129
4,14.0499,1.04539,0.73707,1.13263,0.88769,0.82474,0.89631,0.60883,1.22324,1.03895,1.19162,0.0611892,0.000189208,0.000189208
5,17.6859,1.05268,0.6918,1.12403,0.7915,0.74227,0.82464,0.5115,1.46033,1.3512,1.32994,0.0512353,0.000235298,0.000235298
6,21.0564,1.03848,0.76054,1.14657,0.81598,0.73141,0.80784,0.59852,1.07217,1.48334,1.17239,0.0412804,0.000280398,0.000280398
7,24.4146,0.97132,0.76375,1.07207,0.64835,0.60825,0.64862,0.49888,1.01424,3.44699,1.1149,0.0313245,0.000324507,0.000324507
8,27.8291,0.9036,0.79584,1.06558,0.84817,0.85567,0.90336,0.69694,0.87909,0.74564,1.03232,0.0213676,0.000367627,0.000367627
9,31.1796,0.92671,0.86703,1.06794,0.88048,0.89691,0.92609,0.7292,0.83137,0.68577,0.99347,0.0114098,0.000409756,0.000409756
10,34.5933,0.85835,0.73216,1.03334,0.84257,0.87629,0.94239,0.74825,0.80566,1.15128,0.97658,0.0014509,0.000450895,0.000450895
11,37.9367,0.90366,0.74716,1.06937,0.83591,0.73196,0.81861,0.61439,0.97948,1.10094,1.08356,0.0004505,0.0004505,0.0004505
12,41.3175,0.8645,0.6631,1.0352,0.80224,0.64948,0.69558,0.48472,1.16912,1.56522,1.19086,0.00044555,0.00044555,0.00044555
13,44.634,0.95043,0.6065,1.0801,0.87104,0.9052,0.9068,0.71465,0.85624,0.76947,0.99682,0.0004406,0.0004406,0.0004406
14,47.9269,0.87851,0.5955,1.03696,0.82307,0.8866,0.91028,0.64491,1.00477,1.66093,1.12228,0.00043565,0.00043565,0.00043565
15,51.3382,0.92292,0.65712,1.06621,0.66318,0.79166,0.78496,0.48993,1.30985,1.99695,1.29999,0.0004307,0.0004307,0.0004307
16,54.785,0.96943,0.65501,1.08353,0.26173,0.3299,0.20341,0.04025,3.04387,4.93477,2.56739,0.00042575,0.00042575,0.00042575
17,58.2049,0.88113,0.57442,1.02997,0.04902,0.10309,0.01369,0.00172,4.15252,23.1616,3.74766,0.0004208,0.0004208,0.0004208
18,61.5911,0.90148,0.56548,1.03972,0.105,0.08247,0.05523,0.02145,4.31814,9.04635,3.10391,0.00041585,0.00041585,0.00041585
19,64.8839,0.87381,0.524,1.0306,0.70949,0.65979,0.73411,0.55756,0.98624,12.5214,1.05982,0.0004109,0.0004109,0.0004109
20,68.2431,0.88216,0.56171,1.04398,0.52161,0.4433,0.51473,0.38021,1.0808,5.9481,1.11122,0.00040595,0.00040595,0.00040595
21,71.6034,0.80343,0.5054,1.02344,0.21411,0.1134,0.09114,0.02989,4.4591,2.45909,3.592,0.000401,0.000401,0.000401
22,74.926,0.85556,0.53506,1.01561,0.3462,0.34021,0.24902,0.08555,3.16597,1.72298,2.42071,0.00039605,0.00039605,0.00039605
23,78.4337,0.84363,0.5756,1.00458,0.77035,0.72165,0.75603,0.50708,1.22709,0.80725,1.20906,0.0003911,0.0003911,0.0003911
24,81.9666,0.82856,0.52311,1.01796,0.83099,0.64948,0.71814,0.54915,0.9531,1.18249,1.05331,0.00038615,0.00038615,0.00038615
25,85.4271,0.84547,0.5586,1.03201,0.81706,0.96693,0.94071,0.74387,0.86801,0.60803,0.99076,0.0003812,0.0003812,0.0003812
26,88.6611,0.80547,0.52896,1.00606,0.70674,0.57146,0.6954,0.38557,1.61449,1.18863,1.38665,0.00037625,0.00037625,0.00037625
27,91.9789,0.8407,0.55435,1.00653,0.07667,0.02062,0.01662,0.00222,5.29197,10.7716,4.69649,0.0003713,0.0003713,0.0003713
28,95.4357,0.8016,0.55573,0.99897,0.7352,0.6701,0.74758,0.43547,1.41423,1.70587,1.27732,0.00036635,0.00036635,0.00036635
29,98.7883,0.8056,0.59315,1.00729,0.77461,0.81488,0.82872,0.65367,0.87311,0.78125,1.03194,0.0003614,0.0003614,0.0003614
30,102.152,0.83608,0.49111,1.01545,0.88368,0.81443,0.91834,0.72566,0.82364,0.60091,0.99276,0.00035645,0.00035645,0.00035645
31,105.437,0.79724,0.50908,0.99685,0.86464,0.92784,0.93244,0.75546,0.76245,0.5762,0.96246,0.0003515,0.0003515,0.0003515
32,108.86,0.81201,0.53252,1.01024,0.79969,0.95876,0.93564,0.75172,0.80077,0.58051,0.97666,0.00034655,0.00034655,0.00034655
33,112.272,0.81664,0.46038,0.9932,0.85563,0.91654,0.94065,0.76406,0.77287,0.53364,0.95965,0.0003416,0.0003416,0.0003416
34,115.722,0.80525,0.52321,0.9937,0.83389,0.94845,0.94495,0.76798,0.76945,0.57623,0.95059,0.00033665,0.00033665,0.00033665
35,119.35,0.78513,0.47268,0.99211,0.82673,0.95876,0.95011,0.7443,0.81274,0.65838,0.96396,0.0003317,0.0003317,0.0003317
36,122.865,0.81276,0.48924,1.00464,0.8476,0.97478,0.94472,0.78371,0.72685,0.59451,0.9299,0.00032675,0.00032675,0.00032675
37,126.305,0.76575,0.47755,0.98561,0.83274,0.96907,0.95704,0.73065,0.91627,0.59045,1.01744,0.0003218,0.0003218,0.0003218
38,129.579,0.77626,0.49131,0.97102,0.84891,0.94845,0.95819,0.79438,0.73871,0.58506,0.93191,0.00031685,0.00031685,0.00031685
39,133.07,0.75239,0.4896,0.97633,0.87013,0.95876,0.94519,0.74702,0.8344,0.5833,0.97491,0.0003119,0.0003119,0.0003119
40,136.437,0.80396,0.49057,0.97949,0.84064,0.97938,0.94397,0.77368,0.74804,0.73135,0.94272,0.00030695,0.00030695,0.00030695
41,139.669,0.76011,0.46767,0.96165,0.86188,0.97938,0.94802,0.76274,0.79312,0.49593,0.96011,0.000302,0.000302,0.000302
42,143.265,0.75938,0.48476,0.96207,0.83338,0.97938,0.95197,0.78317,0.7453,0.70862,0.94035,0.00029705,0.00029705,0.00029705
43,146.528,0.76025,0.4726,0.99585,0.83416,0.96907,0.94823,0.77034,0.73734,0.6439,0.94097,0.0002921,0.0002921,0.0002921
44,149.768,0.74975,0.44299,0.96115,0.87224,0.94845,0.95326,0.77864,0.75146,0.55397,0.94942,0.00028715,0.00028715,0.00028715
45,153.235,0.77128,0.42828,0.99765,0.87683,0.95409,0.95132,0.75052,0.83911,0.5625,0.98127,0.0002822,0.0002822,0.0002822
46,156.47,0.74726,0.42882,0.96291,0.90087,0.93692,0.9571,0.78291,0.73268,0.48618,0.94058,0.00027725,0.00027725,0.00027725
47,159.701,0.74658,0.42695,0.94968,0.89375,0.92784,0.96163,0.78011,0.72594,0.5041,0.93766,0.0002723,0.0002723,0.0002723
48,163.046,0.74105,0.42546,0.95304,0.87297,0.94845,0.94803,0.74079,0.83831,0.63559,0.98355,0.00026735,0.00026735,0.00026735
49,166.38,0.78839,0.46389,0.98929,0.85984,0.94864,0.93699,0.75193,0.76159,0.64763,0.94312,0.0002624,0.0002624,0.0002624
50,169.748,0.73467,0.42963,0.952,0.89399,0.92784,0.93315,0.76089,0.7468,0.53307,0.94128,0.00025745,0.00025745,0.00025745
51,173.063,0.72524,0.43193,0.96899,0.90695,0.93814,0.93077,0.76813,0.73291,0.49701,0.92765,0.0002525,0.0002525,0.0002525
52,176.389,0.73181,0.42128,0.9586,0.89565,0.97341,0.94203,0.7716,0.74267,0.45769,0.93945,0.00024755,0.00024755,0.00024755
53,179.731,0.74266,0.41913,0.96269,0.88541,0.97938,0.95508,0.79058,0.74896,0.4854,0.94424,0.0002426,0.0002426,0.0002426
54,183.126,0.7278,0.40253,0.95679,0.86137,0.96084,0.95267,0.78995,0.75059,0.5169,0.95463,0.00023765,0.00023765,0.00023765
55,186.484,0.72845,0.4267,0.94982,0.88459,0.93814,0.94515,0.78119,0.70726,0.48406,0.93273,0.0002327,0.0002327,0.0002327
56,190.001,0.75555,0.41979,0.96944,0.90167,0.94535,0.95242,0.79206,0.70992,0.44466,0.92734,0.00022775,0.00022775,0.00022775
57,193.351,0.69494,0.36784,0.93358,0.87289,0.95876,0.96065,0.80936,0.74563,0.4812,0.94307,0.0002228,0.0002228,0.0002228
58,197.028,0.73876,0.3845,0.95283,0.88749,0.94845,0.95297,0.80143,0.72145,0.4792,0.92498,0.00021785,0.00021785,0.00021785
59,200.327,0.69337,0.38541,0.92937,0.86652,0.94845,0.94525,0.75405,0.80825,0.53014,0.95775,0.0002129,0.0002129,0.0002129
60,203.785,0.74159,0.39254,0.98126,0.87225,0.94845,0.91615,0.7542,0.72896,0.52246,0.9311,0.00020795,0.00020795,0.00020795
61,207.079,0.70211,0.41791,0.95384,0.84362,0.94547,0.89253,0.70673,0.79516,0.55918,0.95729,0.000203,0.000203,0.000203
62,210.416,0.7056,0.4166,0.94051,0.84064,0.90722,0.90195,0.69212,0.87182,0.55975,0.98823,0.00019805,0.00019805,0.00019805
63,213.843,0.70275,0.41749,0.95656,0.82314,0.95965,0.93986,0.77447,0.74946,0.48043,0.93739,0.0001931,0.0001931,0.0001931
64,217.232,0.68829,0.39751,0.95412,0.84407,0.94871,0.9472,0.78189,0.75195,0.44877,0.93462,0.00018815,0.00018815,0.00018815
65,220.646,0.69592,0.3695,0.94126,0.83559,0.99554,0.94978,0.77795,0.76461,0.44406,0.94301,0.0001832,0.0001832,0.0001832
66,224.136,0.6651,0.37689,0.94773,0.85677,0.98969,0.94361,0.7815,0.74495,0.4575,0.93801,0.00017825,0.00017825,0.00017825
67,227.509,0.6506,0.34999,0.92543,0.85649,0.97938,0.95942,0.79352,0.77018,0.45942,0.95163,0.0001733,0.0001733,0.0001733
68,230.769,0.7061,0.35351,0.94458,0.86643,0.96907,0.96112,0.76207,0.87256,0.49447,1.01116,0.00016835,0.00016835,0.00016835
69,234.057,0.69336,0.37757,0.94031,0.84146,0.98491,0.94693,0.75993,0.8195,0.4897,0.98022,0.0001634,0.0001634,0.0001634
70,237.375,0.63981,0.36187,0.90875,0.85842,0.95876,0.94551,0.79041,0.72127,0.47313,0.93326,0.00015845,0.00015845,0.00015845
71,240.66,0.65292,0.33674,0.91225,0.84546,0.97938,0.94787,0.79206,0.70476,0.48086,0.92848,0.0001535,0.0001535,0.0001535
72,243.947,0.68801,0.38228,0.94609,0.85259,0.95876,0.93106,0.77532,0.69382,0.48503,0.92491,0.00014855,0.00014855,0.00014855
73,247.19,0.70948,0.34861,0.95029,0.86866,0.95456,0.92177,0.75974,0.6964,0.47567,0.93026,0.0001436,0.0001436,0.0001436
74,250.448,0.64393,0.35705,0.9286,0.86057,0.95446,0.91613,0.76517,0.69504,0.48487,0.92166,0.00013865,0.00013865,0.00013865
75,253.737,0.65936,0.35923,0.91236,0.84724,0.95876,0.90581,0.75603,0.71888,0.47932,0.92851,0.0001337,0.0001337,0.0001337
76,256.98,0.63128,0.32334,0.92256,0.85101,0.94221,0.89821,0.75264,0.71531,0.48495,0.9273,0.00012875,0.00012875,0.00012875
77,260.239,0.63713,0.34757,0.91267,0.83175,0.96907,0.89838,0.74439,0.7217,0.50104,0.92975,0.0001238,0.0001238,0.0001238
78,263.538,0.64624,0.36035,0.92923,0.84263,0.93844,0.8946,0.74357,0.70074,0.51102,0.92392,0.00011885,0.00011885,0.00011885
79,266.809,0.60599,0.34502,0.91045,0.84854,0.94845,0.89741,0.76003,0.66819,0.48385,0.91627,0.0001139,0.0001139,0.0001139
80,270.123,0.63222,0.3611,0.92699,0.84509,0.95613,0.90828,0.7555,0.69205,0.51357,0.92279,0.00010895,0.00010895,0.00010895
81,273.469,0.60753,0.33044,0.92559,0.85742,0.93814,0.91086,0.74873,0.72695,0.52465,0.94165,0.000104,0.000104,0.000104
82,276.773,0.62956,0.32199,0.91035,0.85245,0.95301,0.91497,0.75199,0.73583,0.50631,0.94438,9.905e-05,9.905e-05,9.905e-05
83,280.029,0.6044,0.32218,0.90698,0.87925,0.92784,0.91343,0.75472,0.71637,0.4877,0.9366,9.41e-05,9.41e-05,9.41e-05
84,283.399,0.63451,0.32403,0.91141,0.85281,0.95574,0.92161,0.76399,0.71753,0.49666,0.93779,8.915e-05,8.915e-05,8.915e-05
85,286.719,0.64804,0.307,0.92383,0.86791,0.94832,0.92257,0.76962,0.69855,0.48152,0.93104,8.42e-05,8.42e-05,8.42e-05
86,289.982,0.60327,0.31106,0.89687,0.862,0.96599,0.92645,0.77721,0.69133,0.47013,0.92831,7.925e-05,7.925e-05,7.925e-05
87,293.232,0.60615,0.32756,0.89826,0.86552,0.95876,0.94005,0.78704,0.70593,0.49072,0.93202,7.43e-05,7.43e-05,7.43e-05
88,296.471,0.61078,0.32113,0.89146,0.86193,0.96539,0.92923,0.7852,0.69406,0.4698,0.931,6.935e-05,6.935e-05,6.935e-05
89,299.778,0.6245,0.33216,0.92701,0.87006,0.96907,0.92007,0.76305,0.70405,0.48301,0.93408,6.44e-05,6.44e-05,6.44e-05
90,303.071,0.60449,0.32985,0.90523,0.87179,0.96907,0.91739,0.76229,0.70505,0.48112,0.93129,5.945e-05,5.945e-05,5.945e-05
91,306.392,0.60103,0.32929,0.90838,0.87828,0.96907,0.91765,0.7683,0.71042,0.46108,0.92996,5.45e-05,5.45e-05,5.45e-05
92,309.734,0.60105,0.33311,0.90058,0.88241,0.96907,0.92197,0.77621,0.70062,0.44618,0.92767,4.955e-05,4.955e-05,4.955e-05
93,313.095,0.57583,0.2986,0.89424,0.88235,0.96907,0.93007,0.77968,0.68949,0.45297,0.92697,4.46e-05,4.46e-05,4.46e-05
94,316.417,0.59812,0.3133,0.90417,0.87873,0.95876,0.93237,0.78504,0.70631,0.46077,0.93301,3.965e-05,3.965e-05,3.965e-05
95,319.683,0.56251,0.29004,0.89707,0.88372,0.96907,0.93637,0.78806,0.71193,0.46106,0.93534,3.47e-05,3.47e-05,3.47e-05
96,323.029,0.58949,0.28237,0.89935,0.87926,0.97601,0.94144,0.79876,0.69249,0.45207,0.92877,2.975e-05,2.975e-05,2.975e-05
97,326.359,0.5922,0.28541,0.88494,0.87949,0.97811,0.93972,0.79736,0.68322,0.45265,0.92486,2.48e-05,2.48e-05,2.48e-05
98,329.628,0.58784,0.2913,0.90291,0.87931,0.97643,0.93469,0.78807,0.68042,0.45483,0.92384,1.985e-05,1.985e-05,1.985e-05
99,332.999,0.5866,0.28787,0.89757,0.87915,0.97494,0.93645,0.792,0.68582,0.45458,0.92449,1.49e-05,1.49e-05,1.49e-05
100,336.29,0.59754,0.29814,0.91615,0.88355,0.96907,0.9321,0.78975,0.69034,0.45645,0.9244,9.95e-06,9.95e-06,9.95e-06
