epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.1854,1.37963,3.18371,2.18143,0.00346,1,0.28157,0.19894,1.01392,3.91947,2.63318,0.0002125,0.0002125,0.0002125
2,50.2988,0.53934,2.77709,1.31225,0.00401,1,0.41521,0.28195,0.6052,3.80364,1.18984,0.000426672,0.000426672,0.000426672
3,74.4142,0.43573,2.38321,1.1813,0.00442,1,0.44634,0.33513,0.72605,3.8377,1.19148,0.000629706,0.000629706,0.000629706
4,98.107,0.3833,2.05351,1.10236,0.98775,0.27758,0.73655,0.55178,0.79444,3.70906,1.09776,0.000821603,0.000821603,0.000821603
5,121.885,0.39971,1.70509,1.08363,0.49656,0.67083,0.67672,0.38892,1.18032,3.8782,1.15203,0.00100236,0.00100236,0.00100236
6,145.715,0.35088,1.4725,1.04901,0.52347,0.41145,0.56236,0.42408,0.69575,3.24476,1.09887,0.00109531,0.00109531,0.00109531
7,169.226,0.33798,1.36127,1.01841,0.50796,0.86051,0.76159,0.49456,0.99507,2.99847,1.27452,0.00106437,0.00106437,0.00106437
8,192.811,0.31602,1.17144,1.03114,0.79485,0.775,0.92158,0.77595,0.52551,2.94884,0.71315,0.00103344,0.00103344,0.00103344
9,216.627,0.27724,1.10623,1.01109,0.91557,0.78927,0.91044,0.83389,0.38595,2.143,0.58399,0.0010025,0.0010025,0.0010025
10,240.397,0.29604,1.12254,1.0152,0.91278,1,0.995,0.95994,0.35759,1.66712,0.59979,0.000971562,0.000971562,0.000971562
11,263.743,0.28553,1.134,1.01675,0.96798,0.98948,0.995,0.94395,0.34397,1.58579,0.57978,0.000940625,0.000940625,0.000940625
12,287.675,0.23781,1.09891,0.99263,0.94995,0.99549,0.995,0.82243,0.61875,1.93028,1.05372,0.000909688,0.000909688,0.000909688
13,312.619,0.25335,0.98711,0.9904,0.94844,0.90756,0.95592,0.84126,0.52052,1.91644,0.82725,0.00087875,0.00087875,0.00087875
14,337.491,0.23502,0.96454,0.98364,0.89075,0.85958,0.93528,0.8291,0.43329,1.83914,0.58791,0.000847813,0.000847813,0.000847813
15,362.426,0.244,0.9684,0.98198,0.88161,0.86023,0.94292,0.88127,0.42753,1.85721,0.53687,0.000816875,0.000816875,0.000816875
16,386.825,0.21755,0.91498,0.96023,0.96055,0.88516,0.95173,0.90859,0.3671,1.48162,0.59777,0.000785938,0.000785938,0.000785938
17,410.908,0.20985,0.84072,0.96163,0.927,0.84641,0.96028,0.87179,0.52878,1.72318,0.86511,0.000755,0.000755,0.000755
18,435.643,0.19296,0.75896,0.92514,0.91539,0.91616,0.995,0.95526,0.42853,1.53457,0.62371,0.000724062,0.000724062,0.000724062
19,460.372,0.18627,0.76826,0.94771,0.75643,0.92748,0.88,0.8495,0.37428,1.42926,0.56528,0.000693125,0.000693125,0.000693125
20,485.097,0.19099,0.77084,0.96649,0.87378,1,0.995,0.98876,0.28409,1.10675,0.4881,0.000662188,0.000662188,0.000662188
21,510.221,0.17277,0.7628,0.9448,0.87826,0.9764,0.995,0.93874,0.37443,1.25306,0.55402,0.00063125,0.00063125,0.00063125
22,535.42,0.16509,0.72516,0.93788,0.9714,1,0.995,0.98603,0.33321,1.07609,0.50578,0.000600313,0.000600313,0.000600313
23,560.306,0.16864,0.74032,0.93725,0.95262,0.97133,0.995,0.995,0.27321,1.06719,0.435,0.000569375,0.000569375,0.000569375
24,584.021,0.15995,0.7445,0.94306,0.96439,0.99315,0.995,0.995,0.25928,1.04901,0.42893,0.000538438,0.000538438,0.000538438
25,609.495,0.16169,0.69976,0.94166,0.97987,0.99171,0.995,0.995,0.29178,1.0209,0.4431,0.0005075,0.0005075,0.0005075
26,634.461,0.145,0.70487,0.92667,0.87324,0.93135,0.995,0.995,0.2543,1.18865,0.40917,0.000476562,0.000476562,0.000476562
27,658.97,0.16371,0.65346,0.93815,0.83304,0.92478,0.98464,0.95138,0.31434,1.28448,0.45851,0.000445625,0.000445625,0.000445625
28,683.23,0.15595,0.66673,0.93482,0.9458,0.89703,0.99297,0.94591,0.36408,1.17186,0.52857,0.000414688,0.000414688,0.000414688
29,707.23,0.15229,0.66885,0.92976,0.95907,0.99222,0.995,0.9134,0.39853,1.12038,0.58019,0.00038375,0.00038375,0.00038375
30,731.49,0.12907,0.5937,0.92987,0.98281,1,0.995,0.995,0.34194,0.92474,0.51497,0.000352812,0.000352812,0.000352812
31,755.145,0.15812,1.29462,0.98314,0.98714,1,0.995,0.995,0.30615,0.93348,0.44567,0.000321875,0.000321875,0.000321875
32,779.139,0.13277,1.26004,0.99261,0.93815,0.97529,0.995,0.995,0.33598,1.0994,0.48514,0.000290937,0.000290937,0.000290937
33,803.12,0.11055,1.22168,0.94999,0.90993,0.93412,0.98464,0.97839,0.33762,1.12644,0.48469,0.00026,0.00026,0.00026
