epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.5414,2.90763,5.34148,1.63324,8e-05,0.00337,4e-05,4e-05,2.90844,6.42546,1.79093,0.097015,1.5e-05,1.5e-05
2,13.3174,2.71026,5.36567,1.55751,8e-05,0.00337,4e-05,3e-05,2.79526,6.46787,1.71279,0.0930347,3.46535e-05,3.46535e-05
3,15.1313,2.06808,3.42339,1.22307,0.36303,0.42088,0.31912,0.12642,2.00592,10.2844,0.99108,0.0890539,5.3911e-05,5.3911e-05
4,17.3713,1.74288,1.66216,0.98556,0.50862,0.48822,0.46488,0.1883,2.05234,2.74016,0.96018,0.0850728,7.27725e-05,7.27725e-05
5,19.5845,1.80414,1.3487,1.03519,0.589,0.22197,0.40152,0.16249,2.14187,2.14072,0.99921,0.0810912,9.1238e-05,9.1238e-05
6,21.6288,1.69269,1.29841,1.00626,0.62675,0.45455,0.55178,0.19905,2.11777,1.79628,1.01508,0.0771093,0.000109308,0.000109308
7,23.7621,1.62142,1.10546,0.97818,0.72008,0.63973,0.72683,0.33887,1.74857,1.51038,0.9558,0.073127,0.000126981,0.000126981
8,25.9112,1.53277,1.00242,0.96851,0.73877,0.58084,0.67888,0.31286,1.76276,1.43388,0.94445,0.0691443,0.000144259,0.000144259
9,27.957,1.54624,0.98367,0.95345,0.66012,0.72727,0.73455,0.35158,1.76263,1.32251,0.95624,0.0651611,0.00016114,0.00016114
10,30.1109,1.59187,0.92577,0.96079,0.74439,0.76484,0.77729,0.32577,1.97733,1.26206,1.00035,0.0611776,0.000177626,0.000177626
11,32.1947,1.5117,0.87777,0.95255,0.71074,0.74411,0.758,0.33382,1.89973,1.2321,0.97825,0.0571937,0.000193715,0.000193715
12,34.2302,1.53432,0.9455,0.96236,0.66266,0.75758,0.69109,0.3329,1.73871,1.33383,0.94697,0.0532094,0.000209408,0.000209408
13,36.2536,1.5109,0.98745,0.94656,0.69829,0.79486,0.78659,0.36044,1.71799,1.33301,0.94083,0.0492247,0.000224706,0.000224706
14,38.3519,1.516,0.95441,0.94671,0.78704,0.72173,0.81392,0.40929,1.71821,1.18647,0.9627,0.0452396,0.000239607,0.000239607
15,40.4706,1.4659,0.90646,0.92849,0.76155,0.75274,0.80259,0.39871,1.69299,1.06182,0.96911,0.0412541,0.000254113,0.000254113
