epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,69.2468,0,1,1,0,0.000663551,0.000663551,0.000663551
2,564.077,0,1,1,0,0.0011656,0.0011656,0.0011656
3,2256.47,0,1,1,0,0.00150266,0.00150266,0.00150266
4,3682.37,0,1,1,0,0.0012575,0.0012575,0.0012575
5,5077.1,0,1,1,0,0.00101,0.00101,0.00101
6,6126.07,0,1,1,0,0.0007625,0.0007625,0.0007625
7,7119.92,0,1,1,0,0.000515,0.000515,0.000515
8,7776.69,0,1,1,0,0.0002675,0.0002675,0.0002675
