epoch,train_loss,train_acc,val_loss,val_acc
1,0.189386,67.19,0.238583,69.96
2,0.036066,93.75,0.066811,95.41
3,0.009000,97.84,0.027541,96.47
4,0.004105,98.92,0.026714,97.17
5,0.005420,98.92,0.029642,96.11
6,0.003670,98.68,0.044686,96.47
7,0.015340,97.96,0.073508,96.82
8,0.010214,98.08,0.093841,95.05
9,0.011831,96.51,0.117831,95.41
10,0.023304,95.55,0.252294,91.52
11,0.017992,97.24,0.767476,72.08
12,0.048160,91.23,0.196647,87.63
13,0.027310,94.83,0.224275,84.81
14,0.030082,94.83,0.579399,74.91
15,0.034907,92.19,0.164522,71.73
16,0.042568,89.54,0.163787,92.93
17,0.041368,94.83,0.139107,94.70
18,0.039269,90.26,1.729467,58.66
19,0.031294,90.87,1.537175,23.67
20,0.025884,94.11,0.106536,95.41
21,0.016087,96.27,0.179070,94.35
22,0.016521,95.91,0.180271,92.23
23,0.020889,95.19,0.140704,93.64
24,0.020926,95.19,0.052405,97.53
25,0.005174,98.32,0.084161,95.76
26,0.007617,98.80,0.060995,95.41
27,0.013354,97.60,0.068713,94.35
28,0.011844,96.63,0.072391,96.47
29,0.009509,98.20,0.076035,95.41
30,0.007955,98.44,0.116290,96.82
31,0.011530,97.60,0.079720,89.75
32,0.010365,97.72,0.090238,87.99
33,0.004487,98.20,0.052799,96.82
34,0.006425,98.56,0.070868,97.53
35,0.002330,99.52,0.066032,96.11
36,0.001873,99.16,0.057881,95.76
