epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.1369,3.87744,13.9102,3.65474,0.00063,0.12371,0.00131,0.00089,1.70833,7.25102,2.13975,0.091045,4.5e-05,4.5e-05
2,17.2874,2.39644,3.7705,2.5073,0.96226,0.52577,0.74602,0.53683,2.67585,7.19849,2.48475,0.0810941,9.40595e-05,9.40595e-05
3,19.8595,2.14571,2.41425,2.27534,0.88855,0.73196,0.8648,0.51072,3.247,2.67808,3.04807,0.0711421,0.000142129,0.000142129
4,22.3352,2.05318,2.38228,2.2683,0.84888,0.74227,0.8355,0.61105,2.15767,2.53054,2.31207,0.0611892,0.000189208,0.000189208
5,25.1181,1.94115,2.05357,2.18287,0.8462,0.78351,0.85156,0.59811,2.30089,2.81376,2.36358,0.0512353,0.000235298,0.000235298
6,27.6553,2.14648,1.55079,2.29285,0.7735,0.95876,0.90928,0.55066,3.0299,5.45613,2.87568,0.0412804,0.000280398,0.000280398
7,30.2047,2.16659,1.61112,2.21947,0.78736,0.92784,0.918,0.61268,2.45155,3.04473,2.44143,0.0313245,0.000324507,0.000324507
8,32.6785,1.8737,1.35631,2.12781,0.82723,0.90722,0.91325,0.69046,1.81239,1.3616,2.06772,0.0213676,0.000367627,0.000367627
9,35.2518,1.89219,1.24295,2.11746,0.84516,0.95661,0.93069,0.68976,1.94908,1.29148,2.11561,0.0114098,0.000409756,0.000409756
10,37.6869,1.83982,1.31393,2.11455,0.81035,0.88101,0.9099,0.69942,1.72836,1.81128,2.01194,0.0014509,0.000450895,0.000450895
11,40.203,1.87009,1.50899,2.16834,0.71527,0.54639,0.55733,0.40069,2.45747,2.73861,2.29745,0.0004505,0.0004505,0.0004505
12,42.7136,1.80775,1.4115,2.12077,0.70397,0.38144,0.42433,0.2213,3.63259,5.46659,3.05118,0.00044555,0.00044555,0.00044555
13,45.3029,1.80627,1.4774,2.10125,0.00189,0.09278,0.00096,0.00054,3.98468,27.6136,3.47362,0.0004406,0.0004406,0.0004406
14,47.785,1.99197,2.24159,2.19055,0.8114,0.20619,0.28232,0.19384,3.08679,5.9876,2.71227,0.00043565,0.00043565,0.00043565
15,50.4035,1.81019,1.65693,2.11866,0.7143,0.56706,0.63258,0.29708,4.08227,3.87294,3.11103,0.0004307,0.0004307,0.0004307
16,53.0173,1.89578,1.66023,2.16201,0.64924,0.61856,0.57996,0.17031,5.00668,12.1965,4.11111,0.00042575,0.00042575,0.00042575
17,55.5052,1.8102,1.21112,2.08239,0.23082,0.14433,0.09669,0.01886,5.82857,21.6292,4.91746,0.0004208,0.0004208,0.0004208
18,57.9222,1.77392,1.45674,2.05988,0.84382,0.8355,0.89898,0.69342,1.81327,1.76468,2.06592,0.00041585,0.00041585,0.00041585
19,60.3182,1.69805,1.10248,2.02964,0.83238,0.93814,0.93911,0.68779,2.12983,2.04775,2.16666,0.0004109,0.0004109,0.0004109
20,62.6913,1.8174,1.5671,2.09947,0.83031,0.95842,0.93697,0.71212,1.92607,2.07058,2.07144,0.00040595,0.00040595,0.00040595
21,65.1494,1.5902,1.01128,2.04951,0.91751,0.86598,0.95069,0.74623,1.82109,1.11412,2.02536,0.000401,0.000401,0.000401
22,67.5714,1.59905,1.16512,1.97232,0.85317,0.95848,0.9558,0.78455,1.50278,1.04865,1.88339,0.00039605,0.00039605,0.00039605
23,70.0658,1.69484,1.21891,1.99237,0.89118,0.9287,0.96023,0.77345,1.62803,1.01715,1.95989,0.0003911,0.0003911,0.0003911
24,72.5831,1.66606,1.04466,2.03068,0.87683,0.9541,0.95818,0.75081,1.80767,0.96016,2.05557,0.00038615,0.00038615,0.00038615
25,75.1895,1.68037,1.06174,2.07536,0.8917,0.92784,0.95475,0.73897,1.79851,1.10545,2.03544,0.0003812,0.0003812,0.0003812
26,77.7175,1.63496,1.07507,2.02615,0.88863,0.92784,0.94607,0.61523,2.5818,1.3406,2.44215,0.00037625,0.00037625,0.00037625
27,80.1697,1.69788,1.08315,2.01388,0.87281,0.8866,0.92157,0.65033,2.14762,1.31189,2.24889,0.0003713,0.0003713,0.0003713
28,82.6503,1.66861,1.1271,2.02059,0.83855,0.90722,0.92236,0.6729,2.0306,1.59654,2.1805,0.00036635,0.00036635,0.00036635
29,85.0594,1.70624,1.11276,2.04323,0.85607,0.94845,0.93228,0.59741,2.55612,1.30889,2.42919,0.0003614,0.0003614,0.0003614
30,87.5029,1.67856,1.02299,2.03088,0.872,0.98331,0.95464,0.53032,3.25585,1.5335,2.92969,0.00035645,0.00035645,0.00035645
31,90.0053,1.63302,0.96364,1.99975,0.89202,0.9368,0.95397,0.41851,4.31261,1.5792,4.02801,0.0003515,0.0003515,0.0003515
32,92.4874,1.65437,0.993,2.0212,0.87336,0.92429,0.93429,0.62688,2.62189,1.26502,2.51494,0.00034655,0.00034655,0.00034655
33,95.0523,1.63809,0.84736,1.99616,0.86514,0.85976,0.90187,0.50726,3.52268,1.83467,3.16099,0.0003416,0.0003416,0.0003416
34,97.4447,1.62198,1.01597,1.98348,0.85021,0.89691,0.9333,0.54377,3.26034,1.40597,2.97967,0.00033665,0.00033665,0.00033665
35,99.9837,1.52323,0.90599,1.95415,0.83799,0.95984,0.9414,0.44966,3.85721,1.47447,3.52579,0.0003317,0.0003317,0.0003317
36,102.497,1.56686,0.91213,1.97839,0.87687,0.96907,0.94944,0.51203,3.49035,1.3256,3.13577,0.00032675,0.00032675,0.00032675
37,105.028,1.52517,0.82557,1.96076,0.86201,0.96606,0.95606,0.47775,3.71733,1.57234,3.39804,0.0003218,0.0003218,0.0003218
38,107.534,1.60118,0.86307,1.95389,0.8672,0.90722,0.95103,0.51004,3.42926,1.80311,3.11204,0.00031685,0.00031685,0.00031685
