epoch,train_loss,train_acc,val_loss,val_acc
1,0.183412,38.67,0.167513,37.74
2,0.125517,66.02,0.125234,59.43
3,0.062966,83.98,0.112671,52.83
4,0.046173,85.55,0.080929,66.04
5,0.030536,90.23,0.159905,64.15
6,0.030809,91.80,0.239067,56.60
7,0.034369,88.67,0.234430,51.89
8,0.023472,91.41,0.497323,38.68
9,0.023997,92.19,0.222589,59.43
10,0.038339,87.11,0.459403,57.55
11,0.055421,82.42,0.459718,34.91
12,0.039671,88.67,0.071698,83.96
13,0.047302,82.03,0.285890,63.21
14,0.066781,78.91,0.411214,16.04
15,0.103045,70.70,14.813863,12.26
16,0.066115,74.22,1.051714,33.96
17,0.031669,86.72,0.891244,41.51
18,0.038022,85.55,0.645628,29.25
19,0.059278,81.64,3.356896,28.30
20,0.065141,78.12,0.470045,42.45
21,0.046387,82.81,0.311555,48.11
22,0.033221,87.50,0.545837,38.68
23,0.043531,85.55,0.206417,71.70
24,0.036845,82.81,0.738333,44.34
25,0.061878,83.59,0.286907,43.40
26,0.063223,75.00,0.085835,85.85
27,0.040836,87.89,0.126614,64.15
28,0.040235,84.38,0.115397,75.47
29,0.026857,88.28,0.084845,75.47
30,0.023727,90.23,0.100437,62.26
31,0.041438,85.94,0.034905,86.79
32,0.032274,89.06,0.055282,76.42
33,0.027015,91.02,0.060179,87.74
34,0.026199,91.02,0.021675,93.40
35,0.027240,90.23,0.014968,91.51
36,0.030620,90.62,0.038348,89.62
37,0.026395,87.50,0.125698,72.64
38,0.013982,93.36,0.226885,58.49
39,0.023303,94.53,0.172675,61.32
40,0.019230,92.58,0.495815,55.66
41,0.022658,90.62,0.049161,86.79
42,0.015960,92.58,0.068618,77.36
43,0.022853,92.58,0.030945,87.74
44,0.024176,89.84,0.034400,87.74
45,0.020265,94.14,0.031092,91.51
46,0.020235,91.80,0.042578,89.62
47,0.009389,97.66,0.036484,88.68
48,0.009334,96.88,0.032626,88.68
49,0.009453,95.70,0.037368,89.62
50,0.004215,99.22,0.055803,90.57
51,0.008670,94.92,0.057893,86.79
52,0.018186,91.80,0.043040,88.68
