epoch,train_loss,train_acc,val_loss,val_acc
1,0.105136,68.75,0.071157,67.01
2,0.035434,88.22,0.037480,94.16
3,0.013357,94.23,0.047875,95.19
4,0.014979,93.75,0.052957,93.13
5,0.010484,95.43,0.055996,92.44
6,0.007349,96.75,0.057362,91.75
7,0.010712,95.31,0.077245,93.13
8,0.014074,95.19,0.054704,93.13
9,0.025889,90.38,0.108297,85.22
10,0.034768,87.02,0.065000,94.16
11,0.052275,83.17,0.136776,91.07
12,0.063688,79.09,0.131807,79.73
13,0.042295,82.21,0.129705,46.05
14,0.043406,82.33,0.170238,72.85
15,0.039436,85.10,0.066298,88.66
16,0.041495,83.53,0.309826,59.79
17,0.042511,83.53,0.310200,55.33
18,0.049432,82.45,0.354716,48.45
19,0.031170,86.18,0.183434,67.70
20,0.028447,87.14,0.062038,87.63
21,0.056932,81.61,0.418999,50.17
22,0.036091,83.65,0.156026,83.85
23,0.039473,84.50,0.173989,72.16
24,0.028657,87.14,0.093669,90.03
25,0.024608,88.34,0.059651,92.78
26,0.017550,91.83,0.053456,86.25
27,0.018577,90.87,0.046995,94.16
28,0.015854,93.75,0.057200,93.13
29,0.011046,93.87,0.062326,94.16
30,0.012653,93.27,0.050844,94.85
31,0.012495,92.79,0.034626,95.53
32,0.013118,95.07,0.050377,95.53
33,0.008644,96.27,0.052255,95.88
34,0.006603,96.88,0.060180,87.63
35,0.011995,94.71,0.051488,91.07
36,0.006100,97.00,0.052821,94.50
37,0.010437,95.91,0.043235,96.22
38,0.006647,97.24,0.042472,95.19
39,0.005242,97.60,0.048919,94.16
40,0.004830,97.36,0.058344,95.19
41,0.006734,95.91,0.062316,91.75
42,0.004758,97.72,0.052582,95.19
43,0.004515,97.60,0.047425,95.88
44,0.003736,97.72,0.052899,93.13
45,0.004155,97.72,0.044036,96.22
