epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,56.8038,2.24785,2.9757,1.1456,0.01365,0.78182,0.30449,0.09034,2.71079,5.3254,1.30742,0.09109,9e-05,9e-05
2,96.8465,2.1181,1.87499,1.03192,0.4186,0.08182,0.24112,0.11589,2.23136,4.14354,1.3192,0.0811881,0.000188119,0.000188119
3,136.965,1.89451,1.49011,0.9829,0,0,0,0,1.85528,3.99136,1.14349,0.0712843,0.000284258,0.000284258
4,280.49,1.84733,1.36526,0.99529,1,0.02273,0.51135,0.33713,1.73671,3.89384,1.13719,0.0613784,0.000378417,0.000378417
