epoch,train_loss,train_acc,val_loss,val_acc
1,0.079502,75.36,0.011623,97.68
2,0.008636,96.27,0.003956,97.97
3,0.016628,94.23,0.003558,98.55
4,0.009264,96.88,0.011870,95.07
5,0.009188,97.12,0.011647,94.78
6,0.013764,95.19,0.019511,97.10
7,0.013524,94.11,0.008960,98.55
8,0.031658,90.99,0.110521,75.65
9,0.032678,87.98,0.165993,80.29
10,0.039442,87.50,0.015974,95.94
11,0.036067,85.22,0.025405,89.86
12,0.021352,88.46,0.010442,96.81
13,0.039534,88.10,0.088377,85.80
14,0.042683,83.05,0.005481,98.26
15,0.030481,86.54,0.065495,93.04
16,0.030873,87.02,0.011506,95.94
17,0.027555,87.62,0.017051,96.81
18,0.023498,89.66,0.048660,81.16
19,0.035355,87.74,0.254537,64.06
20,0.026980,86.18,0.010433,96.81
21,0.026054,84.86,0.072087,62.32
22,0.022527,89.42,0.008620,99.13
23,0.012526,94.47,0.002992,99.13
24,0.013370,93.99,0.002257,99.42
25,0.009664,95.55,0.002432,99.13
26,0.014888,93.87,0.006305,97.68
27,0.010055,94.83,0.002303,99.13
28,0.011043,95.31,0.006870,97.68
29,0.013299,93.75,0.004861,98.55
30,0.007766,96.39,0.011767,97.97
31,0.009259,95.43,0.005438,97.39
32,0.004616,97.84,0.004651,98.26
33,0.003230,98.68,0.004218,98.26
34,0.002982,98.08,0.006062,98.26
35,0.006678,96.75,0.003949,99.13
36,0.004125,98.08,0.028251,90.43
